id_contig	#gene	#CDS	#b
BDSP01000032.1	123	122	323482
BDSP01000035.1	15	15	39825
BDSP01000097.1	73	73	187075
BDSP01000130.1	92	92	268757
BDSP01000189.1	11	11	26841
BDSP01000218.1	166	166	356444
BDSP01000045.1	69	69	147489
BDSP01000126.1	39	39	112416
BDSP01000283.1	126	125	312678
BDSP01000017.1	129	129	320426
BDSP01000033.1	12	12	29654
BDSP01000212.1	45	45	111324
BDSP01000248.1	79	79	198418
BDSP01000041.1	238	238	580543
BDSP01000108.1	59	59	147612
BDSP01000161.1	32	32	72906
BDSP01000247.1	74	72	164287
BDSP01000255.1	66	66	155437
BDSP01000034.1	8	8	19227
BDSP01000191.1	162	161	368575
BDSP01000292.1	42	42	99737
BDSP01000014.1	62	62	167844
BDSP01000083.1	45	45	104315
BDSP01000180.1	13	13	34919
BDSP01000195.1	15	15	39327
BDSP01000279.1	68	69	165184
BDSP01000160.1	15	15	40099
BDSP01000205.1	115	117	282305
BDSP01000069.1	52	52	145314
BDSP01000104.1	31	31	71980
BDSP01000200.1	35	35	88866
BDSP01000166.1	46	46	132735
BDSP01000286.1	73	73	164172
BDSP01000084.1	114	114	249440
BDSP01000016.1	309	309	729882
BDSP01000070.1	42	42	91485
BDSP01000096.1	101	101	257367
BDSP01000134.1	97	97	238018
BDSP01000294.1	13	13	25504
BDSP01000043.1	12	12	25262
BDSP01000073.1	105	105	242266
BDSP01000172.1	78	78	180812
BDSP01000056.1	9	9	26758
BDSP01000058.1	25	25	47621
BDSP01000262.1	45	45	95268
BDSP01000197.1	57	57	149251
BDSP01000065.1	45	45	121735
BDSP01000066.1	5	5	14303
BDSP01000267.1	20	20	50932
BDSP01000281.1	20	20	69957
BDSP01000067.1	47	47	110738
BDSP01000138.1	34	34	91605
BDSP01000010.1	37	37	97137
BDSP01000178.1	27	27	67313
BDSP01000136.1	249	247	591899
BDSP01000207.1	298	298	755832
BDSP01000020.1	21	21	67612
BDSP01000270.1	16	16	38927
BDSP01000236.1	11	11	36798
BDSP01000074.1	238	237	603765
BDSP01000223.1	216	218	541042
BDSP01000007.1	199	199	415123
BDSP01000081.1	121	121	259268
BDSP01000113.1	19	19	57073
BDSP01000163.1	25	25	47950
BDSP01000266.1	58	58	134552
BDSP01000039.1	39	39	90085
BDSP01000044.1	179	178	497171
BDSP01000107.1	127	127	297710
BDSP01000048.1	171	170	410687
BDSP01000062.1	15	15	35567
BDSP01000092.1	196	196	457034
BDSP01000064.1	18	18	36523
BDSP01000232.1	7	7	23908
BDSP01000252.1	315	314	755706
BDSP01000001.1	2	2	3794
BDSP01000004.1	0	0	3048
BDSP01000012.1	1	1	3680
BDSP01000018.1	1	1	6350
BDSP01000019.1	3	3	6363
BDSP01000023.1	4	4	9076
BDSP01000027.1	2	2	4453
BDSP01000028.1	0	0	3599
BDSP01000029.1	8	8	22450
BDSP01000031.1	2	2	7825
BDSP01000037.1	10	10	32300
BDSP01000047.1	1	1	4838
BDSP01000054.1	5	5	10822
BDSP01000063.1	1	1	4729
BDSP01000068.1	6	6	14492
BDSP01000077.1	0	0	3723
BDSP01000079.1	1	1	5191
BDSP01000085.1	2	2	6930
BDSP01000086.1	2	2	4055
BDSP01000088.1	0	0	4628
BDSP01000090.1	4	4	13091
BDSP01000098.1	3	3	4970
BDSP01000099.1	21	21	40533
BDSP01000110.1	2	2	4508
BDSP01000112.1	1	1	4317
BDSP01000116.1	1	1	2381
BDSP01000119.1	3	3	5612
BDSP01000121.1	1	1	2639
BDSP01000129.1	1	1	2602
BDSP01000154.1	1	1	4450
BDSP01000157.1	2	2	5114
BDSP01000158.1	0	0	2947
BDSP01000165.1	1	1	5592
BDSP01000194.1	1	1	2135
BDSP01000196.1	1	1	4685
BDSP01000208.1	1	1	3138
BDSP01000215.1	0	0	2189
BDSP01000226.1	1	1	3938
BDSP01000241.1	2	2	6431
BDSP01000243.1	0	0	2047
BDSP01000244.1	1	1	4771
BDSP01000249.1	0	0	5679
BDSP01000250.1	1	1	5541
BDSP01000254.1	1	1	5931
BDSP01000258.1	1	1	2293
BDSP01000261.1	1	1	3037
BDSP01000265.1	1	1	6481
BDSP01000272.1	9	9	17137
BDSP01000273.1	133	133	330809
BDSP01000275.1	0	0	5215
BDSP01000282.1	2	2	4016
BDSP01000287.1	1	1	6993
BDSP01000288.1	2	2	8504
BDSP01000295.1	4	4	14471
