id_contig	#gene	#CDS	#b
scaffold11024	1	1	10783
scaffold1103	7	7	64373
scaffold1104	7	7	71112
scaffold1105	5	5	62534
scaffold11056	1	1	10890
scaffold1106	7	7	54605
scaffold1107	5	5	68235
scaffold1108	8	8	60466
scaffold1109	8	8	64489
scaffold11092	1	1	11149
scaffold111	15	15	248603
scaffold1110	9	9	118398
scaffold1111	10	10	67944
scaffold1112	9	9	61346
scaffold1113	7	7	62393
scaffold1114	9	9	102519
scaffold1115	9	9	62583
scaffold1116	9	9	69554
scaffold1117	5	5	59885
scaffold1118	6	6	65338
scaffold1119	5	5	59942
scaffold112	28	28	249076
scaffold1120	7	7	63577
scaffold1121	8	8	67901
scaffold1122	15	15	130989
scaffold1123	7	7	62105
scaffold1124	7	7	75274
scaffold1125	9	9	54591
scaffold1126	16	16	135924
scaffold1127	15	15	118628
scaffold1128	7	7	62002
scaffold1129	6	6	92703
scaffold113	24	24	267549
scaffold1130	7	7	61477
scaffold1131	7	7	61926
scaffold1132	11	11	56077
scaffold1133	13	13	109484
scaffold1134	6	6	62916
scaffold1135	10	10	111292
scaffold1136	5	5	62462
scaffold1137	12	12	90332
scaffold1138	12	12	133820
scaffold1139	9	9	113152
scaffold114	26	26	268745
scaffold1140	7	7	61383
scaffold1141	6	6	61681
scaffold1142	13	13	61424
scaffold1143	12	12	88805
scaffold1144	6	6	59411
scaffold1145	6	6	61142
scaffold1146	4	4	74571
scaffold1147	11	11	98903
scaffold1148	9	9	56132
scaffold1149	7	7	72368
scaffold115	26	26	261099
scaffold1150	5	5	60229
scaffold1151	6	6	65993
scaffold1152	8	8	58157
scaffold1153	5	5	68961
scaffold1154	8	8	60160
scaffold1155	8	8	120165
scaffold1156	8	8	63482
scaffold1157	5	5	58371
scaffold1158	5	5	59441
scaffold1159	9	9	60975
scaffold116	51	51	548066
scaffold1160	8	8	58872
scaffold1161	8	8	94485
scaffold1162	4	4	64046
scaffold1163	12	12	116383
scaffold1164	4	4	57168
scaffold1165	7	7	59217
scaffold1166	9	9	57438
scaffold1167	13	13	111993
scaffold1168	8	8	56425
scaffold1169	5	5	59660
scaffold117	21	21	240819
scaffold1170	7	7	54152
scaffold1171	9	9	108695
scaffold1172	8	8	57403
scaffold1173	7	7	59266
scaffold1174	3	3	58295
scaffold1175	5	5	58311
scaffold1176	3	3	59929
scaffold1177	6	6	57424
scaffold1178	7	7	55515
scaffold1179	14	14	103739
scaffold118	22	22	242957
scaffold1180	11	11	81510
scaffold1181	9	9	69880
scaffold1182	10	10	105191
scaffold1183	4	4	58964
scaffold1184	11	11	126297
scaffold1185	9	9	61754
scaffold1186	4	4	88367
scaffold1187	5	5	55608
scaffold1188	5	5	58720
scaffold1189	6	6	77909
scaffold119	18	18	252672
scaffold1190	7	7	54924
scaffold1191	8	8	67280
scaffold1192	14	14	159783
scaffold1193	10	10	60013
scaffold1194	5	5	57376
scaffold1195	4	4	58257
scaffold1196	8	8	55732
scaffold1197	7	7	55791
scaffold1198	9	9	63296
scaffold1199	11	11	131753
scaffold120	17	17	233383
scaffold1200	6	6	60998
scaffold1201	9	9	54151
scaffold1202	8	8	78247
scaffold1203	6	6	58353
scaffold1204	8	8	57239
scaffold1205	10	10	96264
scaffold1206	8	8	51098
scaffold1207	9	9	77751
scaffold1208	8	8	81953
scaffold1209	7	7	58337
scaffold121	28	28	238582
scaffold1210	5	5	56808
scaffold1211	8	8	74265
scaffold1212	5	5	53680
scaffold1213	8	8	55935
scaffold1214	6	6	54179
scaffold1215	4	4	56902
scaffold1216	6	6	57664
scaffold1217	3	3	57513
scaffold1218	10	10	74793
scaffold1219	7	7	51433
scaffold122	29	29	308336
scaffold1220	14	14	112757
scaffold1221	9	9	110884
scaffold1222	7	7	66478
scaffold1223	7	7	56760
scaffold1224	7	7	48187
scaffold1225	4	4	58044
scaffold1226	7	7	55899
scaffold1227	6	6	57221
scaffold1228	7	7	64250
scaffold1229	7	7	55712
scaffold123	24	24	252367
scaffold1230	9	9	113832
scaffold1231	9	9	63277
scaffold1232	5	5	57736
scaffold1233	11	11	102648
scaffold1234	5	5	54265
scaffold1235	6	6	74451
scaffold1236	9	9	53053
scaffold1237	5	5	59561
scaffold1238	7	7	67240
scaffold1239	5	5	54797
scaffold124	37	37	440349
scaffold1240	10	10	79423
scaffold1241	7	7	55223
scaffold1242	3	3	53572
scaffold1243	10	10	64435
scaffold1244	9	9	55390
scaffold1245	6	6	54499
scaffold1246	7	7	55683
scaffold1247	5	5	56120
scaffold1248	7	7	56333
scaffold1249	16	16	135373
scaffold125	19	19	231933
scaffold1250	4	4	54719
scaffold1251	5	5	51563
scaffold1252	7	7	57740
scaffold1253	9	9	93416
scaffold1254	9	9	63602
scaffold1255	6	6	54749
scaffold1256	8	8	109836
scaffold1257	8	8	67760
scaffold1258	6	6	51221
scaffold1259	12	12	122402
scaffold126	23	23	233644
scaffold1260	14	14	102144
scaffold1261	8	8	62853
scaffold1262	6	6	61305
scaffold1263	6	6	52870
scaffold1264	6	6	55273
scaffold1265	9	9	51118
scaffold1266	4	4	52740
scaffold1267	7	7	52251
scaffold1268	9	9	54545
scaffold1269	4	4	54361
scaffold127	26	26	246706
scaffold1270	5	5	57952
scaffold1271	10	10	58492
scaffold1272	7	7	58279
scaffold1273	6	6	54483
scaffold12736	1	1	10515
scaffold1274	6	6	57555
scaffold1275	9	9	96526
scaffold1276	5	5	53296
scaffold1277	7	7	53759
scaffold1278	6	6	53096
scaffold1279	8	8	77732
scaffold128	36	36	387407
scaffold1281	4	4	49765
scaffold1282	8	8	55384
scaffold1283	7	7	77557
scaffold1284	4	4	53707
scaffold1285	10	10	115621
scaffold1286	11	11	85776
scaffold1287	4	4	53897
scaffold1288	6	6	53269
scaffold1289	7	7	51046
scaffold129	31	31	227318
scaffold1290	5	5	51453
scaffold1291	7	7	54248
scaffold1292	6	6	52443
scaffold1293	8	8	106037
scaffold1294	6	6	72152
scaffold1295	7	7	53066
scaffold1296	14	14	110021
scaffold1297	17	17	159388
scaffold1298	9	9	91559
scaffold1299	7	7	52155
scaffold1300	4	4	50969
scaffold1301	11	11	101943
scaffold1302	7	7	51188
scaffold1304	9	9	52545
scaffold1305	7	7	49405
scaffold1306	8	8	48587
scaffold1307	3	3	53874
scaffold1308	5	5	61402
scaffold1309	6	6	54343
scaffold131	16	16	268264
scaffold1310	5	5	52183
scaffold1311	10	10	91739
scaffold1312	7	7	52972
scaffold1313	7	7	53155
scaffold1314	10	10	78608
scaffold1315	3	3	49776
scaffold1316	6	6	50285
scaffold1317	9	9	51079
scaffold1318	7	7	51090
scaffold1319	4	4	49379
scaffold132	19	19	226525
scaffold1320	5	5	56699
scaffold1321	10	10	86898
scaffold1322	10	10	88560
scaffold1323	10	10	43380
scaffold1324	5	5	45152
scaffold1325	4	4	51355
scaffold1326	3	3	52511
scaffold1327	8	8	87434
scaffold1328	5	5	58511
scaffold1329	7	7	50205
scaffold133	31	31	240319
scaffold1330	6	6	49558
scaffold1331	7	7	51952
scaffold1332	8	8	70452
scaffold1333	6	6	48997
scaffold1334	5	5	52076
scaffold1335	5	5	51245
scaffold1336	7	7	51669
scaffold1337	8	8	49343
scaffold1338	4	4	50908
scaffold1339	9	9	65784
scaffold1340	6	6	45911
scaffold1341	7	7	51245
scaffold1342	8	8	49607
scaffold1343	2	2	49355
scaffold1344	8	8	51955
scaffold1345	4	4	51696
scaffold1346	2	2	51634
scaffold1347	2	2	49550
scaffold1348	11	11	98297
scaffold1349	6	6	49588
scaffold135	23	23	222499
scaffold1350	8	8	78840
scaffold1351	12	12	95622
scaffold1352	10	10	71263
scaffold1353	11	11	104929
scaffold1354	3	3	52860
scaffold1355	6	6	51620
scaffold1356	5	5	59478
scaffold1357	6	6	45167
scaffold1358	7	7	72279
scaffold1359	7	7	49630
scaffold136	19	19	218828
scaffold1360	7	7	43285
scaffold1361	6	6	57463
scaffold1362	5	5	51713
scaffold1363	12	12	101747
scaffold1364	7	7	49944
scaffold1365	6	6	98218
scaffold1366	6	6	69102
scaffold1367	5	5	50913
scaffold1368	6	6	51080
scaffold1369	9	9	65994
scaffold137	24	24	225347
scaffold1370	7	7	49854
scaffold1371	4	4	53568
scaffold1372	5	5	45876
scaffold1373	4	4	45568
scaffold1374	7	7	60250
scaffold1375	6	6	64341
scaffold1376	8	8	50156
scaffold1377	11	11	49716
scaffold1378	8	8	49562
scaffold1379	5	5	48984
scaffold138	35	35	393247
scaffold1380	5	5	45884
scaffold1381	5	5	50521
scaffold1382	5	5	50419
scaffold1383	9	9	84245
scaffold1384	3	3	48961
scaffold1385	13	13	103603
scaffold1386	7	7	47660
scaffold1387	15	15	61991
scaffold1388	5	5	47879
scaffold1389	5	5	47419
scaffold139	16	16	218837
scaffold1390	9	9	63631
scaffold1391	7	7	56054
scaffold1392	5	5	48206
scaffold1393	5	5	50480
scaffold1394	9	9	54391
scaffold1395	6	6	50392
scaffold1396	10	10	83707
scaffold1397	4	4	47847
scaffold1398	6	6	43812
scaffold1399	6	6	49558
scaffold140	19	19	224293
scaffold1400	7	7	67702
scaffold1401	5	5	47188
scaffold1402	3	3	47754
scaffold1403	8	8	48461
scaffold1404	8	8	102485
scaffold1405	9	9	93568
scaffold1406	6	6	44058
scaffold1407	3	3	54014
scaffold1408	5	5	46507
scaffold1409	4	4	45550
scaffold141	31	31	306370
scaffold1410	5	5	57149
scaffold1411	5	5	48136
scaffold1412	2	2	46024
scaffold1413	5	5	48926
scaffold1414	7	7	85923
scaffold1415	5	5	46588
scaffold1416	8	8	48349
scaffold1417	11	11	90773
scaffold1418	13	13	86029
scaffold1419	4	4	45154
scaffold142	20	20	213702
scaffold1420	5	5	45481
scaffold1421	5	5	47844
scaffold1422	7	7	40115
scaffold1423	4	4	47601
scaffold1424	3	3	46270
scaffold1425	4	4	49171
scaffold1426	2	2	46663
scaffold1427	7	7	71033
scaffold1428	9	9	118663
scaffold1429	4	4	45038
scaffold143	25	25	219084
scaffold1430	4	5	71755
scaffold1431	5	5	66374
scaffold1432	7	7	54922
scaffold1433	7	7	47407
scaffold1434	9	9	41142
scaffold1435	5	5	65674
scaffold1436	7	7	54455
scaffold1437	5	5	46810
scaffold1438	8	8	58256
scaffold1439	5	5	48027
scaffold144	25	25	258244
scaffold1440	6	6	70565
scaffold1441	3	3	46529
scaffold1442	6	6	45969
scaffold1443	3	3	46275
scaffold1444	6	6	44482
scaffold1445	5	5	47543
scaffold1446	7	7	45861
scaffold1447	5	5	60445
scaffold1448	7	7	46585
scaffold1449	4	4	56420
scaffold145	17	17	216125
scaffold1450	5	5	46172
scaffold1451	6	6	47705
scaffold1452	6	6	49927
scaffold1453	6	6	46643
scaffold1454	6	6	48105
scaffold1455	11	11	85539
scaffold1456	6	6	47254
scaffold1457	8	8	46022
scaffold1458	5	5	51926
scaffold1459	5	5	54855
scaffold146	12	12	209800
scaffold1460	4	4	63944
scaffold1461	9	9	112559
scaffold1462	3	3	42331
scaffold1463	3	3	46903
scaffold1464	5	5	44105
scaffold1465	7	7	44721
scaffold1466	7	7	44886
scaffold1467	5	5	46591
scaffold1468	5	5	54346
scaffold1469	8	8	50824
scaffold147	28	28	271967
scaffold1470	9	9	94196
scaffold1471	4	4	47861
scaffold1472	5	5	43511
scaffold1473	8	8	97321
scaffold1474	4	4	46003
scaffold1475	6	6	57310
scaffold1476	7	7	54998
scaffold1477	5	5	57466
scaffold1478	5	5	54034
scaffold1479	4	4	46041
scaffold148	43	43	406183
scaffold1480	6	6	42663
scaffold1481	7	7	45900
scaffold1482	8	8	67670
scaffold1483	7	7	55863
scaffold1484	6	6	44364
scaffold1485	6	6	42039
scaffold1486	4	4	46084
scaffold1487	3	3	45515
scaffold1488	7	7	49782
scaffold1489	9	9	94814
scaffold149	19	19	205480
scaffold1490	7	7	44184
scaffold1491	6	6	60580
scaffold1492	8	8	89681
scaffold1493	4	4	43011
scaffold1494	6	6	45066
scaffold1495	6	6	65324
scaffold1496	5	5	46400
scaffold1497	8	8	47201
scaffold1498	11	11	40339
scaffold1499	3	3	45148
scaffold150	25	25	216012
scaffold1500	4	4	44852
scaffold1501	5	5	44021
scaffold1502	9	9	41553
scaffold1503	6	6	44336
scaffold1504	13	13	71753
scaffold1506	9	9	88085
scaffold1507	6	6	56480
scaffold1508	3	3	41384
scaffold1509	10	10	42264
scaffold151	22	22	213287
scaffold1510	8	8	74306
scaffold1511	5	5	54581
scaffold1513	3	3	44226
scaffold1514	3	3	42630
scaffold1515	5	5	65135
scaffold1516	9	9	100166
scaffold1517	6	6	34689
scaffold1518	7	7	41244
scaffold1519	5	5	50024
scaffold152	20	20	215774
scaffold1520	3	3	43919
scaffold1521	5	5	58727
scaffold1522	7	7	58784
scaffold1523	7	7	44738
scaffold1524	7	7	76087
scaffold1525	7	7	45088
scaffold1526	8	8	76813
scaffold1527	5	5	43659
scaffold1528	2	2	43720
scaffold1529	5	5	43704
scaffold153	24	24	212107
scaffold1530	6	6	53671
scaffold1531	9	9	57881
scaffold1532	7	7	47550
scaffold1533	5	5	44635
scaffold1534	5	5	42177
scaffold1535	3	3	41454
scaffold1536	4	4	40106
scaffold1537	7	7	78528
scaffold1538	10	10	74517
scaffold1539	4	4	45838
scaffold154	35	35	344303
scaffold1540	7	7	44757
scaffold1541	7	7	43527
scaffold1542	6	6	48998
scaffold1543	4	4	43679
scaffold1544	7	7	33558
scaffold1545	7	7	43979
scaffold1546	9	9	40508
scaffold1547	6	6	41569
scaffold1548	4	4	51607
scaffold1549	4	4	41918
scaffold155	17	17	211531
scaffold1550	8	8	67429
scaffold1551	4	4	39767
scaffold1552	8	8	41627
scaffold1553	6	6	46170
scaffold1554	7	7	43205
scaffold1555	3	3	41864
scaffold1556	12	12	78656
scaffold1557	6	6	51404
scaffold1558	8	8	56127
scaffold1559	10	10	54398
scaffold156	18	18	213981
scaffold1560	8	8	89277
scaffold1561	2	2	42943
scaffold1562	3	3	43089
scaffold1564	10	10	46719
scaffold1565	3	3	41475
scaffold1566	5	5	46704
scaffold1567	5	5	40372
scaffold1568	2	2	50401
scaffold1569	9	9	47015
scaffold157	29	29	270268
scaffold1570	6	6	38438
scaffold1571	5	5	42909
scaffold1572	8	8	41350
scaffold1573	3	3	40164
scaffold1574	4	4	65084
scaffold1575	5	5	42847
scaffold1576	8	8	49056
scaffold1577	6	6	40465
scaffold1578	6	6	72577
scaffold1579	8	8	40185
scaffold158	6	6	208353
scaffold1580	11	11	86512
scaffold1581	6	6	87107
scaffold1582	2	2	40814
scaffold1583	4	4	41856
scaffold1584	5	5	41147
scaffold1585	5	5	42840
scaffold1587	5	5	58017
scaffold1588	4	4	46056
scaffold1589	5	5	44622
scaffold159	20	20	213125
scaffold1590	2	2	41199
scaffold1591	7	7	39448
scaffold1592	7	7	53837
scaffold1593	5	5	41138
scaffold1594	5	5	74248
scaffold1595	9	9	62175
scaffold1596	4	4	40802
scaffold1597	5	5	40810
scaffold1598	6	6	39332
scaffold1599	5	5	38425
scaffold160	29	29	316033
scaffold1600	4	4	38301
scaffold1601	4	4	39527
scaffold1602	5	5	48133
scaffold1603	6	6	41501
scaffold1604	2	2	40622
scaffold1605	9	9	84221
scaffold1606	5	5	39109
scaffold1607	5	5	41607
scaffold1608	9	9	112122
scaffold1609	8	8	47110
scaffold161	16	16	221609
scaffold1610	5	5	38224
scaffold1611	8	8	40350
scaffold1612	7	7	61221
scaffold1613	5	5	49240
scaffold1614	2	2	38589
scaffold1615	5	5	70990
scaffold1616	4	4	41017
scaffold1617	11	11	66906
scaffold1618	4	4	40303
scaffold1619	8	8	45569
scaffold162	23	23	204830
scaffold1620	5	5	41359
scaffold1621	3	3	40702
scaffold1622	4	4	41264
scaffold1623	6	6	43695
scaffold1624	4	4	38912
scaffold1625	3	3	31030
scaffold1626	7	7	33548
scaffold1627	5	5	40576
scaffold1628	7	7	53388
scaffold1629	3	3	39960
scaffold163	16	16	206346
scaffold1630	4	4	34582
scaffold1631	6	6	37918
scaffold1632	9	9	66698
scaffold1633	5	5	39860
scaffold1635	7	7	47895
scaffold1636	7	7	40805
scaffold1637	4	4	39805
scaffold1638	5	5	47561
scaffold1639	5	5	58563
scaffold1640	7	7	36957
scaffold1641	3	3	38239
scaffold1642	7	7	39867
scaffold1643	8	8	90515
scaffold1644	5	5	38656
scaffold1645	8	8	54739
scaffold1646	9	9	59574
scaffold1647	4	4	39957
scaffold1648	7	7	55896
scaffold1649	2	2	38730
scaffold165	22	22	249282
scaffold1650	9	9	61803
scaffold1651	13	13	67135
scaffold1652	5	5	41036
scaffold1653	2	2	37997
scaffold1654	12	12	90983
scaffold1655	6	6	63528
scaffold1656	9	9	78824
scaffold1657	7	7	44275
scaffold1658	5	5	39027
scaffold1659	5	5	51585
scaffold166	21	21	205201
scaffold1660	5	5	42585
scaffold1661	5	5	46414
scaffold1662	7	7	36341
scaffold1663	6	6	39203
scaffold1664	4	4	41465
scaffold1666	4	4	54094
scaffold1667	4	4	52396
scaffold1668	5	5	35654
scaffold1669	3	3	40085
scaffold1670	4	4	38150
scaffold1671	6	6	42213
scaffold1672	4	4	70836
scaffold1673	4	4	34356
scaffold1674	6	6	45448
scaffold1675	2	2	54268
scaffold1677	11	11	63598
scaffold1678	3	3	37382
scaffold1679	5	5	37924
scaffold168	20	20	199333
scaffold1680	5	5	37735
scaffold1681	8	8	56742
scaffold1682	5	5	37422
scaffold1683	6	6	37112
scaffold1684	5	5	38278
scaffold1685	6	6	36810
scaffold1686	9	9	84936
scaffold1687	7	7	34869
scaffold1688	8	8	58629
scaffold1689	4	4	37734
scaffold169	30	30	277940
scaffold1690	6	6	30785
scaffold1691	8	8	89866
scaffold1692	3	3	36971
scaffold1693	7	7	47754
scaffold1694	3	3	37901
scaffold1695	4	4	39286
scaffold1696	6	6	48286
scaffold1697	6	6	37433
scaffold1698	2	2	38163
scaffold1699	8	8	70880
scaffold170	16	16	196367
scaffold1700	4	4	39247
scaffold1701	4	4	34974
scaffold1702	4	4	35782
scaffold1703	6	6	46577
scaffold1704	7	7	38186
scaffold1705	7	7	30129
scaffold1706	3	3	36823
scaffold1707	7	7	35298
scaffold1708	3	3	38373
scaffold1709	5	5	35945
scaffold171	21	21	203738
scaffold1710	5	5	36554
scaffold1711	7	7	37165
scaffold1712	5	5	37692
scaffold1713	7	7	78305
scaffold1714	4	4	35317
scaffold1715	5	5	38003
scaffold1716	6	6	34171
scaffold1717	4	4	42924
scaffold1718	6	6	36863
scaffold1719	6	6	71356
scaffold172	22	22	198498
scaffold1720	4	4	37592
scaffold1721	7	7	49083
scaffold1723	5	5	44161
scaffold1724	5	5	37019
scaffold1725	6	6	34572
scaffold1726	4	4	44750
scaffold1727	5	5	38039
scaffold1728	3	3	37440
scaffold1729	3	3	37440
scaffold173	21	21	218221
scaffold1730	9	9	74447
scaffold1731	9	9	53244
scaffold1732	8	8	75934
scaffold1733	6	6	35655
scaffold1734	4	4	46421
scaffold1735	3	3	34552
scaffold1736	4	4	36472
scaffold1737	3	3	37425
scaffold1738	5	5	36942
scaffold1739	1	1	36550
scaffold174	16	16	212346
scaffold1740	9	9	45602
scaffold1741	3	3	35489
scaffold1742	3	3	42410
scaffold1743	5	5	36385
scaffold1744	7	7	46663
scaffold1745	7	7	33914
scaffold1746	4	4	35066
scaffold1747	6	6	45085
scaffold1748	3	3	37650
scaffold1749	3	3	35927
scaffold175	19	19	250786
scaffold1750	5	5	36664
scaffold1751	5	5	43854
scaffold1752	7	7	39269
scaffold1753	13	13	84968
scaffold1754	3	3	31482
scaffold1755	7	7	61352
scaffold1756	5	5	41798
scaffold1757	4	4	36149
scaffold1758	7	7	47314
scaffold1759	4	4	32885
scaffold1760	3	3	33226
scaffold1761	4	4	34621
scaffold1762	2	2	36493
scaffold1763	9	9	40808
scaffold1764	5	5	44384
scaffold1765	7	7	33955
scaffold1766	2	2	34059
scaffold1767	5	5	35030
scaffold1768	6	6	60543
scaffold1769	4	4	36349
scaffold177	21	21	200693
scaffold1770	4	4	39207
scaffold1771	2	2	36172
scaffold1772	4	4	33744
scaffold1773	4	4	33150
scaffold1774	2	2	34410
scaffold1775	3	3	34015
scaffold1776	6	6	43601
scaffold1777	7	7	57358
scaffold1778	5	5	44462
scaffold1779	5	5	34832
scaffold178	19	19	199365
scaffold1780	3	3	35758
scaffold1781	3	3	35877
scaffold1782	3	3	35223
scaffold1783	5	5	44278
scaffold1784	4	4	34872
scaffold1785	5	5	34894
scaffold1786	2	2	35277
scaffold1787	5	5	34674
scaffold1788	7	7	65704
scaffold1789	5	5	36440
scaffold179	17	17	191857
scaffold1790	2	2	31515
scaffold1791	4	4	34566
scaffold1792	3	3	33671
scaffold1793	3	3	34819
scaffold1794	2	2	30179
scaffold1795	5	5	67176
scaffold1796	3	3	34754
scaffold1797	6	6	40378
scaffold1798	2	2	42108
scaffold1799	8	8	43325
scaffold180	17	17	196028
scaffold1800	3	3	34944
scaffold1801	1	1	33412
scaffold1802	10	10	63474
scaffold1803	4	4	29994
scaffold1804	4	4	33607
scaffold1805	4	4	33911
scaffold1806	2	2	31719
scaffold1807	4	4	33460
scaffold1808	2	2	34569
scaffold1809	5	5	43307
scaffold181	23	23	197108
scaffold1810	6	6	30997
scaffold1811	6	6	36089
scaffold1812	6	6	38574
scaffold1813	3	3	33912
scaffold1814	5	5	32966
scaffold1815	5	5	32448
scaffold1816	6	6	33769
scaffold1817	3	3	30628
scaffold1818	4	4	40036
scaffold1819	7	7	44607
scaffold182	17	17	186817
scaffold1820	5	5	32325
scaffold1821	5	5	42175
scaffold1822	5	5	33379
scaffold1823	3	3	34624
scaffold1824	4	4	28910
scaffold1825	1	1	25036
scaffold1826	7	7	33589
scaffold1827	1	1	32809
scaffold1828	7	7	32740
scaffold1829	4	4	41136
scaffold183	22	22	193784
scaffold1830	2	2	34398
scaffold1831	8	8	28781
scaffold1832	6	6	45908
scaffold1833	5	5	35977
scaffold1834	3	3	42409
scaffold1835	2	2	33162
scaffold1836	3	3	40885
scaffold1837	2	2	32761
scaffold1838	3	3	32584
scaffold1839	5	5	31057
scaffold184	25	25	222845
scaffold1840	3	3	30753
scaffold1841	4	4	32295
scaffold1842	5	5	38615
scaffold1843	5	5	32553
scaffold1844	4	4	33503
scaffold1845	3	3	33051
scaffold1846	5	5	33811
scaffold1847	5	5	32799
scaffold1848	4	4	45111
scaffold1849	3	3	39118
scaffold185	19	19	194102
scaffold1850	1	1	40058
scaffold1851	6	6	33753
scaffold1852	4	4	33515
scaffold1853	4	4	42908
scaffold1854	5	5	32444
scaffold1855	7	7	30969
scaffold1856	3	3	40576
scaffold1857	4	4	40626
scaffold1858	5	5	31648
scaffold1859	5	5	37250
scaffold186	20	20	194135
scaffold1860	4	4	31336
scaffold1861	4	4	31099
scaffold1862	6	6	47802
scaffold1863	5	5	29427
scaffold1865	5	5	31244
scaffold1866	4	4	24503
scaffold1867	6	6	40926
scaffold1868	2	2	32380
scaffold1869	8	8	52085
scaffold187	18	18	213464
scaffold1870	4	4	30889
scaffold1871	6	6	30467
scaffold1872	6	6	26463
scaffold1873	2	2	32033
scaffold1874	5	5	34603
scaffold1875	4	4	32762
scaffold1876	6	6	33038
scaffold1877	8	8	57987
scaffold1878	3	3	28394
scaffold1879	5	5	46854
scaffold188	15	15	190211
scaffold1880	4	4	31794
scaffold1881	4	4	30405
scaffold1882	4	4	26075
scaffold1883	2	2	32331
scaffold1884	4	4	28712
scaffold1885	6	6	31489
scaffold1886	3	3	42190
scaffold1887	6	6	53207
scaffold1888	6	6	30190
scaffold1889	3	3	29924
scaffold189	14	14	193874
scaffold1890	3	3	31281
scaffold1891	4	4	31513
scaffold1892	3	3	37456
scaffold1893	5	5	31832
scaffold1894	4	4	40738
scaffold1895	4	4	55131
scaffold1896	4	4	32467
scaffold1897	5	5	26159
scaffold1898	2	2	31951
scaffold1899	3	3	30711
scaffold190	18	18	214945
scaffold1900	3	3	28356
scaffold1901	5	5	58626
scaffold1902	3	3	41131
scaffold1903	6	6	37083
scaffold1904	2	2	30448
scaffold1905	3	3	31933
scaffold1906	3	3	40096
scaffold1907	7	7	30988
scaffold1908	2	2	30899
scaffold1909	4	4	38538
scaffold191	6	6	218062
scaffold1910	5	5	33957
scaffold1911	6	6	31728
scaffold1912	3	3	31532
scaffold1913	5	5	91987
scaffold1914	2	2	31600
scaffold1915	4	4	32114
scaffold1916	7	7	29635
scaffold1917	4	4	47496
scaffold1918	5	5	46344
scaffold1919	5	5	54512
scaffold192	17	17	200550
scaffold1920	3	3	54148
scaffold1921	10	10	65600
scaffold1922	2	2	30383
