id_contig	#gene	#CDS	#b
E-siliculosus-1a_M_contig133	40	40	439004
E-siliculosus-1a_M_contig134	41	41	438372
E-siliculosus-1a_M_contig135	39	39	432461
E-siliculosus-1a_M_contig136	24	24	430941
E-siliculosus-1a_M_contig137	19	19	429337
E-siliculosus-1a_M_contig138	54	54	427545
E-siliculosus-1a_M_contig139	34	34	418261
E-siliculosus-1a_M_contig140	31	31	415856
E-siliculosus-1a_M_contig141	36	36	409217
E-siliculosus-1a_M_contig142	27	27	407299
E-siliculosus-1a_M_contig143	37	37	402027
E-siliculosus-1a_M_contig144	42	42	401149
E-siliculosus-1a_M_contig145	40	40	394490
E-siliculosus-1a_M_contig146	29	29	386678
E-siliculosus-1a_M_contig147	37	37	386370
E-siliculosus-1a_M_contig148	41	41	384060
E-siliculosus-1a_M_contig149	35	35	383763
E-siliculosus-1a_M_contig150	39	39	381753
E-siliculosus-1a_M_contig151	35	35	375163
E-siliculosus-1a_M_contig152	31	31	373445
E-siliculosus-1a_M_contig153	34	34	372950
E-siliculosus-1a_M_contig154	40	40	372657
E-siliculosus-1a_M_contig155	38	38	372318
E-siliculosus-1a_M_contig156	36	36	372161
E-siliculosus-1a_M_contig157	36	36	369455
E-siliculosus-1a_M_contig158	32	32	367670
E-siliculosus-1a_M_contig159	38	38	365929
E-siliculosus-1a_M_contig160	40	40	361347
E-siliculosus-1a_M_contig161	25	25	356938
E-siliculosus-1a_M_contig162	30	30	352569
E-siliculosus-1a_M_contig163	31	31	348208
E-siliculosus-1a_M_contig164	17	17	346410
E-siliculosus-1a_M_contig165	29	29	345828
E-siliculosus-1a_M_contig166	35	35	344877
E-siliculosus-1a_M_contig167	29	29	341229
E-siliculosus-1a_M_contig168	29	29	339953
E-siliculosus-1a_M_contig169	24	24	332881
E-siliculosus-1a_M_contig170	32	32	326545
E-siliculosus-1a_M_contig171	32	32	323952
E-siliculosus-1a_M_contig172	25	25	318512
E-siliculosus-1a_M_contig173	26	26	317467
E-siliculosus-1a_M_contig174	27	27	312329
E-siliculosus-1a_M_contig175	26	26	311413
E-siliculosus-1a_M_contig176	6	6	309132
E-siliculosus-1a_M_contig177	17	17	307236
E-siliculosus-1a_M_contig178	25	25	303332
E-siliculosus-1a_M_contig179	17	17	301874
E-siliculosus-1a_M_contig180	21	21	299368
E-siliculosus-1a_M_contig181	40	40	298878
E-siliculosus-1a_M_contig182	13	13	298401
E-siliculosus-1a_M_contig183	23	23	297064
E-siliculosus-1a_M_contig184	27	27	294469
E-siliculosus-1a_M_contig185	28	28	292355
E-siliculosus-1a_M_contig186	19	19	289368
E-siliculosus-1a_M_contig187	21	21	289317
E-siliculosus-1a_M_contig188	8	8	288321
E-siliculosus-1a_M_contig189	20	20	287459
E-siliculosus-1a_M_contig190	21	21	287270
E-siliculosus-1a_M_contig191	17	17	286326
E-siliculosus-1a_M_contig192	24	24	283629
E-siliculosus-1a_M_contig193	33	33	281165
E-siliculosus-1a_M_contig194	25	25	280757
E-siliculosus-1a_M_contig195	21	21	275191
E-siliculosus-1a_M_contig196	32	32	275165
E-siliculosus-1a_M_contig197	26	26	266371
E-siliculosus-1a_M_contig198	20	20	263656
E-siliculosus-1a_M_contig199	20	20	263122
E-siliculosus-1a_M_contig200	28	28	262395
E-siliculosus-1a_M_contig201	26	26	260727
E-siliculosus-1a_M_contig202	37	37	260323
E-siliculosus-1a_M_contig203	8	8	259052
E-siliculosus-1a_M_contig204	20	20	257445
E-siliculosus-1a_M_contig205	24	24	256042
E-siliculosus-1a_M_contig206	19	19	255479
E-siliculosus-1a_M_contig207	21	21	246253
E-siliculosus-1a_M_contig208	29	29	245787
E-siliculosus-1a_M_contig209	24	24	245640
E-siliculosus-1a_M_contig210	18	18	243722
E-siliculosus-1a_M_contig211	14	14	240074
E-siliculosus-1a_M_contig212	9	9	237473
E-siliculosus-1a_M_contig213	18	18	236667
E-siliculosus-1a_M_contig214	20	20	232865
E-siliculosus-1a_M_contig215	22	22	225834
E-siliculosus-1a_M_contig216	20	20	221389
E-siliculosus-1a_M_contig217	21	21	218061
E-siliculosus-1a_M_contig218	17	17	217070
E-siliculosus-1a_M_contig219	7	7	216567
E-siliculosus-1a_M_contig220	18	18	213527
E-siliculosus-1a_M_contig221	14	14	212340
E-siliculosus-1a_M_contig222	13	13	209075
E-siliculosus-1a_M_contig223	16	16	207927
E-siliculosus-1a_M_contig224	21	21	202847
E-siliculosus-1a_M_contig225	15	15	201574
E-siliculosus-1a_M_contig226	24	24	197406
E-siliculosus-1a_M_contig227	13	13	194376
E-siliculosus-1a_M_contig228	18	18	188080
E-siliculosus-1a_M_contig229	10	10	185894
E-siliculosus-1a_M_contig230	18	18	185784
E-siliculosus-1a_M_contig231	24	24	184547
E-siliculosus-1a_M_contig232	8	8	182561
E-siliculosus-1a_M_contig233	12	12	180714
E-siliculosus-1a_M_contig234	15	15	180192
E-siliculosus-1a_M_contig235	8	8	179866
E-siliculosus-1a_M_contig236	16	16	178096
E-siliculosus-1a_M_contig237	5	5	176773
E-siliculosus-1a_M_contig238	18	18	176614
E-siliculosus-1a_M_contig239	14	14	175558
E-siliculosus-1a_M_contig240	10	10	175126
E-siliculosus-1a_M_contig241	15	15	174199
E-siliculosus-1a_M_contig242	11	11	173959
E-siliculosus-1a_M_contig243	9	9	173722
E-siliculosus-1a_M_contig244	18	18	172725
E-siliculosus-1a_M_contig245	11	11	172398
E-siliculosus-1a_M_contig246	11	11	171183
E-siliculosus-1a_M_contig247	12	12	166391
E-siliculosus-1a_M_contig248	10	10	165506
E-siliculosus-1a_M_contig249	11	11	165382
E-siliculosus-1a_M_contig250	11	11	164330
E-siliculosus-1a_M_contig251	9	9	164019
E-siliculosus-1a_M_contig252	7	7	161516
E-siliculosus-1a_M_contig253	10	10	158139
E-siliculosus-1a_M_contig254	17	17	156842
E-siliculosus-1a_M_contig255	12	12	154897
E-siliculosus-1a_M_contig256	16	16	152716
E-siliculosus-1a_M_contig257	0	0	149828
E-siliculosus-1a_M_contig258	17	17	148923
E-siliculosus-1a_M_contig259	8	8	148229
E-siliculosus-1a_M_contig260	11	11	148216
E-siliculosus-1a_M_contig261	10	10	145759
E-siliculosus-1a_M_contig262	12	12	143390
E-siliculosus-1a_M_contig263	17	17	142851
E-siliculosus-1a_M_contig264	13	13	141621
E-siliculosus-1a_M_contig265	4	4	140612
E-siliculosus-1a_M_contig266	10	10	138692
E-siliculosus-1a_M_contig267	11	11	136951
E-siliculosus-1a_M_contig268	7	7	134907
E-siliculosus-1a_M_contig269	17	17	134326
E-siliculosus-1a_M_contig270	12	12	132568
E-siliculosus-1a_M_contig271	3	3	131845
E-siliculosus-1a_M_contig272	12	12	131019
E-siliculosus-1a_M_contig273	2	2	130844
E-siliculosus-1a_M_contig274	9	9	129067
E-siliculosus-1a_M_contig275	7	7	128928
E-siliculosus-1a_M_contig276	8	8	128355
E-siliculosus-1a_M_contig277	9	9	128017
E-siliculosus-1a_M_contig278	4	4	128013
E-siliculosus-1a_M_contig279	5	5	127765
E-siliculosus-1a_M_contig280	6	6	127275
E-siliculosus-1a_M_contig281	4	4	127053
E-siliculosus-1a_M_contig282	4	4	126982
E-siliculosus-1a_M_contig283	3	3	126074
E-siliculosus-1a_M_contig284	8	8	126026
E-siliculosus-1a_M_contig285	13	13	125233
E-siliculosus-1a_M_contig286	18	18	124583
E-siliculosus-1a_M_contig287	20	20	124411
E-siliculosus-1a_M_contig288	4	4	124361
E-siliculosus-1a_M_contig289	102	102	121611
E-siliculosus-1a_M_contig290	13	13	121465
E-siliculosus-1a_M_contig291	9	9	120337
E-siliculosus-1a_M_contig292	12	12	120335
E-siliculosus-1a_M_contig293	9	9	120067
E-siliculosus-1a_M_contig294	5	5	117302
E-siliculosus-1a_M_contig295	3	3	116931
E-siliculosus-1a_M_contig296	10	10	116907
E-siliculosus-1a_M_contig297	18	18	116529
E-siliculosus-1a_M_contig298	6	6	116327
E-siliculosus-1a_M_contig299	12	12	115458
E-siliculosus-1a_M_contig300	8	8	114308
E-siliculosus-1a_M_contig301	3	3	114240
E-siliculosus-1a_M_contig302	9	9	113804
E-siliculosus-1a_M_contig303	14	14	112242
E-siliculosus-1a_M_contig304	3	3	111317
E-siliculosus-1a_M_contig305	12	12	110920
E-siliculosus-1a_M_contig306	11	11	110558
E-siliculosus-1a_M_contig307	8	8	109566
E-siliculosus-1a_M_contig308	6	6	108989
E-siliculosus-1a_M_contig309	1	1	108694
E-siliculosus-1a_M_contig310	6	6	106624
E-siliculosus-1a_M_contig311	7	7	105021
E-siliculosus-1a_M_contig312	10	10	104622
E-siliculosus-1a_M_contig313	3	3	103041
E-siliculosus-1a_M_contig314	4	4	102394
E-siliculosus-1a_M_contig315	0	0	102370
E-siliculosus-1a_M_contig316	5	5	101527
E-siliculosus-1a_M_contig317	9	9	100963
E-siliculosus-1a_M_contig318	9	9	100580
E-siliculosus-1a_M_contig319	4	4	98865
E-siliculosus-1a_M_contig320	9	9	98397
E-siliculosus-1a_M_contig321	5	5	97573
E-siliculosus-1a_M_contig322	11	11	97385
E-siliculosus-1a_M_contig323	8	8	97241
E-siliculosus-1a_M_contig324	10	10	95895
E-siliculosus-1a_M_contig325	11	11	95819
E-siliculosus-1a_M_contig326	0	0	95092
E-siliculosus-1a_M_contig327	3	3	93430
E-siliculosus-1a_M_contig328	4	4	93388
E-siliculosus-1a_M_contig329	2	2	92643
E-siliculosus-1a_M_contig330	0	0	92538
E-siliculosus-1a_M_contig331	9	9	91760
E-siliculosus-1a_M_contig332	5	5	91758
E-siliculosus-1a_M_contig333	1	1	90149
E-siliculosus-1a_M_contig334	2	2	89555
E-siliculosus-1a_M_contig335	2	2	88668
E-siliculosus-1a_M_contig336	7	7	88528
E-siliculosus-1a_M_contig337	1	1	87539
E-siliculosus-1a_M_contig338	4	4	86418
E-siliculosus-1a_M_contig339	3	3	85449
E-siliculosus-1a_M_contig340	1	1	84792
E-siliculosus-1a_M_contig341	7	7	83642
E-siliculosus-1a_M_contig342	3	3	83004
E-siliculosus-1a_M_contig343	3	3	82957
E-siliculosus-1a_M_contig344	6	6	82683
E-siliculosus-1a_M_contig345	1	1	82123
E-siliculosus-1a_M_contig346	2	2	81411
E-siliculosus-1a_M_contig347	8	8	80694
E-siliculosus-1a_M_contig348	4	4	80526
E-siliculosus-1a_M_contig349	5	5	80335
E-siliculosus-1a_M_contig350	2	2	80275
E-siliculosus-1a_M_contig351	5	5	79819
E-siliculosus-1a_M_contig352	7	7	79677
E-siliculosus-1a_M_contig353	1	1	78903
E-siliculosus-1a_M_contig354	1	1	78777
E-siliculosus-1a_M_contig355	0	0	78584
E-siliculosus-1a_M_contig356	5	5	78281
E-siliculosus-1a_M_contig357	9	9	77760
E-siliculosus-1a_M_contig358	1	1	77458
E-siliculosus-1a_M_contig359	5	5	77081
E-siliculosus-1a_M_contig360	6	6	76840
E-siliculosus-1a_M_contig361	1	1	76185
E-siliculosus-1a_M_contig362	7	7	76152
E-siliculosus-1a_M_contig363	0	0	74590
E-siliculosus-1a_M_contig364	1	1	74301
E-siliculosus-1a_M_contig365	1	1	73835
E-siliculosus-1a_M_contig366	7	7	73633
E-siliculosus-1a_M_contig367	0	0	72307
E-siliculosus-1a_M_contig368	6	6	71675
E-siliculosus-1a_M_contig369	2	2	70927
E-siliculosus-1a_M_contig370	7	7	70917
E-siliculosus-1a_M_contig371	8	8	70870
E-siliculosus-1a_M_contig372	1	1	70611
E-siliculosus-1a_M_contig373	6	6	69915
E-siliculosus-1a_M_contig374	5	5	68487
E-siliculosus-1a_M_contig375	6	6	68109
E-siliculosus-1a_M_contig376	9	9	67943
E-siliculosus-1a_M_contig377	4	4	67875
E-siliculosus-1a_M_contig378	0	0	67809
E-siliculosus-1a_M_contig379	6	6	67446
E-siliculosus-1a_M_contig380	2	2	66448
E-siliculosus-1a_M_contig381	0	0	66377
E-siliculosus-1a_M_contig382	3	3	66124
E-siliculosus-1a_M_contig383	3	3	65258
E-siliculosus-1a_M_contig384	2	2	65173
E-siliculosus-1a_M_contig385	5	5	64688
E-siliculosus-1a_M_contig386	3	3	64560
E-siliculosus-1a_M_contig387	6	6	63601
E-siliculosus-1a_M_contig388	3	3	63580
E-siliculosus-1a_M_contig389	0	0	63058
E-siliculosus-1a_M_contig390	0	0	62921
E-siliculosus-1a_M_contig391	6	6	62685
E-siliculosus-1a_M_contig392	1	1	62552
E-siliculosus-1a_M_contig393	3	3	62310
E-siliculosus-1a_M_contig394	1	1	62244
E-siliculosus-1a_M_contig395	3	3	62224
E-siliculosus-1a_M_contig396	3	3	61816
E-siliculosus-1a_M_contig397	4	4	61609
E-siliculosus-1a_M_contig398	2	2	61379
E-siliculosus-1a_M_contig399	7	7	60133
E-siliculosus-1a_M_contig400	7	7	59683
E-siliculosus-1a_M_contig401	0	0	59559
E-siliculosus-1a_M_contig402	1	1	59529
E-siliculosus-1a_M_contig403	0	0	57566
E-siliculosus-1a_M_contig404	5	5	56395
E-siliculosus-1a_M_contig405	9	9	55666
E-siliculosus-1a_M_contig406	0	0	55479
E-siliculosus-1a_M_contig407	3	3	55161
E-siliculosus-1a_M_contig408	6	6	54870
E-siliculosus-1a_M_contig409	0	0	54797
E-siliculosus-1a_M_contig410	8	8	54434
E-siliculosus-1a_M_contig411	6	6	54280
E-siliculosus-1a_M_contig412	6	6	53581
E-siliculosus-1a_M_contig413	2	2	52943
E-siliculosus-1a_M_contig414	3	3	52753
E-siliculosus-1a_M_contig415	3	3	52624
E-siliculosus-1a_M_contig416	4	4	52524
E-siliculosus-1a_M_contig417	0	0	52123
E-siliculosus-1a_M_contig418	6	6	52073
E-siliculosus-1a_M_contig419	2	2	51939
E-siliculosus-1a_M_contig420	2	2	51606
E-siliculosus-1a_M_contig421	1	1	51334
E-siliculosus-1a_M_contig422	3	3	51104
E-siliculosus-1a_M_contig423	4	4	51000
E-siliculosus-1a_M_contig424	1	1	50928
E-siliculosus-1a_M_contig425	2	2	50839
E-siliculosus-1a_M_contig426	1	1	50436
E-siliculosus-1a_M_contig427	5	5	49579
E-siliculosus-1a_M_contig428	0	0	49570
E-siliculosus-1a_M_contig429	5	5	49559
E-siliculosus-1a_M_contig430	2	2	49481
E-siliculosus-1a_M_contig431	3	3	49370
E-siliculosus-1a_M_contig432	2	2	49352
E-siliculosus-1a_M_contig433	11	11	49081
E-siliculosus-1a_M_contig434	2	2	48963
E-siliculosus-1a_M_contig435	2	2	48414
E-siliculosus-1a_M_contig436	3	3	48384
E-siliculosus-1a_M_contig437	2	2	48380
E-siliculosus-1a_M_contig438	6	6	48342
E-siliculosus-1a_M_contig439	4	4	47981
E-siliculosus-1a_M_contig440	4	4	47829
E-siliculosus-1a_M_contig441	2	2	47637
E-siliculosus-1a_M_contig442	0	0	47170
E-siliculosus-1a_M_contig443	2	2	46781
E-siliculosus-1a_M_contig444	4	4	46572
E-siliculosus-1a_M_contig445	0	0	46286
E-siliculosus-1a_M_contig446	1	1	46155
E-siliculosus-1a_M_contig447	21	21	45823
E-siliculosus-1a_M_contig448	1	1	45730
E-siliculosus-1a_M_contig449	7	7	45216
E-siliculosus-1a_M_contig450	0	0	43978
E-siliculosus-1a_M_contig451	0	0	43978
E-siliculosus-1a_M_contig452	1	1	43628
E-siliculosus-1a_M_contig453	7	7	43509
E-siliculosus-1a_M_contig454	7	7	43428
E-siliculosus-1a_M_contig455	2	2	43180
E-siliculosus-1a_M_contig456	3	3	42835
E-siliculosus-1a_M_contig457	0	0	42698
E-siliculosus-1a_M_contig458	2	2	42438
E-siliculosus-1a_M_contig459	0	0	41821
E-siliculosus-1a_M_contig460	0	0	41703
E-siliculosus-1a_M_contig461	0	0	41283
E-siliculosus-1a_M_contig462	3	3	41155
E-siliculosus-1a_M_contig463	3	3	41146
E-siliculosus-1a_M_contig464	2	2	41052
E-siliculosus-1a_M_contig465	5	5	40636
E-siliculosus-1a_M_contig466	1	1	40494
E-siliculosus-1a_M_contig467	0	0	40375
E-siliculosus-1a_M_contig468	0	0	40305
E-siliculosus-1a_M_contig469	3	3	39984
E-siliculosus-1a_M_contig470	6	6	39679
E-siliculosus-1a_M_contig471	4	4	39301
E-siliculosus-1a_M_contig472	0	0	38944
E-siliculosus-1a_M_contig473	4	4	38740
E-siliculosus-1a_M_contig474	0	0	38705
E-siliculosus-1a_M_contig475	1	1	38607
E-siliculosus-1a_M_contig476	4	4	38460
E-siliculosus-1a_M_contig477	2	2	38307
E-siliculosus-1a_M_contig478	3	3	38134
E-siliculosus-1a_M_contig479	0	0	38054
E-siliculosus-1a_M_contig480	2	2	38050
E-siliculosus-1a_M_contig481	1	1	37972
E-siliculosus-1a_M_contig482	0	0	37824
E-siliculosus-1a_M_contig483	6	6	37534
E-siliculosus-1a_M_contig484	4	4	37219
E-siliculosus-1a_M_contig485	5	5	37184
E-siliculosus-1a_M_contig486	1	1	36970
E-siliculosus-1a_M_contig487	0	0	36610
E-siliculosus-1a_M_contig488	3	3	36551
E-siliculosus-1a_M_contig489	2	2	36547
E-siliculosus-1a_M_contig490	1	1	36530
E-siliculosus-1a_M_contig491	0	0	36457
E-siliculosus-1a_M_contig492	6	6	36356
E-siliculosus-1a_M_contig493	2	2	35970
E-siliculosus-1a_M_contig494	2	2	35535
E-siliculosus-1a_M_contig495	2	2	35493
E-siliculosus-1a_M_contig496	2	2	35211
E-siliculosus-1a_M_contig497	2	2	35073
E-siliculosus-1a_M_contig498	1	1	34921
E-siliculosus-1a_M_contig499	1	1	34843
E-siliculosus-1a_M_contig500	4	4	34630
E-siliculosus-1a_M_contig501	5	5	34569
E-siliculosus-1a_M_contig502	0	0	34472
E-siliculosus-1a_M_contig503	1	1	34437
E-siliculosus-1a_M_contig504	0	0	34117
E-siliculosus-1a_M_contig505	2	2	33888
E-siliculosus-1a_M_contig506	1	1	33812
E-siliculosus-1a_M_contig507	3	3	33741
E-siliculosus-1a_M_contig508	1	1	33642
E-siliculosus-1a_M_contig509	1	1	33385
E-siliculosus-1a_M_contig510	2	2	33212
E-siliculosus-1a_M_contig511	4	4	33134
E-siliculosus-1a_M_contig512	2	2	33124
E-siliculosus-1a_M_contig513	1	1	33115
E-siliculosus-1a_M_contig514	2	2	32972
E-siliculosus-1a_M_contig515	0	0	32919
E-siliculosus-1a_M_contig516	0	0	32898
E-siliculosus-1a_M_contig517	1	1	32604
E-siliculosus-1a_M_contig518	2	2	32414
E-siliculosus-1a_M_contig519	4	4	32307
E-siliculosus-1a_M_contig520	7	7	32260
E-siliculosus-1a_M_contig521	0	0	32057
E-siliculosus-1a_M_contig522	2	2	31700
E-siliculosus-1a_M_contig523	0	0	31656
E-siliculosus-1a_M_contig524	0	0	31565
E-siliculosus-1a_M_contig525	1	1	31422
E-siliculosus-1a_M_contig526	1	1	31254
E-siliculosus-1a_M_contig527	7	7	30942
E-siliculosus-1a_M_contig528	1	1	30853
E-siliculosus-1a_M_contig529	1	1	30829
E-siliculosus-1a_M_contig530	6	6	30655
E-siliculosus-1a_M_contig531	2	2	30491
E-siliculosus-1a_M_contig532	1	1	30267
E-siliculosus-1a_M_contig533	0	0	30231
E-siliculosus-1a_M_contig534	0	0	29526
E-siliculosus-1a_M_contig535	4	4	29409
E-siliculosus-1a_M_contig536	3	3	29349
E-siliculosus-1a_M_contig537	1	1	29272
E-siliculosus-1a_M_contig538	2	2	29168
E-siliculosus-1a_M_contig539	0	0	29131
E-siliculosus-1a_M_contig540	0	0	29107
E-siliculosus-1a_M_contig541	0	0	29077
E-siliculosus-1a_M_contig542	3	3	28982
E-siliculosus-1a_M_contig543	2	2	28936
E-siliculosus-1a_M_contig544	0	0	28900
E-siliculosus-1a_M_contig545	2	2	28493
E-siliculosus-1a_M_contig546	1	1	28483
E-siliculosus-1a_M_contig547	3	3	28324
E-siliculosus-1a_M_contig548	0	0	28254
E-siliculosus-1a_M_contig549	0	0	27288
E-siliculosus-1a_M_contig550	4	4	27136
E-siliculosus-1a_M_contig551	1	1	27029
E-siliculosus-1a_M_contig552	0	0	26801
E-siliculosus-1a_M_contig553	0	0	26796
E-siliculosus-1a_M_contig554	1	1	26718
E-siliculosus-1a_M_contig555	4	4	26696
E-siliculosus-1a_M_contig556	4	4	26660
E-siliculosus-1a_M_contig557	3	3	26651
E-siliculosus-1a_M_contig558	0	0	26554
E-siliculosus-1a_M_contig559	0	0	26508
E-siliculosus-1a_M_contig560	0	0	26444
E-siliculosus-1a_M_contig561	1	1	26380
E-siliculosus-1a_M_contig562	1	1	26119
E-siliculosus-1a_M_contig563	2	2	26113
E-siliculosus-1a_M_contig564	0	0	26104
E-siliculosus-1a_M_contig565	0	0	25938
E-siliculosus-1a_M_contig566	0	0	25849
E-siliculosus-1a_M_contig567	0	0	25807
E-siliculosus-1a_M_contig568	1	1	25797
E-siliculosus-1a_M_contig569	0	0	25711
E-siliculosus-1a_M_contig570	0	0	25679
E-siliculosus-1a_M_contig571	1	1	25486
E-siliculosus-1a_M_contig572	0	0	25227
E-siliculosus-1a_M_contig573	1	1	25216
E-siliculosus-1a_M_contig574	3	3	25196
E-siliculosus-1a_M_contig575	4	4	25150
E-siliculosus-1a_M_contig576	9	9	24951
E-siliculosus-1a_M_contig577	4	4	24848
E-siliculosus-1a_M_contig578	0	0	24668
E-siliculosus-1a_M_contig579	1	1	24608
