id_contig	#gene	#CDS	#b
S-latissima_F_contig87	49	49	593471
S-latissima_F_contig88	16	16	592709
S-latissima_F_contig89	14	14	590082
S-latissima_F_contig90	21	21	588189
S-latissima_F_contig91	10	10	587772
S-latissima_F_contig92	31	31	587385
S-latissima_F_contig93	17	17	583644
S-latissima_F_contig94	32	32	581498
S-latissima_F_contig95	25	25	578414
S-latissima_F_contig96	39	39	577228
S-latissima_F_contig97	23	23	576578
S-latissima_F_contig98	13	13	574096
S-latissima_F_contig99	13	13	571776
S-latissima_F_contig100	9	9	571525
S-latissima_F_contig101	37	37	570444
S-latissima_F_contig102	15	15	569028
S-latissima_F_contig103	22	22	568914
S-latissima_F_contig104	10	10	566954
S-latissima_F_contig105	21	21	564600
S-latissima_F_contig106	33	33	560189
S-latissima_F_contig107	10	10	559990
S-latissima_F_contig108	23	23	559923
S-latissima_F_contig109	14	14	555700
S-latissima_F_contig110	36	36	555035
S-latissima_F_contig111	4	4	554276
S-latissima_F_contig112	27	27	552677
S-latissima_F_contig113	25	25	551050
S-latissima_F_contig114	16	16	550937
S-latissima_F_contig115	16	16	548499
S-latissima_F_contig116	9	9	546771
S-latissima_F_contig117	5	5	545352
S-latissima_F_contig118	25	25	541178
S-latissima_F_contig119	16	16	539364
S-latissima_F_contig120	27	27	537960
S-latissima_F_contig121	13	13	536033
S-latissima_F_contig122	30	30	535576
S-latissima_F_contig123	26	26	534611
S-latissima_F_contig124	16	16	531816
S-latissima_F_contig125	21	21	530881
S-latissima_F_contig126	31	31	530495
S-latissima_F_contig127	4	4	527278
S-latissima_F_contig128	19	19	525161
S-latissima_F_contig129	15	15	523734
S-latissima_F_contig130	27	27	521469
S-latissima_F_contig131	24	24	519824
S-latissima_F_contig132	20	20	515045
S-latissima_F_contig133	20	20	514876
S-latissima_F_contig134	14	14	514555
S-latissima_F_contig135	26	26	513134
S-latissima_F_contig136	21	21	509347
S-latissima_F_contig137	33	33	509030
S-latissima_F_contig138	13	13	506177
S-latissima_F_contig139	13	13	504064
S-latissima_F_contig140	16	16	504059
S-latissima_F_contig141	14	14	503995
S-latissima_F_contig142	23	23	503354
S-latissima_F_contig143	14	14	503212
S-latissima_F_contig144	34	34	498875
S-latissima_F_contig145	12	12	496183
S-latissima_F_contig146	6	6	495549
S-latissima_F_contig147	29	29	495065
S-latissima_F_contig148	4	4	494331
S-latissima_F_contig149	12	12	493959
S-latissima_F_contig150	15	15	490157
S-latissima_F_contig151	9	9	489491
S-latissima_F_contig152	10	10	488968
S-latissima_F_contig153	28	28	488288
S-latissima_F_contig154	24	24	487401
S-latissima_F_contig155	34	34	487312
S-latissima_F_contig156	22	22	485422
S-latissima_F_contig157	22	22	483287
S-latissima_F_contig158	7	7	483172
S-latissima_F_contig159	40	40	480200
S-latissima_F_contig160	9	9	480053
S-latissima_F_contig161	10	10	479848
S-latissima_F_contig162	6	6	479140
S-latissima_F_contig163	22	22	479111
S-latissima_F_contig164	11	11	477620
S-latissima_F_contig165	23	23	477316
S-latissima_F_contig166	13	13	476251
S-latissima_F_contig167	19	19	476226
S-latissima_F_contig168	6	6	472445
S-latissima_F_contig169	13	13	470052
S-latissima_F_contig170	34	34	468985
S-latissima_F_contig171	14	14	468477
S-latissima_F_contig172	23	23	468040
S-latissima_F_contig173	5	5	464817
S-latissima_F_contig174	6	6	463268
S-latissima_F_contig175	9	9	463005
S-latissima_F_contig176	22	22	461667
S-latissima_F_contig177	7	7	459978
S-latissima_F_contig178	25	25	459105
S-latissima_F_contig179	3	3	458718
S-latissima_F_contig180	11	11	458395
S-latissima_F_contig181	2	2	456658
S-latissima_F_contig182	28	28	456071
S-latissima_F_contig183	38	38	455749
S-latissima_F_contig184	22	22	454378
S-latissima_F_contig185	11	11	454322
S-latissima_F_contig186	16	16	453114
S-latissima_F_contig187	4	4	453000
S-latissima_F_contig188	27	27	452821
S-latissima_F_contig189	32	32	452667
S-latissima_F_contig190	16	16	452203
S-latissima_F_contig191	15	15	451819
S-latissima_F_contig192	18	18	451098
S-latissima_F_contig193	10	10	450278
S-latissima_F_contig194	11	11	450184
S-latissima_F_contig195	9	9	448281
S-latissima_F_contig196	14	14	447337
S-latissima_F_contig197	14	14	446510
S-latissima_F_contig198	24	24	446469
S-latissima_F_contig199	13	13	446395
S-latissima_F_contig200	21	21	445578
S-latissima_F_contig201	16	16	444700
S-latissima_F_contig202	17	17	444578
S-latissima_F_contig203	20	20	444307
S-latissima_F_contig204	30	30	443740
S-latissima_F_contig205	2	2	443151
S-latissima_F_contig206	2	2	440132
S-latissima_F_contig207	18	18	439892
S-latissima_F_contig208	6	6	439497
S-latissima_F_contig209	27	27	438372
S-latissima_F_contig210	25	25	436409
S-latissima_F_contig211	27	27	435946
S-latissima_F_contig212	21	21	435681
S-latissima_F_contig213	14	14	434908
S-latissima_F_contig214	17	17	434743
S-latissima_F_contig215	7	7	431054
S-latissima_F_contig216	7	7	429846
S-latissima_F_contig217	3	3	428734
S-latissima_F_contig218	36	36	428179
S-latissima_F_contig219	8	8	427941
S-latissima_F_contig220	10	10	427760
S-latissima_F_contig221	15	15	427620
S-latissima_F_contig222	2	2	427388
S-latissima_F_contig223	9	9	427204
S-latissima_F_contig224	6	6	426450
S-latissima_F_contig225	17	17	424997
S-latissima_F_contig226	24	24	424469
S-latissima_F_contig227	1	1	423661
S-latissima_F_contig228	33	33	423086
S-latissima_F_contig229	11	11	422723
S-latissima_F_contig230	19	19	420909
S-latissima_F_contig231	9	9	420363
S-latissima_F_contig232	17	17	420007
S-latissima_F_contig233	15	15	419867
S-latissima_F_contig234	22	22	419606
S-latissima_F_contig235	24	24	419024
S-latissima_F_contig236	32	32	417925
S-latissima_F_contig237	2	2	417842
S-latissima_F_contig238	34	34	415749
S-latissima_F_contig239	17	17	415347
S-latissima_F_contig240	9	9	414271
S-latissima_F_contig241	28	28	414210
S-latissima_F_contig242	5	5	413078
S-latissima_F_contig243	3	3	412639
S-latissima_F_contig244	12	12	410712
S-latissima_F_contig245	19	19	410421
S-latissima_F_contig246	16	16	410310
S-latissima_F_contig247	4	4	409154
S-latissima_F_contig248	12	12	408482
S-latissima_F_contig249	22	22	406524
S-latissima_F_contig250	23	23	406497
S-latissima_F_contig251	8	8	406483
S-latissima_F_contig252	14	14	405649
S-latissima_F_contig253	18	18	403825
S-latissima_F_contig254	5	5	402237
S-latissima_F_contig255	33	33	401887
S-latissima_F_contig256	8	8	401600
S-latissima_F_contig257	10	10	401465
S-latissima_F_contig258	11	11	401135
S-latissima_F_contig259	9	9	399139
S-latissima_F_contig260	12	12	397942
S-latissima_F_contig261	27	27	396551
S-latissima_F_contig262	20	20	396540
S-latissima_F_contig263	22	22	396150
S-latissima_F_contig264	16	16	394862
S-latissima_F_contig265	5	5	393969
S-latissima_F_contig266	11	11	392990
S-latissima_F_contig267	8	8	392203
S-latissima_F_contig268	29	29	392192
S-latissima_F_contig269	9	9	391691
S-latissima_F_contig270	21	21	390821
S-latissima_F_contig271	9	9	390082
S-latissima_F_contig272	6	6	389366
S-latissima_F_contig273	23	23	386714
S-latissima_F_contig274	16	16	385488
S-latissima_F_contig275	19	19	385470
S-latissima_F_contig276	6	6	385403
S-latissima_F_contig277	11	11	385228
S-latissima_F_contig278	26	26	384102
S-latissima_F_contig279	7	7	383659
S-latissima_F_contig280	6	6	383374
S-latissima_F_contig281	31	31	382049
S-latissima_F_contig282	22	22	381610
S-latissima_F_contig283	22	22	379304
S-latissima_F_contig284	10	10	379287
S-latissima_F_contig285	12	12	378878
S-latissima_F_contig286	9	9	378692
S-latissima_F_contig287	12	12	378473
S-latissima_F_contig288	20	20	378165
S-latissima_F_contig289	11	11	377958
S-latissima_F_contig290	4	4	377262
S-latissima_F_contig291	2	2	376933
S-latissima_F_contig292	2	2	376278
S-latissima_F_contig293	3	3	376205
S-latissima_F_contig294	14	14	374877
S-latissima_F_contig295	20	20	374323
S-latissima_F_contig296	24	24	374302
S-latissima_F_contig297	14	14	373922
S-latissima_F_contig298	17	17	373261
S-latissima_F_contig299	18	18	372180
S-latissima_F_contig300	5	5	371018
S-latissima_F_contig301	11	11	369177
S-latissima_F_contig302	8	8	368447
S-latissima_F_contig303	16	16	368401
S-latissima_F_contig304	28	28	368384
S-latissima_F_contig305	17	17	367615
S-latissima_F_contig306	8	8	367523
S-latissima_F_contig307	9	9	367289
S-latissima_F_contig308	20	20	366420
S-latissima_F_contig309	3	3	365394
S-latissima_F_contig310	12	12	365198
S-latissima_F_contig311	15	15	364555
S-latissima_F_contig312	13	13	364527
S-latissima_F_contig313	9	9	364188
S-latissima_F_contig314	3	3	364120
S-latissima_F_contig315	11	11	363280
S-latissima_F_contig316	20	20	363225
S-latissima_F_contig317	20	20	363083
S-latissima_F_contig318	9	9	362756
S-latissima_F_contig319	8	8	362512
S-latissima_F_contig320	17	17	361676
S-latissima_F_contig321	31	31	361226
S-latissima_F_contig322	27	27	360379
S-latissima_F_contig323	5	5	360365
S-latissima_F_contig324	18	18	359939
S-latissima_F_contig325	16	16	359912
S-latissima_F_contig326	13	13	358594
S-latissima_F_contig327	2	2	357446
S-latissima_F_contig328	23	23	357129
S-latissima_F_contig329	17	17	356967
S-latissima_F_contig330	2	2	356737
S-latissima_F_contig331	23	23	356465
S-latissima_F_contig332	5	5	355356
S-latissima_F_contig333	5	5	354767
S-latissima_F_contig334	16	16	354462
S-latissima_F_contig335	13	13	352304
S-latissima_F_contig336	7	7	351113
S-latissima_F_contig337	21	21	350990
S-latissima_F_contig338	34	34	350974
S-latissima_F_contig339	16	16	350678
S-latissima_F_contig340	23	23	350601
S-latissima_F_contig341	3	3	350232
S-latissima_F_contig342	7	7	349909
S-latissima_F_contig343	11	11	349620
S-latissima_F_contig344	1	1	349487
S-latissima_F_contig345	17	17	349472
S-latissima_F_contig346	0	0	349016
S-latissima_F_contig347	10	10	348925
S-latissima_F_contig348	3	3	348148
S-latissima_F_contig349	7	7	346745
S-latissima_F_contig350	9	9	346702
S-latissima_F_contig351	30	30	346575
S-latissima_F_contig352	16	16	345787
S-latissima_F_contig353	21	21	345215
S-latissima_F_contig354	1	1	344505
S-latissima_F_contig355	17	17	344347
S-latissima_F_contig356	20	20	344194
S-latissima_F_contig357	9	9	344182
S-latissima_F_contig358	11	11	343273
S-latissima_F_contig359	13	13	343153
S-latissima_F_contig360	18	18	342511
S-latissima_F_contig361	20	20	342454
S-latissima_F_contig362	5	5	341715
S-latissima_F_contig363	13	13	341624
S-latissima_F_contig364	16	16	340823
S-latissima_F_contig365	11	11	340805
S-latissima_F_contig366	7	7	340422
S-latissima_F_contig367	2	2	340073
S-latissima_F_contig368	9	9	339400
S-latissima_F_contig369	8	8	339045
S-latissima_F_contig370	15	15	338949
S-latissima_F_contig371	3	3	338573
S-latissima_F_contig372	5	5	337613
S-latissima_F_contig373	12	12	337506
S-latissima_F_contig374	3	3	336725
S-latissima_F_contig375	10	10	336631
S-latissima_F_contig376	16	16	336042
S-latissima_F_contig377	6	6	335987
S-latissima_F_contig378	23	23	335458
S-latissima_F_contig379	25	25	335401
S-latissima_F_contig380	13	13	335265
S-latissima_F_contig381	14	14	334648
S-latissima_F_contig382	0	0	334274
S-latissima_F_contig383	4	4	334203
S-latissima_F_contig384	3	3	333646
S-latissima_F_contig385	14	14	333530
S-latissima_F_contig386	13	13	333503
S-latissima_F_contig387	4	4	332414
S-latissima_F_contig388	5	5	331509
S-latissima_F_contig389	2	2	331098
S-latissima_F_contig390	17	17	330884
S-latissima_F_contig391	18	18	330869
S-latissima_F_contig392	9	9	330582
S-latissima_F_contig393	13	13	327807
S-latissima_F_contig394	22	22	327597
S-latissima_F_contig395	16	16	326860
S-latissima_F_contig396	16	16	326101
S-latissima_F_contig397	3	3	326031
S-latissima_F_contig398	5	5	325417
S-latissima_F_contig399	16	16	325305
S-latissima_F_contig400	3	3	324994
S-latissima_F_contig401	14	14	324691
S-latissima_F_contig402	16	16	324209
S-latissima_F_contig403	12	12	323960
S-latissima_F_contig404	19	19	323110
S-latissima_F_contig405	13	13	322883
S-latissima_F_contig406	11	11	322233
S-latissima_F_contig407	14	14	321351
S-latissima_F_contig408	5	5	320545
S-latissima_F_contig409	9	9	320523
S-latissima_F_contig410	7	7	319632
S-latissima_F_contig411	3	3	319525
S-latissima_F_contig412	21	21	319067
S-latissima_F_contig413	9	9	318858
S-latissima_F_contig414	3	3	318562
S-latissima_F_contig415	16	16	318035
S-latissima_F_contig416	6	6	318004
S-latissima_F_contig417	5	5	317865
S-latissima_F_contig418	0	0	317704
S-latissima_F_contig419	10	10	315856
S-latissima_F_contig420	2	2	315812
S-latissima_F_contig421	10	10	315563
S-latissima_F_contig422	20	20	315352
S-latissima_F_contig423	20	20	314655
S-latissima_F_contig424	12	12	314606
S-latissima_F_contig425	26	26	314386
S-latissima_F_contig426	9	9	314377
S-latissima_F_contig427	7	7	314353
S-latissima_F_contig428	17	17	313722
S-latissima_F_contig429	6	6	313681
S-latissima_F_contig430	12	12	313477
S-latissima_F_contig431	21	21	313460
S-latissima_F_contig432	14	14	312756
S-latissima_F_contig433	1	1	312638
S-latissima_F_contig434	0	0	312456
S-latissima_F_contig435	8	8	311641
S-latissima_F_contig436	8	8	311637
S-latissima_F_contig437	5	5	311264
S-latissima_F_contig438	11	11	309593
S-latissima_F_contig439	15	15	309570
S-latissima_F_contig440	14	14	309290
S-latissima_F_contig441	20	20	308820
S-latissima_F_contig442	4	4	308722
S-latissima_F_contig443	11	11	307955
S-latissima_F_contig444	3	3	307453
S-latissima_F_contig445	11	11	307349
S-latissima_F_contig446	11	11	306933
S-latissima_F_contig447	15	15	306634
S-latissima_F_contig448	15	15	306500
S-latissima_F_contig449	7	7	306109
S-latissima_F_contig450	6	6	305817
S-latissima_F_contig451	11	11	305106
S-latissima_F_contig452	21	21	304944
S-latissima_F_contig453	19	19	304603
S-latissima_F_contig454	5	5	304103
S-latissima_F_contig455	16	16	304080
S-latissima_F_contig456	7	7	303233
S-latissima_F_contig457	11	11	303170
S-latissima_F_contig458	7	7	302719
S-latissima_F_contig459	3	3	301088
S-latissima_F_contig460	1	1	300897
S-latissima_F_contig461	5	5	299905
S-latissima_F_contig462	2	2	299582
S-latissima_F_contig463	12	12	299310
S-latissima_F_contig464	15	15	298895
S-latissima_F_contig465	11	11	298366
S-latissima_F_contig466	4	4	297903
S-latissima_F_contig467	11	11	297742
S-latissima_F_contig468	5	5	297645
S-latissima_F_contig469	41	41	296819
S-latissima_F_contig470	14	14	296608
S-latissima_F_contig471	7	7	296306
S-latissima_F_contig472	2	2	296185
S-latissima_F_contig473	8	8	295959
S-latissima_F_contig474	8	8	295679
S-latissima_F_contig475	16	16	295414
S-latissima_F_contig476	0	0	294735
S-latissima_F_contig477	2	2	293936
S-latissima_F_contig478	3	3	293889
S-latissima_F_contig479	0	0	293876
S-latissima_F_contig480	3	3	293664
S-latissima_F_contig481	11	11	293606
S-latissima_F_contig482	9	9	293597
S-latissima_F_contig483	13	13	293148
S-latissima_F_contig484	7	7	293013
S-latissima_F_contig485	3	3	292585
S-latissima_F_contig486	1	1	292186
S-latissima_F_contig487	4	4	292183
S-latissima_F_contig488	6	6	291169
S-latissima_F_contig489	13	13	290566
S-latissima_F_contig490	17	17	289917
S-latissima_F_contig491	4	4	289762
S-latissima_F_contig492	18	18	289539
S-latissima_F_contig493	14	14	289443
S-latissima_F_contig494	2	2	289286
S-latissima_F_contig495	2	2	289165
S-latissima_F_contig496	0	0	289159
S-latissima_F_contig497	14	14	288583
S-latissima_F_contig498	19	19	288532
S-latissima_F_contig499	12	12	288320
S-latissima_F_contig500	7	7	287381
S-latissima_F_contig501	3	3	287105
S-latissima_F_contig502	24	24	286904
S-latissima_F_contig503	6	6	286061
S-latissima_F_contig504	16	16	285061
S-latissima_F_contig505	9	9	284962
S-latissima_F_contig506	16	16	284452
S-latissima_F_contig507	17	17	284312
S-latissima_F_contig508	21	21	283762
S-latissima_F_contig509	5	5	283697
S-latissima_F_contig510	6	6	283119
S-latissima_F_contig511	11	11	283107
S-latissima_F_contig512	8	8	282703
S-latissima_F_contig513	15	15	282461
S-latissima_F_contig514	16	16	282164
S-latissima_F_contig515	7	7	281936
S-latissima_F_contig516	12	12	281730
S-latissima_F_contig517	18	18	281628
S-latissima_F_contig518	10	10	281460
S-latissima_F_contig519	7	7	281185
S-latissima_F_contig520	11	11	281017
S-latissima_F_contig521	14	14	280970
S-latissima_F_contig522	15	15	280886
S-latissima_F_contig523	12	12	280730
S-latissima_F_contig524	16	16	280675
S-latissima_F_contig525	13	13	279956
S-latissima_F_contig526	5	5	279244
S-latissima_F_contig527	13	13	278970
S-latissima_F_contig528	13	13	278373
S-latissima_F_contig529	8	8	278330
S-latissima_F_contig530	10	10	277080
S-latissima_F_contig531	11	11	276217
S-latissima_F_contig532	6	6	276029
S-latissima_F_contig533	1	1	276011
S-latissima_F_contig534	1	1	275944
S-latissima_F_contig535	4	4	275669
S-latissima_F_contig536	0	0	275592
S-latissima_F_contig537	22	22	275296
S-latissima_F_contig538	4	4	275170
S-latissima_F_contig539	9	9	274829
S-latissima_F_contig540	7	7	274522
S-latissima_F_contig541	0	0	274273
S-latissima_F_contig542	6	6	273462
S-latissima_F_contig543	6	6	272969
S-latissima_F_contig544	7	7	272880
S-latissima_F_contig545	16	16	272673
S-latissima_F_contig546	13	13	272665
S-latissima_F_contig547	8	8	272309
S-latissima_F_contig548	4	4	271940
S-latissima_F_contig549	4	4	271612
S-latissima_F_contig550	10	10	271243
S-latissima_F_contig551	7	7	271111
S-latissima_F_contig552	7	7	270767
S-latissima_F_contig553	7	7	270685
S-latissima_F_contig554	10	10	270104
S-latissima_F_contig555	10	10	269826
S-latissima_F_contig556	1	1	269599
S-latissima_F_contig557	1	1	269475
S-latissima_F_contig558	10	10	268685
S-latissima_F_contig559	9	9	268417
S-latissima_F_contig560	11	11	268033
S-latissima_F_contig561	7	7	267654
S-latissima_F_contig562	16	16	267441
S-latissima_F_contig563	9	9	267294
S-latissima_F_contig564	17	17	267102
S-latissima_F_contig565	9	9	266913
S-latissima_F_contig566	10	10	266810
S-latissima_F_contig567	1	1	266686
S-latissima_F_contig568	12	12	266670
S-latissima_F_contig569	15	15	266463
S-latissima_F_contig570	20	20	266403
S-latissima_F_contig571	10	10	266374
S-latissima_F_contig572	11	11	266112
S-latissima_F_contig573	5	5	265890
S-latissima_F_contig574	3	3	265660
S-latissima_F_contig575	7	7	265221
S-latissima_F_contig576	13	13	264557
S-latissima_F_contig577	18	18	264387
S-latissima_F_contig578	5	5	264082
S-latissima_F_contig579	9	9	263728
S-latissima_F_contig580	0	0	263691
S-latissima_F_contig581	6	6	262662
S-latissima_F_contig582	15	15	261591
S-latissima_F_contig583	6	6	261320
S-latissima_F_contig584	2	2	260465
S-latissima_F_contig585	14	14	260410
S-latissima_F_contig586	1	1	259578
S-latissima_F_contig587	1	1	259315
S-latissima_F_contig588	13	13	259104
S-latissima_F_contig589	10	10	258907
S-latissima_F_contig590	0	0	258819
S-latissima_F_contig591	15	15	258087
S-latissima_F_contig592	8	8	257953
S-latissima_F_contig593	22	22	257558
S-latissima_F_contig594	15	15	257437
S-latissima_F_contig595	9	9	257254
S-latissima_F_contig596	4	4	256937
S-latissima_F_contig597	9	9	256779
S-latissima_F_contig598	7	7	256671
S-latissima_F_contig599	5	5	256501
S-latissima_F_contig600	9	9	255307
S-latissima_F_contig601	0	0	255069
S-latissima_F_contig602	14	14	254515
S-latissima_F_contig603	11	11	254470
S-latissima_F_contig604	3	3	254278
S-latissima_F_contig605	17	17	254077
S-latissima_F_contig606	18	18	253848
S-latissima_F_contig607	12	12	253555
S-latissima_F_contig608	3	3	253441
S-latissima_F_contig609	4	4	253438
S-latissima_F_contig610	7	7	253211
S-latissima_F_contig611	8	8	252640
S-latissima_F_contig612	3	3	252616
S-latissima_F_contig613	12	12	252603
S-latissima_F_contig614	2	2	252526
S-latissima_F_contig615	0	0	252115
S-latissima_F_contig616	7	7	252001
S-latissima_F_contig617	5	5	251752
S-latissima_F_contig618	13	13	251420
S-latissima_F_contig619	2	2	250811
S-latissima_F_contig620	4	4	250339
S-latissima_F_contig621	15	15	249716
S-latissima_F_contig622	7	7	249482
S-latissima_F_contig623	13	13	249212
S-latissima_F_contig624	5	5	249201
S-latissima_F_contig625	6	6	249011
S-latissima_F_contig626	13	13	248786
S-latissima_F_contig627	9	9	248699
S-latissima_F_contig628	4	4	248455
S-latissima_F_contig629	5	5	248243
S-latissima_F_contig630	5	5	248175
S-latissima_F_contig631	21	21	247915
S-latissima_F_contig632	2	2	247168
S-latissima_F_contig633	4	4	246765
S-latissima_F_contig634	13	13	246632
S-latissima_F_contig635	8	8	246405
S-latissima_F_contig636	2	2	246270
S-latissima_F_contig637	7	7	245952
S-latissima_F_contig638	2	2	245920
S-latissima_F_contig639	11	11	245755
S-latissima_F_contig640	15	15	245374
S-latissima_F_contig641	5	5	245071
S-latissima_F_contig642	3	3	245022
S-latissima_F_contig643	2	2	244862
S-latissima_F_contig644	2	2	244855
S-latissima_F_contig645	11	11	244639
S-latissima_F_contig646	0	0	244473
S-latissima_F_contig647	11	11	244455
S-latissima_F_contig648	11	11	243721
S-latissima_F_contig649	11	11	243716
S-latissima_F_contig650	5	5	243627
S-latissima_F_contig651	16	16	243602
S-latissima_F_contig652	5	5	243579
S-latissima_F_contig653	16	16	242793
S-latissima_F_contig654	3	3	242451
S-latissima_F_contig655	1	1	242222
S-latissima_F_contig656	2	2	242056
S-latissima_F_contig657	3	3	241775
S-latissima_F_contig658	1	1	241773
S-latissima_F_contig659	2	2	241607
S-latissima_F_contig660	5	5	241269
S-latissima_F_contig661	17	17	240754
S-latissima_F_contig662	5	5	240649
S-latissima_F_contig663	14	14	240525
S-latissima_F_contig664	5	5	239497
S-latissima_F_contig665	5	5	239416
S-latissima_F_contig666	21	21	239168
S-latissima_F_contig667	21	21	238959
S-latissima_F_contig668	9	9	238937
S-latissima_F_contig669	5	5	238910
S-latissima_F_contig670	17	17	238802
S-latissima_F_contig671	12	12	238564
S-latissima_F_contig672	11	11	238561
S-latissima_F_contig673	9	9	238074
S-latissima_F_contig674	6	6	237933
S-latissima_F_contig675	2	2	237703
S-latissima_F_contig676	15	15	237420
S-latissima_F_contig677	11	11	237365
S-latissima_F_contig678	10	10	237221
S-latissima_F_contig679	14	14	237103
S-latissima_F_contig680	11	11	237064
S-latissima_F_contig681	4	4	236866
S-latissima_F_contig682	11	11	236820
S-latissima_F_contig683	5	5	236771
S-latissima_F_contig684	9	9	236338
S-latissima_F_contig685	2	2	236279
S-latissima_F_contig686	7	7	236215
S-latissima_F_contig687	0	0	236200
S-latissima_F_contig688	13	13	235526
S-latissima_F_contig689	5	5	235341
S-latissima_F_contig690	6	6	235242
S-latissima_F_contig691	4	4	235112
S-latissima_F_contig692	4	4	235032
S-latissima_F_contig693	15	15	234960
S-latissima_F_contig694	10	10	234390
S-latissima_F_contig695	13	13	234260
S-latissima_F_contig696	0	0	234132
S-latissima_F_contig697	9	9	234071
S-latissima_F_contig698	0	0	233745
S-latissima_F_contig699	3	3	233739
S-latissima_F_contig700	4	4	232960
S-latissima_F_contig701	8	8	232914
S-latissima_F_contig702	4	4	232789
S-latissima_F_contig703	6	6	232748
S-latissima_F_contig704	17	17	232682
S-latissima_F_contig705	2	2	232617
S-latissima_F_contig706	7	7	232311
S-latissima_F_contig707	9	9	232032
S-latissima_F_contig708	5	5	231942
S-latissima_F_contig709	5	5	231565
S-latissima_F_contig710	10	10	231438
S-latissima_F_contig711	10	10	231385
S-latissima_F_contig712	5	5	231312
S-latissima_F_contig713	11	11	231298
S-latissima_F_contig714	11	11	231229
S-latissima_F_contig715	16	16	230828
S-latissima_F_contig716	14	14	230823
S-latissima_F_contig717	6	6	229106
S-latissima_F_contig718	15	15	228684
S-latissima_F_contig719	3	3	228636
S-latissima_F_contig720	21	21	228091
S-latissima_F_contig721	2	2	227881
S-latissima_F_contig722	6	6	227686
S-latissima_F_contig723	12	12	227558
S-latissima_F_contig724	5	5	227499
S-latissima_F_contig725	10	10	227493
S-latissima_F_contig726	1	1	226568
S-latissima_F_contig727	2	2	226559
S-latissima_F_contig728	3	3	226411
S-latissima_F_contig729	17	17	226065
S-latissima_F_contig730	10	10	226031
S-latissima_F_contig731	2	2	225975
S-latissima_F_contig732	11	11	225637
S-latissima_F_contig733	19	19	225209
S-latissima_F_contig734	8	8	225184
