id_contig	#gene	#CDS	#b
D-dichotoma_M_contig77	17	17	696845
D-dichotoma_M_contig78	11	11	696550
D-dichotoma_M_contig79	11	11	696286
D-dichotoma_M_contig80	9	9	688894
D-dichotoma_M_contig81	20	20	688004
D-dichotoma_M_contig82	19	19	687991
D-dichotoma_M_contig83	32	32	685845
D-dichotoma_M_contig84	15	15	685817
D-dichotoma_M_contig85	17	17	684211
D-dichotoma_M_contig86	11	11	681778
D-dichotoma_M_contig87	25	25	678887
D-dichotoma_M_contig88	20	20	678245
D-dichotoma_M_contig89	13	13	678186
D-dichotoma_M_contig90	15	15	675464
D-dichotoma_M_contig91	22	22	674842
D-dichotoma_M_contig92	19	19	673405
D-dichotoma_M_contig93	14	14	672194
D-dichotoma_M_contig94	26	26	666270
D-dichotoma_M_contig95	17	17	663822
D-dichotoma_M_contig96	24	24	661925
D-dichotoma_M_contig97	15	15	661376
D-dichotoma_M_contig98	16	16	658286
D-dichotoma_M_contig99	22	22	651477
D-dichotoma_M_contig100	27	27	649877
D-dichotoma_M_contig101	15	15	648230
D-dichotoma_M_contig102	21	21	640691
D-dichotoma_M_contig103	16	16	639192
D-dichotoma_M_contig104	17	17	637347
D-dichotoma_M_contig105	11	11	634807
D-dichotoma_M_contig106	29	29	634668
D-dichotoma_M_contig107	12	12	631554
D-dichotoma_M_contig108	14	14	631421
D-dichotoma_M_contig109	25	25	625454
D-dichotoma_M_contig110	16	16	620929
D-dichotoma_M_contig111	9	9	617026
D-dichotoma_M_contig112	11	11	614797
D-dichotoma_M_contig113	24	24	614008
D-dichotoma_M_contig114	8	8	613820
D-dichotoma_M_contig115	19	19	612235
D-dichotoma_M_contig116	16	16	611870
D-dichotoma_M_contig117	10	10	611414
D-dichotoma_M_contig118	18	18	608775
D-dichotoma_M_contig119	24	24	608509
D-dichotoma_M_contig120	12	12	606057
D-dichotoma_M_contig121	10	10	605436
D-dichotoma_M_contig122	12	12	603090
D-dichotoma_M_contig123	13	13	602249
D-dichotoma_M_contig124	14	14	600269
D-dichotoma_M_contig125	7	7	599515
D-dichotoma_M_contig126	26	26	599302
D-dichotoma_M_contig127	16	16	598057
D-dichotoma_M_contig128	1	1	598034
D-dichotoma_M_contig129	11	11	597928
D-dichotoma_M_contig130	8	8	596857
D-dichotoma_M_contig131	15	15	595501
D-dichotoma_M_contig132	22	22	590507
D-dichotoma_M_contig133	17	17	587663
D-dichotoma_M_contig134	10	10	587037
D-dichotoma_M_contig135	20	20	585563
D-dichotoma_M_contig136	9	9	583464
D-dichotoma_M_contig137	6	6	582944
D-dichotoma_M_contig138	23	23	581250
D-dichotoma_M_contig139	24	24	580850
D-dichotoma_M_contig140	15	15	580617
D-dichotoma_M_contig141	10	10	580032
D-dichotoma_M_contig142	11	11	578020
D-dichotoma_M_contig143	18	18	575845
D-dichotoma_M_contig144	18	18	575421
D-dichotoma_M_contig145	24	24	575367
D-dichotoma_M_contig146	9	9	570139
D-dichotoma_M_contig147	8	8	569085
D-dichotoma_M_contig148	19	19	567280
D-dichotoma_M_contig149	18	18	566687
D-dichotoma_M_contig150	14	14	566408
D-dichotoma_M_contig151	5	5	563438
D-dichotoma_M_contig152	19	19	561342
D-dichotoma_M_contig153	14	14	561312
D-dichotoma_M_contig154	11	11	560907
D-dichotoma_M_contig155	17	17	559053
D-dichotoma_M_contig156	7	7	557555
D-dichotoma_M_contig157	11	11	557544
D-dichotoma_M_contig158	10	10	557012
D-dichotoma_M_contig159	22	22	556715
D-dichotoma_M_contig160	9	9	556027
D-dichotoma_M_contig161	9	9	554673
D-dichotoma_M_contig162	14	14	551619
D-dichotoma_M_contig163	13	13	551349
D-dichotoma_M_contig164	15	15	550441
D-dichotoma_M_contig165	10	10	547412
D-dichotoma_M_contig166	21	21	547261
D-dichotoma_M_contig167	24	24	542850
D-dichotoma_M_contig168	13	13	541307
D-dichotoma_M_contig169	10	10	540043
D-dichotoma_M_contig170	2	2	537102
D-dichotoma_M_contig171	3	3	536941
D-dichotoma_M_contig172	18	18	536677
D-dichotoma_M_contig173	13	13	536631
D-dichotoma_M_contig174	7	7	535480
D-dichotoma_M_contig175	12	12	535305
D-dichotoma_M_contig176	11	11	534510
D-dichotoma_M_contig177	11	11	534296
D-dichotoma_M_contig178	9	9	531664
D-dichotoma_M_contig179	11	11	529966
D-dichotoma_M_contig180	16	16	528929
D-dichotoma_M_contig181	11	11	528642
D-dichotoma_M_contig182	11	11	525588
D-dichotoma_M_contig183	8	8	524524
D-dichotoma_M_contig184	10	10	524190
D-dichotoma_M_contig185	16	16	523954
D-dichotoma_M_contig186	13	13	520947
D-dichotoma_M_contig187	13	13	519044
D-dichotoma_M_contig188	13	13	518626
D-dichotoma_M_contig189	12	12	517298
D-dichotoma_M_contig190	10	10	517158
D-dichotoma_M_contig191	19	19	516375
D-dichotoma_M_contig192	14	14	515612
D-dichotoma_M_contig193	16	16	514159
D-dichotoma_M_contig194	12	12	513652
D-dichotoma_M_contig195	10	10	512978
D-dichotoma_M_contig196	16	16	512216
D-dichotoma_M_contig197	12	12	511794
D-dichotoma_M_contig198	17	17	511472
D-dichotoma_M_contig199	6	6	510955
D-dichotoma_M_contig200	3	3	510518
D-dichotoma_M_contig201	14	14	510093
D-dichotoma_M_contig202	14	14	508306
D-dichotoma_M_contig203	14	14	508277
D-dichotoma_M_contig204	19	19	508225
D-dichotoma_M_contig205	15	15	507023
D-dichotoma_M_contig206	16	16	506538
D-dichotoma_M_contig207	11	11	505988
D-dichotoma_M_contig208	7	7	505591
D-dichotoma_M_contig209	6	6	502275
D-dichotoma_M_contig210	10	10	501734
D-dichotoma_M_contig211	12	12	500394
D-dichotoma_M_contig212	17	17	499370
D-dichotoma_M_contig213	6	6	498620
D-dichotoma_M_contig214	9	9	497465
D-dichotoma_M_contig215	14	14	497405
D-dichotoma_M_contig216	7	7	496634
D-dichotoma_M_contig217	16	16	494571
D-dichotoma_M_contig218	15	15	494053
D-dichotoma_M_contig219	10	10	493879
D-dichotoma_M_contig220	6	6	491594
D-dichotoma_M_contig221	6	6	490985
D-dichotoma_M_contig222	4	4	490769
D-dichotoma_M_contig223	8	8	487880
D-dichotoma_M_contig224	11	11	487685
D-dichotoma_M_contig225	8	8	487662
D-dichotoma_M_contig226	9	9	487414
D-dichotoma_M_contig227	24	24	487011
D-dichotoma_M_contig228	12	12	486346
D-dichotoma_M_contig229	10	10	485655
D-dichotoma_M_contig230	11	11	485586
D-dichotoma_M_contig231	15	15	485287
D-dichotoma_M_contig232	6	6	485019
D-dichotoma_M_contig233	14	14	483461
D-dichotoma_M_contig234	18	18	483220
D-dichotoma_M_contig235	8	8	483214
D-dichotoma_M_contig236	11	11	483037
D-dichotoma_M_contig237	23	23	482961
D-dichotoma_M_contig238	16	16	482216
D-dichotoma_M_contig239	12	12	481685
D-dichotoma_M_contig240	11	11	479947
D-dichotoma_M_contig241	11	11	478862
D-dichotoma_M_contig242	13	13	478371
D-dichotoma_M_contig243	15	15	478262
D-dichotoma_M_contig244	9	9	477972
D-dichotoma_M_contig245	9	9	477903
D-dichotoma_M_contig246	8	8	476640
D-dichotoma_M_contig247	14	14	476574
D-dichotoma_M_contig248	11	11	476279
D-dichotoma_M_contig249	9	9	476190
D-dichotoma_M_contig250	7	7	474942
D-dichotoma_M_contig251	12	12	473525
D-dichotoma_M_contig252	12	12	473409
D-dichotoma_M_contig253	7	7	472932
D-dichotoma_M_contig254	6	6	472498
D-dichotoma_M_contig255	11	11	472346
D-dichotoma_M_contig256	11	11	471404
D-dichotoma_M_contig257	9	9	470841
D-dichotoma_M_contig258	16	16	470321
D-dichotoma_M_contig259	21	21	468665
D-dichotoma_M_contig260	5	5	468532
D-dichotoma_M_contig261	8	8	468312
D-dichotoma_M_contig262	11	11	468272
D-dichotoma_M_contig263	13	13	466912
D-dichotoma_M_contig264	11	11	466211
D-dichotoma_M_contig265	17	17	465588
D-dichotoma_M_contig266	16	16	465532
D-dichotoma_M_contig267	12	12	465409
D-dichotoma_M_contig268	8	8	465091
D-dichotoma_M_contig269	6	6	464871
D-dichotoma_M_contig270	16	16	464637
D-dichotoma_M_contig271	14	14	463821
D-dichotoma_M_contig272	4	4	463509
D-dichotoma_M_contig273	13	13	463131
D-dichotoma_M_contig274	4	4	462918
D-dichotoma_M_contig275	10	10	462166
D-dichotoma_M_contig276	10	10	461631
D-dichotoma_M_contig277	13	13	461423
D-dichotoma_M_contig278	24	24	461215
D-dichotoma_M_contig279	15	15	460877
D-dichotoma_M_contig280	10	10	460072
D-dichotoma_M_contig281	9	9	458775
D-dichotoma_M_contig282	19	19	458561
D-dichotoma_M_contig283	5	5	458287
D-dichotoma_M_contig284	4	4	457166
D-dichotoma_M_contig285	10	10	457049
D-dichotoma_M_contig286	12	12	456679
D-dichotoma_M_contig287	20	20	456389
D-dichotoma_M_contig288	12	12	455602
D-dichotoma_M_contig289	19	19	455560
D-dichotoma_M_contig290	12	12	454733
D-dichotoma_M_contig291	19	19	454691
D-dichotoma_M_contig292	18	18	454543
D-dichotoma_M_contig293	12	12	453745
D-dichotoma_M_contig294	7	7	453355
D-dichotoma_M_contig295	12	12	452774
D-dichotoma_M_contig296	16	16	452064
D-dichotoma_M_contig297	7	7	451900
D-dichotoma_M_contig298	10	10	451843
D-dichotoma_M_contig299	14	14	451036
D-dichotoma_M_contig300	18	18	450900
D-dichotoma_M_contig301	10	10	450231
D-dichotoma_M_contig302	12	12	450008
D-dichotoma_M_contig303	7	7	448737
D-dichotoma_M_contig304	9	9	448523
D-dichotoma_M_contig305	2	2	448126
D-dichotoma_M_contig306	15	15	447573
D-dichotoma_M_contig307	6	6	447573
D-dichotoma_M_contig308	14	14	446754
D-dichotoma_M_contig309	13	13	446545
D-dichotoma_M_contig310	19	19	445654
D-dichotoma_M_contig311	9	9	445164
D-dichotoma_M_contig312	9	9	444413
D-dichotoma_M_contig313	16	16	444201
D-dichotoma_M_contig314	13	13	444166
D-dichotoma_M_contig315	15	15	443503
D-dichotoma_M_contig316	9	9	443385
D-dichotoma_M_contig317	9	9	442744
D-dichotoma_M_contig318	8	8	442344
D-dichotoma_M_contig319	9	9	442029
D-dichotoma_M_contig320	14	14	440629
D-dichotoma_M_contig321	11	11	439975
D-dichotoma_M_contig322	13	13	439392
D-dichotoma_M_contig323	6	6	438740
D-dichotoma_M_contig324	8	8	438650
D-dichotoma_M_contig325	10	10	436477
D-dichotoma_M_contig326	8	8	435965
D-dichotoma_M_contig327	16	16	435841
D-dichotoma_M_contig328	20	20	434570
D-dichotoma_M_contig329	7	7	434270
D-dichotoma_M_contig330	14	14	433897
D-dichotoma_M_contig331	8	8	433782
D-dichotoma_M_contig332	10	10	433187
D-dichotoma_M_contig333	15	15	433146
D-dichotoma_M_contig334	13	13	432607
D-dichotoma_M_contig335	11	11	432378
D-dichotoma_M_contig336	3	3	431788
D-dichotoma_M_contig337	2	2	431766
D-dichotoma_M_contig338	14	14	431752
D-dichotoma_M_contig339	8	8	431302
D-dichotoma_M_contig340	8	8	431176
D-dichotoma_M_contig341	10	10	431102
D-dichotoma_M_contig342	10	10	430759
D-dichotoma_M_contig343	6	6	430640
D-dichotoma_M_contig344	8	8	429064
D-dichotoma_M_contig345	21	21	429044
D-dichotoma_M_contig346	11	11	428680
D-dichotoma_M_contig347	3	3	428115
D-dichotoma_M_contig348	14	14	427591
D-dichotoma_M_contig349	11	11	427246
D-dichotoma_M_contig350	7	7	425420
D-dichotoma_M_contig351	7	7	424000
D-dichotoma_M_contig352	10	10	423090
D-dichotoma_M_contig353	15	15	422304
D-dichotoma_M_contig354	9	9	422050
D-dichotoma_M_contig355	15	15	421930
D-dichotoma_M_contig356	11	11	421416
D-dichotoma_M_contig357	10	10	420611
D-dichotoma_M_contig358	15	15	420197
D-dichotoma_M_contig359	11	11	420178
D-dichotoma_M_contig360	12	12	419739
D-dichotoma_M_contig361	10	10	419508
D-dichotoma_M_contig362	11	11	419315
D-dichotoma_M_contig363	4	4	418890
D-dichotoma_M_contig364	17	17	418541
D-dichotoma_M_contig365	10	10	418541
D-dichotoma_M_contig366	12	12	418029
D-dichotoma_M_contig367	0	0	417419
D-dichotoma_M_contig368	12	12	417358
D-dichotoma_M_contig369	17	17	417192
D-dichotoma_M_contig370	18	18	416843
D-dichotoma_M_contig371	14	14	414782
D-dichotoma_M_contig372	5	5	414661
D-dichotoma_M_contig373	6	6	414659
D-dichotoma_M_contig374	5	5	413611
D-dichotoma_M_contig375	14	14	413165
D-dichotoma_M_contig376	8	8	412779
D-dichotoma_M_contig377	9	9	411963
D-dichotoma_M_contig378	9	9	411472
D-dichotoma_M_contig379	2	2	410929
D-dichotoma_M_contig380	10	10	410548
D-dichotoma_M_contig381	9	9	410507
D-dichotoma_M_contig382	10	10	410428
D-dichotoma_M_contig383	11	11	410225
D-dichotoma_M_contig384	12	12	409805
D-dichotoma_M_contig385	7	7	409316
D-dichotoma_M_contig386	9	9	408497
D-dichotoma_M_contig387	13	13	408365
D-dichotoma_M_contig388	7	7	408288
D-dichotoma_M_contig389	8	8	408088
D-dichotoma_M_contig390	16	16	407803
D-dichotoma_M_contig391	6	6	407798
D-dichotoma_M_contig392	4	4	407742
D-dichotoma_M_contig393	12	12	407556
D-dichotoma_M_contig394	6	6	407391
D-dichotoma_M_contig395	15	15	407375
D-dichotoma_M_contig396	10	10	407206
D-dichotoma_M_contig397	5	5	407127
D-dichotoma_M_contig398	9	9	407104
D-dichotoma_M_contig399	10	10	406462
D-dichotoma_M_contig400	6	6	405503
D-dichotoma_M_contig401	10	10	405437
D-dichotoma_M_contig402	13	13	404731
D-dichotoma_M_contig403	7	7	403946
D-dichotoma_M_contig404	11	11	402694
D-dichotoma_M_contig405	19	19	402603
D-dichotoma_M_contig406	6	6	402497
D-dichotoma_M_contig407	17	17	401916
D-dichotoma_M_contig408	12	12	401911
D-dichotoma_M_contig409	9	9	401864
D-dichotoma_M_contig410	4	4	400361
D-dichotoma_M_contig411	3	3	400289
D-dichotoma_M_contig412	14	14	400219
D-dichotoma_M_contig413	9	9	400186
D-dichotoma_M_contig414	11	11	399559
D-dichotoma_M_contig415	3	3	399460
D-dichotoma_M_contig416	17	17	398257
D-dichotoma_M_contig417	7	7	397112
D-dichotoma_M_contig418	3	3	396591
D-dichotoma_M_contig419	5	5	396426
D-dichotoma_M_contig420	15	15	396219
D-dichotoma_M_contig421	13	13	396157
D-dichotoma_M_contig422	13	13	396004
D-dichotoma_M_contig423	8	8	395922
D-dichotoma_M_contig424	2	2	395692
D-dichotoma_M_contig425	15	15	395614
D-dichotoma_M_contig426	17	17	395416
D-dichotoma_M_contig427	7	7	395399
D-dichotoma_M_contig428	10	10	395216
D-dichotoma_M_contig429	8	8	395201
D-dichotoma_M_contig430	9	9	394374
D-dichotoma_M_contig431	11	11	393360
D-dichotoma_M_contig432	13	13	393009
D-dichotoma_M_contig433	12	12	392818
D-dichotoma_M_contig434	18	18	392539
D-dichotoma_M_contig435	5	5	391399
D-dichotoma_M_contig436	8	8	391370
D-dichotoma_M_contig437	7	7	391161
D-dichotoma_M_contig438	3	3	390507
D-dichotoma_M_contig439	3	3	390492
D-dichotoma_M_contig440	6	6	390073
D-dichotoma_M_contig441	6	6	389738
D-dichotoma_M_contig442	8	8	389235
D-dichotoma_M_contig443	17	17	388637
D-dichotoma_M_contig444	6	6	387889
D-dichotoma_M_contig445	14	14	387195
D-dichotoma_M_contig446	6	6	386833
D-dichotoma_M_contig447	5	5	386789
D-dichotoma_M_contig448	15	15	386613
D-dichotoma_M_contig449	18	18	385845
D-dichotoma_M_contig450	22	22	385829
D-dichotoma_M_contig451	15	15	385829
D-dichotoma_M_contig452	6	6	385485
D-dichotoma_M_contig453	11	11	385330
D-dichotoma_M_contig454	21	21	385121
D-dichotoma_M_contig455	3	3	384677
D-dichotoma_M_contig456	6	6	383916
D-dichotoma_M_contig457	19	19	383260
D-dichotoma_M_contig458	11	11	383133
D-dichotoma_M_contig459	10	10	382848
D-dichotoma_M_contig460	6	6	382760
D-dichotoma_M_contig461	9	9	382656
D-dichotoma_M_contig462	15	15	382283
D-dichotoma_M_contig463	4	4	382033
D-dichotoma_M_contig464	9	9	381742
D-dichotoma_M_contig465	9	9	381629
D-dichotoma_M_contig466	2	2	380210
D-dichotoma_M_contig467	10	10	380069
D-dichotoma_M_contig468	10	10	379267
D-dichotoma_M_contig469	8	8	378794
D-dichotoma_M_contig470	7	7	378685
D-dichotoma_M_contig471	11	11	377274
D-dichotoma_M_contig472	16	16	376938
D-dichotoma_M_contig473	17	17	376658
D-dichotoma_M_contig474	12	12	376404
D-dichotoma_M_contig475	7	7	376172
D-dichotoma_M_contig476	10	10	375915
D-dichotoma_M_contig477	11	11	375752
D-dichotoma_M_contig478	7	7	375733
D-dichotoma_M_contig479	11	11	375555
D-dichotoma_M_contig480	19	19	375149
D-dichotoma_M_contig481	19	19	374606
D-dichotoma_M_contig482	7	7	373664
D-dichotoma_M_contig483	10	10	373628
D-dichotoma_M_contig484	9	9	373099
D-dichotoma_M_contig485	3	3	372870
D-dichotoma_M_contig486	11	11	372566
D-dichotoma_M_contig487	11	11	372124
D-dichotoma_M_contig488	6	6	372029
D-dichotoma_M_contig489	11	11	371969
D-dichotoma_M_contig490	6	6	371309
D-dichotoma_M_contig491	7	7	371298
D-dichotoma_M_contig492	4	4	371212
D-dichotoma_M_contig493	7	7	371115
D-dichotoma_M_contig494	6	6	371047
D-dichotoma_M_contig495	3	3	370808
D-dichotoma_M_contig496	11	11	370717
D-dichotoma_M_contig497	7	7	368996
D-dichotoma_M_contig498	12	12	368815
D-dichotoma_M_contig499	14	14	368061
D-dichotoma_M_contig500	5	5	367813
D-dichotoma_M_contig501	11	11	367427
D-dichotoma_M_contig502	20	20	367339
D-dichotoma_M_contig503	7	7	366993
D-dichotoma_M_contig504	9	9	366418
D-dichotoma_M_contig505	16	16	366198
D-dichotoma_M_contig506	9	9	365781
D-dichotoma_M_contig507	10	10	365713
D-dichotoma_M_contig508	9	9	365482
D-dichotoma_M_contig509	4	4	365297
D-dichotoma_M_contig510	17	17	365126
D-dichotoma_M_contig511	13	13	364679
D-dichotoma_M_contig512	11	11	364369
D-dichotoma_M_contig513	7	7	364364
D-dichotoma_M_contig514	4	4	364326
D-dichotoma_M_contig515	10	10	364018
D-dichotoma_M_contig516	11	11	363557
D-dichotoma_M_contig517	11	11	363395
D-dichotoma_M_contig518	8	8	362820
D-dichotoma_M_contig519	10	10	362442
D-dichotoma_M_contig520	5	5	362430
D-dichotoma_M_contig521	6	6	362344
D-dichotoma_M_contig522	10	10	362272
D-dichotoma_M_contig523	5	5	362059
D-dichotoma_M_contig524	7	7	361899
D-dichotoma_M_contig525	6	6	361465
D-dichotoma_M_contig526	6	6	361153
D-dichotoma_M_contig527	15	15	361085
D-dichotoma_M_contig528	2	2	360959
D-dichotoma_M_contig529	6	6	359479
D-dichotoma_M_contig530	13	13	358899
D-dichotoma_M_contig531	12	12	358865
D-dichotoma_M_contig532	3	3	358837
D-dichotoma_M_contig533	10	10	358524
D-dichotoma_M_contig534	22	22	358518
D-dichotoma_M_contig535	3	3	358292
D-dichotoma_M_contig536	15	15	357702
D-dichotoma_M_contig537	7	7	357415
D-dichotoma_M_contig538	11	11	356653
D-dichotoma_M_contig539	11	11	356167
D-dichotoma_M_contig540	4	4	355930
D-dichotoma_M_contig541	18	18	355380
D-dichotoma_M_contig542	0	0	354510
D-dichotoma_M_contig543	16	16	354365
D-dichotoma_M_contig544	6	6	354069
D-dichotoma_M_contig545	4	4	353515
D-dichotoma_M_contig546	11	11	353141
D-dichotoma_M_contig547	8	8	351674
D-dichotoma_M_contig548	18	18	351432
D-dichotoma_M_contig549	2	2	351295
D-dichotoma_M_contig550	10	10	350938
D-dichotoma_M_contig551	10	10	350766
D-dichotoma_M_contig552	8	8	350725
D-dichotoma_M_contig553	10	10	350710
D-dichotoma_M_contig554	8	8	350581
D-dichotoma_M_contig555	11	11	350548
D-dichotoma_M_contig556	15	15	350157
D-dichotoma_M_contig557	4	4	350006
D-dichotoma_M_contig558	9	9	349969
D-dichotoma_M_contig559	14	14	349937
D-dichotoma_M_contig560	7	7	349000
D-dichotoma_M_contig561	6	6	348563
D-dichotoma_M_contig562	18	18	348516
D-dichotoma_M_contig563	7	7	347990
D-dichotoma_M_contig564	7	7	347938
D-dichotoma_M_contig565	1	1	347799
D-dichotoma_M_contig566	12	12	347762
D-dichotoma_M_contig567	16	16	347167
D-dichotoma_M_contig568	6	6	346849
D-dichotoma_M_contig569	9	9	346447
D-dichotoma_M_contig570	7	7	346378
D-dichotoma_M_contig571	6	6	346303
D-dichotoma_M_contig572	11	11	346162
D-dichotoma_M_contig573	19	19	345934
D-dichotoma_M_contig574	7	7	345924
D-dichotoma_M_contig575	4	4	345080
D-dichotoma_M_contig576	7	7	345005
D-dichotoma_M_contig577	2	2	344993
D-dichotoma_M_contig578	5	5	344740
D-dichotoma_M_contig579	7	7	344046
D-dichotoma_M_contig580	8	8	343697
D-dichotoma_M_contig581	4	4	342794
D-dichotoma_M_contig582	6	6	342786
D-dichotoma_M_contig583	6	6	342384
D-dichotoma_M_contig584	14	14	341969
D-dichotoma_M_contig585	8	8	341920
D-dichotoma_M_contig586	7	7	341885
D-dichotoma_M_contig587	5	5	341869
D-dichotoma_M_contig588	3	3	341598
D-dichotoma_M_contig589	10	10	341589
D-dichotoma_M_contig590	7	7	341392
D-dichotoma_M_contig591	5	5	340985
D-dichotoma_M_contig592	14	14	340973
D-dichotoma_M_contig593	2	2	339641
D-dichotoma_M_contig594	1	1	339525
D-dichotoma_M_contig595	6	6	339521
D-dichotoma_M_contig596	9	9	339491
D-dichotoma_M_contig597	5	5	339464
D-dichotoma_M_contig598	8	8	339134
D-dichotoma_M_contig599	4	4	339119
D-dichotoma_M_contig600	7	7	338984
D-dichotoma_M_contig601	13	13	338828
D-dichotoma_M_contig602	2	2	338457
D-dichotoma_M_contig603	13	13	338257
D-dichotoma_M_contig604	13	13	338118
D-dichotoma_M_contig605	6	6	337906
D-dichotoma_M_contig606	12	12	337796
D-dichotoma_M_contig607	9	9	336618
D-dichotoma_M_contig608	5	5	336349
D-dichotoma_M_contig609	6	6	336185
D-dichotoma_M_contig610	6	6	336002
D-dichotoma_M_contig611	9	9	335960
D-dichotoma_M_contig612	7	7	335795
D-dichotoma_M_contig613	4	4	335740
D-dichotoma_M_contig614	16	16	335511
D-dichotoma_M_contig615	17	17	335349
D-dichotoma_M_contig616	11	11	334966
D-dichotoma_M_contig617	5	5	334815
D-dichotoma_M_contig618	10	10	334607
D-dichotoma_M_contig619	8	8	334591
D-dichotoma_M_contig620	9	9	333989
D-dichotoma_M_contig621	7	7	333557
D-dichotoma_M_contig622	7	7	333545
D-dichotoma_M_contig623	18	18	333399
D-dichotoma_M_contig624	7	7	332520
D-dichotoma_M_contig625	7	7	332336
D-dichotoma_M_contig626	10	10	330876
D-dichotoma_M_contig627	8	8	330781
D-dichotoma_M_contig628	13	13	330549
D-dichotoma_M_contig629	14	14	330297
D-dichotoma_M_contig630	18	18	330162
D-dichotoma_M_contig631	10	10	329970
D-dichotoma_M_contig632	15	15	329937
D-dichotoma_M_contig633	7	7	329868
D-dichotoma_M_contig634	8	8	329725
D-dichotoma_M_contig635	5	5	329455
D-dichotoma_M_contig636	23	23	329391
D-dichotoma_M_contig637	5	5	328723
D-dichotoma_M_contig638	14	14	328316
D-dichotoma_M_contig639	9	9	327857
D-dichotoma_M_contig640	3	3	326638
D-dichotoma_M_contig641	16	16	326286
D-dichotoma_M_contig642	6	6	326073
D-dichotoma_M_contig643	7	7	325882
D-dichotoma_M_contig644	4	4	324781
D-dichotoma_M_contig645	10	10	324476
D-dichotoma_M_contig646	8	8	324254
D-dichotoma_M_contig647	5	5	323846
D-dichotoma_M_contig648	5	5	323783
D-dichotoma_M_contig649	9	9	323488
D-dichotoma_M_contig650	4	4	322808
D-dichotoma_M_contig651	8	8	322509
D-dichotoma_M_contig652	8	8	322165
D-dichotoma_M_contig653	6	6	321621
D-dichotoma_M_contig654	19	19	321402
D-dichotoma_M_contig655	7	7	321212
D-dichotoma_M_contig656	6	6	321175
D-dichotoma_M_contig657	8	8	321085
D-dichotoma_M_contig658	2	2	320772
D-dichotoma_M_contig659	9	9	320715
D-dichotoma_M_contig660	12	12	319938
D-dichotoma_M_contig661	9	9	319838
D-dichotoma_M_contig662	9	9	319259
D-dichotoma_M_contig663	6	6	319224
D-dichotoma_M_contig664	8	8	318701
