id_contig	#gene	#CDS	#b
scaffold_449	5	5	66482
scaffold_45	76	76	677486
scaffold_450	7	7	65890
scaffold_451	9	9	65284
scaffold_459	5	5	61676
scaffold_46	89	89	666003
scaffold_460	4	4	61572
scaffold_464	9	9	60489
scaffold_467	7	7	58861
scaffold_468	8	8	57998
scaffold_469	6	6	57930
scaffold_47	64	64	665839
scaffold_470	8	8	57464
scaffold_474	5	5	56261
scaffold_475	7	7	56094
scaffold_477	9	9	56064
scaffold_48	69	69	660373
scaffold_485	7	7	53448
scaffold_486	7	7	53373
scaffold_488	6	6	52858
scaffold_489	8	8	52489
scaffold_49	74	74	659481
scaffold_495	4	4	51277
scaffold_496	5	5	50588
scaffold_498	10	10	50199
scaffold_499	5	5	50145
scaffold_50	85	85	653732
scaffold_500	7	7	49892
scaffold_504	4	4	48464
scaffold_508	3	3	47953
scaffold_51	63	63	643064
scaffold_511	10	10	47080
scaffold_512	7	7	46771
scaffold_516	5	5	46442
scaffold_518	5	5	45526
scaffold_52	66	66	631337
scaffold_527	4	4	43422
scaffold_528	7	7	43268
scaffold_53	54	54	625924
scaffold_530	7	7	43144
scaffold_531	7	7	43043
scaffold_532	4	4	42940
scaffold_533	3	3	42827
scaffold_535	3	3	40839
scaffold_539	3	3	40582
scaffold_54	65	65	622989
scaffold_540	5	5	40338
scaffold_544	3	3	38980
scaffold_545	4	4	38514
scaffold_546	2	2	38486
scaffold_549	2	2	37935
scaffold_55	91	91	614415
scaffold_552	10	10	37234
scaffold_559	7	7	35838
scaffold_56	76	76	611350
scaffold_561	6	6	35798
scaffold_568	6	6	34121
scaffold_57	75	75	605540
scaffold_573	3	3	33800
scaffold_574	3	3	33726
scaffold_58	64	64	603131
scaffold_580	3	3	33011
scaffold_585	2	2	31457
scaffold_588	3	3	31334
scaffold_59	71	71	603001
scaffold_591	4	4	30878
scaffold_592	3	3	30621
scaffold_597	4	4	30397
scaffold_599	1	1	29827
scaffold_600	3	3	29505
scaffold_606	4	4	28559
scaffold_61	90	90	597156
scaffold_611	3	3	28374
scaffold_62	54	54	567100
scaffold_621	2	2	26569
scaffold_629	2	2	25421
scaffold_63	55	55	566113
scaffold_630	3	3	25355
scaffold_634	4	4	22969
scaffold_636	2	2	21066
scaffold_639	1	1	20399
scaffold_64	62	62	553288
scaffold_644	1	1	16573
scaffold_646	1	1	15942
scaffold_65	57	57	550079
scaffold_66	65	65	549134
scaffold_668	1	1	8731
scaffold_67	51	51	541357
scaffold_673	1	1	7805
scaffold_676	2	2	7169
scaffold_677	1	1	7133
scaffold_679	1	1	6742
scaffold_68	69	69	537153
scaffold_69	59	59	536663
scaffold_690	1	1	5251
scaffold_692	1	1	4962
scaffold_697	1	1	4633
scaffold_7	371	371	2792633
scaffold_70	68	68	531350
scaffold_705	1	1	3855
scaffold_709	0	0	3531
scaffold_71	56	56	527829
scaffold_713	0	0	3443
scaffold_715	1	1	3343
scaffold_72	71	71	522362
scaffold_726	0	0	2586
scaffold_727	1	1	2563
scaffold_73	52	52	521474
scaffold_75	75	75	512826
scaffold_76	48	48	512042
scaffold_78	57	57	498923
scaffold_79	73	73	493413
scaffold_8	182	182	1568979
scaffold_80	55	55	490318
scaffold_82	69	69	480816
scaffold_83	53	53	479540
scaffold_84	64	64	472896
scaffold_85	42	42	470470
scaffold_86	71	71	464085
scaffold_87	55	55	462938
scaffold_88	53	53	461362
scaffold_89	69	69	459473
scaffold_9	154	154	1386778
scaffold_90	52	52	453818
scaffold_92	62	62	435524
scaffold_93	46	46	434680
scaffold_94	51	51	433666
scaffold_95	50	50	430270
scaffold_96	52	52	425643
scaffold_97	42	42	423303
scaffold_98	60	60	422460
scaffold_99	52	52	416055
scaffold100	35	35	415421
scaffold104	40	40	409096
scaffold133	48	48	347042
scaffold144	34	34	331314
scaffold149	24	24	323692
scaffold179	23	23	270988
scaffold208	27	27	236574
scaffold215	17	17	227450
scaffold223	29	29	213198
scaffold230	14	14	209671
scaffold247	15	15	181738
scaffold248	14	14	181165
scaffold249	24	24	180545
scaffold257	17	17	175628
scaffold271	20	20	167636
scaffold283	18	18	161283
scaffold286	14	14	160412
scaffold289	13	13	156523
scaffold296	11	11	147625
scaffold316	18	18	134157
scaffold322	10	10	128977
scaffold325	9	9	127490
scaffold327	7	7	126235
scaffold329	14	14	122632
scaffold331	14	14	120590
scaffold332	6	6	120322
scaffold335	14	14	118933
scaffold337	15	15	117279
scaffold339	10	10	116348
scaffold356	11	11	107440
scaffold359	11	11	105514
scaffold369	9	9	99965
scaffold378	7	7	96864
scaffold381	11	11	96276
scaffold383	12	12	95200
scaffold385	12	12	93797
scaffold393	9	9	90373
scaffold405	5	5	82574
scaffold415	8	8	78951
scaffold416	6	6	78745
scaffold420	6	6	77256
scaffold427	9	9	75784
scaffold430	11	11	75152
scaffold434	6	6	73899
scaffold435	7	7	71816
scaffold436	7	7	71800
scaffold445	8	8	68067
scaffold447	4	4	67808
scaffold453	13	13	65065
scaffold454	8	8	62961
scaffold461	9	9	61341
scaffold465	3	3	59887
scaffold471	9	9	57460
scaffold473	3	3	56860
scaffold476	3	3	56070
scaffold490	4	4	52330
scaffold501	2	2	49444
scaffold502	3	3	49326
scaffold507	5	5	48080
scaffold510	4	4	47203
scaffold522	5	5	45099
scaffold525	7	7	43620
scaffold529	5	5	43238
scaffold541	3	3	40132
scaffold547	3	3	38440
scaffold551	5	5	37831
scaffold572	2	2	33951
scaffold578	5	5	33569
scaffold589	1	1	30901
scaffold593	3	3	30563
scaffold594	3	3	30521
scaffold612	4	4	28097
scaffold626	1	1	26028
scaffold632	3	3	24048
scaffold633	0	0	23947
scaffold635	0	0	21250
scaffold637	1	1	20714
scaffold638	2	2	20530
scaffold643	1	1	17688
scaffold645	3	3	16217
scaffold648	2	2	14702
scaffold649	2	2	14501
scaffold651	2	2	14170
scaffold654	0	0	11173
scaffold659	1	1	10398
scaffold661	1	1	10213
scaffold667	0	0	8744
scaffold675	0	0	7349
scaffold681	0	0	6234
scaffold684	0	0	5713
scaffold687	1	1	5534
scaffold688	3	3	5486
scaffold691	1	1	5163
scaffold696	0	0	4704
scaffold698	1	1	4606
scaffold700	1	1	4252
scaffold701	1	1	4153
scaffold702	1	1	4141
scaffold703	1	1	3933
scaffold704	0	0	3930
scaffold706	0	0	3819
scaffold707	0	0	3715
scaffold708	0	0	3676
scaffold711	0	0	3473
scaffold712	0	0	3455
scaffold714	0	0	3371
scaffold716	0	0	3339
scaffold718	1	1	3090
scaffold719	0	0	3085
scaffold720	0	0	3026
scaffold721	0	0	2890
scaffold722	0	0	2859
scaffold725	0	0	2741
scaffold728	0	0	2395
scaffold729	0	0	2389
scaffold731	0	0	2173
scaffold732	0	0	2074
scaffold74	64	64	520210
scaffold77	44	44	505945
scaffold81	53	53	483674
scaffold91	49	49	448529
