id_contig	#gene	#CDS	#b
M-clavaeformis_F_contig115	14	14	79236
M-clavaeformis_F_contig116	17	17	79036
M-clavaeformis_F_contig117	7	7	78943
M-clavaeformis_F_contig118	8	8	78485
M-clavaeformis_F_contig119	12	12	78466
M-clavaeformis_F_contig120	7	7	78379
M-clavaeformis_F_contig121	14	14	78242
M-clavaeformis_F_contig122	10	10	78211
M-clavaeformis_F_contig123	9	9	78013
M-clavaeformis_F_contig124	9	9	77934
M-clavaeformis_F_contig125	8	8	77399
M-clavaeformis_F_contig126	8	8	77106
M-clavaeformis_F_contig127	3	3	77016
M-clavaeformis_F_contig128	10	10	76457
M-clavaeformis_F_contig129	7	7	76100
M-clavaeformis_F_contig130	11	11	76078
M-clavaeformis_F_contig131	10	10	76058
M-clavaeformis_F_contig132	9	9	75829
M-clavaeformis_F_contig133	11	11	75525
M-clavaeformis_F_contig134	9	9	75508
M-clavaeformis_F_contig135	11	11	75445
M-clavaeformis_F_contig136	8	8	75238
M-clavaeformis_F_contig137	13	13	75208
M-clavaeformis_F_contig138	3	3	75020
M-clavaeformis_F_contig139	10	10	74782
M-clavaeformis_F_contig140	10	10	74432
M-clavaeformis_F_contig141	11	11	74360
M-clavaeformis_F_contig142	7	7	74247
M-clavaeformis_F_contig143	15	15	73997
M-clavaeformis_F_contig144	5	5	73960
M-clavaeformis_F_contig145	8	8	73928
M-clavaeformis_F_contig146	11	11	73881
M-clavaeformis_F_contig147	10	10	73757
M-clavaeformis_F_contig148	11	11	73565
M-clavaeformis_F_contig149	11	11	73329
M-clavaeformis_F_contig150	7	7	73162
M-clavaeformis_F_contig151	8	8	72951
M-clavaeformis_F_contig152	11	11	72716
M-clavaeformis_F_contig153	13	13	72632
M-clavaeformis_F_contig154	13	13	72566
M-clavaeformis_F_contig155	11	11	72404
M-clavaeformis_F_contig156	11	11	72174
M-clavaeformis_F_contig157	12	12	72059
M-clavaeformis_F_contig158	13	13	71973
M-clavaeformis_F_contig159	10	10	71858
M-clavaeformis_F_contig160	8	8	71842
M-clavaeformis_F_contig161	9	9	71545
M-clavaeformis_F_contig162	5	5	71329
M-clavaeformis_F_contig163	10	10	71196
M-clavaeformis_F_contig164	9	9	71069
M-clavaeformis_F_contig165	5	5	71035
M-clavaeformis_F_contig166	9	9	71001
M-clavaeformis_F_contig167	11	11	70936
M-clavaeformis_F_contig168	8	8	70896
M-clavaeformis_F_contig169	9	9	70798
M-clavaeformis_F_contig170	5	5	70358
M-clavaeformis_F_contig171	11	11	70330
M-clavaeformis_F_contig172	6	6	70327
M-clavaeformis_F_contig173	11	11	70111
M-clavaeformis_F_contig174	9	9	70049
M-clavaeformis_F_contig175	8	8	70000
M-clavaeformis_F_contig176	6	6	69905
M-clavaeformis_F_contig177	11	11	69898
M-clavaeformis_F_contig178	3	3	69892
M-clavaeformis_F_contig179	5	5	69887
M-clavaeformis_F_contig180	11	11	69632
M-clavaeformis_F_contig181	6	6	69511
M-clavaeformis_F_contig182	8	8	69488
M-clavaeformis_F_contig183	14	14	69460
M-clavaeformis_F_contig184	4	4	69408
M-clavaeformis_F_contig185	9	9	69040
M-clavaeformis_F_contig186	4	4	69011
M-clavaeformis_F_contig187	10	10	68762
M-clavaeformis_F_contig188	9	9	68675
M-clavaeformis_F_contig189	7	7	68276
M-clavaeformis_F_contig190	8	8	68184
M-clavaeformis_F_contig191	6	6	68167
M-clavaeformis_F_contig192	4	4	67711
M-clavaeformis_F_contig193	12	12	67490
M-clavaeformis_F_contig194	4	4	67130
M-clavaeformis_F_contig195	9	9	66967
M-clavaeformis_F_contig196	9	9	66627
M-clavaeformis_F_contig197	7	7	66520
M-clavaeformis_F_contig198	9	9	66499
M-clavaeformis_F_contig199	8	8	66337
M-clavaeformis_F_contig200	8	8	66309
M-clavaeformis_F_contig201	10	10	66241
M-clavaeformis_F_contig202	5	5	65861
M-clavaeformis_F_contig203	8	8	65735
M-clavaeformis_F_contig204	9	9	65571
M-clavaeformis_F_contig205	6	6	65520
M-clavaeformis_F_contig206	11	11	65282
M-clavaeformis_F_contig207	11	11	64957
M-clavaeformis_F_contig208	6	6	64938
M-clavaeformis_F_contig209	9	9	64749
M-clavaeformis_F_contig210	14	14	64622
M-clavaeformis_F_contig211	1	1	64471
M-clavaeformis_F_contig212	7	7	64469
M-clavaeformis_F_contig213	15	15	64219
M-clavaeformis_F_contig214	9	9	64192
M-clavaeformis_F_contig215	9	9	64168
M-clavaeformis_F_contig216	7	7	64075
M-clavaeformis_F_contig217	9	9	64071
M-clavaeformis_F_contig218	5	5	63992
M-clavaeformis_F_contig219	11	11	63871
M-clavaeformis_F_contig220	14	14	63840
M-clavaeformis_F_contig221	6	6	63048
M-clavaeformis_F_contig222	7	7	63009
M-clavaeformis_F_contig223	11	11	62991
M-clavaeformis_F_contig224	4	4	62982
M-clavaeformis_F_contig225	12	12	62954
M-clavaeformis_F_contig226	6	6	62680
M-clavaeformis_F_contig227	9	9	62510
M-clavaeformis_F_contig228	4	4	62499
M-clavaeformis_F_contig229	6	6	62486
M-clavaeformis_F_contig230	7	7	62340
M-clavaeformis_F_contig231	11	11	62295
M-clavaeformis_F_contig232	9	9	62092
M-clavaeformis_F_contig233	5	5	62068
M-clavaeformis_F_contig234	18	18	61994
M-clavaeformis_F_contig235	14	14	61715
M-clavaeformis_F_contig236	7	7	61601
M-clavaeformis_F_contig237	8	8	61510
M-clavaeformis_F_contig238	8	8	61436
M-clavaeformis_F_contig239	14	14	61415
M-clavaeformis_F_contig240	10	10	61380
M-clavaeformis_F_contig241	6	6	61332
M-clavaeformis_F_contig242	5	5	61210
M-clavaeformis_F_contig243	5	5	61025
M-clavaeformis_F_contig244	9	9	60967
M-clavaeformis_F_contig245	6	6	60756
M-clavaeformis_F_contig246	8	8	60466
M-clavaeformis_F_contig247	7	7	60302
M-clavaeformis_F_contig248	8	8	60284
M-clavaeformis_F_contig249	10	10	60265
M-clavaeformis_F_contig250	10	10	60196
M-clavaeformis_F_contig251	5	5	60183
M-clavaeformis_F_contig252	7	7	60164
M-clavaeformis_F_contig253	9	9	60132
M-clavaeformis_F_contig254	10	10	60084
M-clavaeformis_F_contig255	3	3	60075
M-clavaeformis_F_contig256	6	6	59998
M-clavaeformis_F_contig257	5	5	59977
M-clavaeformis_F_contig258	6	6	59962
M-clavaeformis_F_contig259	5	5	59958
M-clavaeformis_F_contig260	6	6	59769
M-clavaeformis_F_contig261	9	9	59715
M-clavaeformis_F_contig262	7	7	59648
M-clavaeformis_F_contig263	11	11	59613
M-clavaeformis_F_contig264	7	7	59609
M-clavaeformis_F_contig265	5	5	59483
M-clavaeformis_F_contig266	10	10	59307
M-clavaeformis_F_contig267	8	8	59276
M-clavaeformis_F_contig268	7	7	59216
M-clavaeformis_F_contig269	3	3	59180
M-clavaeformis_F_contig270	11	11	59096
M-clavaeformis_F_contig271	6	6	59052
M-clavaeformis_F_contig272	11	11	59039
M-clavaeformis_F_contig273	6	6	58754
M-clavaeformis_F_contig274	6	6	58744
M-clavaeformis_F_contig275	12	12	58718
M-clavaeformis_F_contig276	8	8	58648
M-clavaeformis_F_contig277	11	11	58639
M-clavaeformis_F_contig278	6	6	58579
M-clavaeformis_F_contig279	9	9	58560
M-clavaeformis_F_contig280	7	7	58534
M-clavaeformis_F_contig281	11	11	58514
M-clavaeformis_F_contig282	8	8	58294
M-clavaeformis_F_contig283	5	5	58262
M-clavaeformis_F_contig284	8	8	58240
M-clavaeformis_F_contig285	7	7	57901
M-clavaeformis_F_contig286	5	5	57670
M-clavaeformis_F_contig287	3	3	57621
M-clavaeformis_F_contig288	3	3	57550
M-clavaeformis_F_contig289	11	11	57526
M-clavaeformis_F_contig290	8	8	57451
M-clavaeformis_F_contig291	7	7	57304
M-clavaeformis_F_contig292	6	6	57275
M-clavaeformis_F_contig293	9	9	57058
M-clavaeformis_F_contig294	10	10	56946
M-clavaeformis_F_contig295	9	9	56895
M-clavaeformis_F_contig296	4	4	56846
M-clavaeformis_F_contig297	10	10	56831
M-clavaeformis_F_contig298	6	6	56826
M-clavaeformis_F_contig299	4	4	56576
M-clavaeformis_F_contig300	5	5	56409
M-clavaeformis_F_contig301	9	9	56228
M-clavaeformis_F_contig302	6	6	56170
M-clavaeformis_F_contig303	5	5	56049
M-clavaeformis_F_contig304	5	5	56027
M-clavaeformis_F_contig305	6	6	55993
M-clavaeformis_F_contig306	13	13	55964
M-clavaeformis_F_contig307	10	10	55939
M-clavaeformis_F_contig308	8	8	55901
M-clavaeformis_F_contig309	10	10	55874
M-clavaeformis_F_contig310	8	8	55850
M-clavaeformis_F_contig311	8	8	55844
M-clavaeformis_F_contig312	6	6	55780
M-clavaeformis_F_contig313	6	6	55653
M-clavaeformis_F_contig314	9	9	55494
M-clavaeformis_F_contig315	11	11	55452
M-clavaeformis_F_contig316	3	3	55424
M-clavaeformis_F_contig317	5	5	55380
M-clavaeformis_F_contig318	3	3	55377
M-clavaeformis_F_contig319	10	10	55316
M-clavaeformis_F_contig320	4	4	55273
M-clavaeformis_F_contig321	7	7	55172
M-clavaeformis_F_contig322	7	7	55123
M-clavaeformis_F_contig323	10	10	55103
M-clavaeformis_F_contig324	4	4	55100
M-clavaeformis_F_contig325	4	4	55034
M-clavaeformis_F_contig326	4	4	54923
M-clavaeformis_F_contig327	7	7	54918
M-clavaeformis_F_contig328	5	5	54862
M-clavaeformis_F_contig329	7	7	54768
M-clavaeformis_F_contig330	5	5	54662
M-clavaeformis_F_contig331	8	8	54603
M-clavaeformis_F_contig332	7	7	54533
M-clavaeformis_F_contig333	6	6	54528
M-clavaeformis_F_contig334	8	8	54519
M-clavaeformis_F_contig335	10	10	54507
M-clavaeformis_F_contig336	8	8	54498
M-clavaeformis_F_contig337	4	4	54345
M-clavaeformis_F_contig338	10	10	54258
M-clavaeformis_F_contig339	9	9	54075
M-clavaeformis_F_contig340	6	6	53979
M-clavaeformis_F_contig341	7	7	53956
M-clavaeformis_F_contig342	10	10	53874
M-clavaeformis_F_contig343	9	9	53831
M-clavaeformis_F_contig344	4	4	53821
M-clavaeformis_F_contig345	10	10	53754
M-clavaeformis_F_contig346	7	7	53658
M-clavaeformis_F_contig347	3	3	53586
M-clavaeformis_F_contig348	6	6	53573
M-clavaeformis_F_contig349	9	9	53501
M-clavaeformis_F_contig350	10	10	53457
M-clavaeformis_F_contig351	6	6	53406
M-clavaeformis_F_contig352	4	4	53349
M-clavaeformis_F_contig353	6	6	53345
M-clavaeformis_F_contig354	11	11	53169
M-clavaeformis_F_contig355	9	9	53152
M-clavaeformis_F_contig356	8	8	53152
M-clavaeformis_F_contig357	8	8	53138
M-clavaeformis_F_contig358	10	10	53121
M-clavaeformis_F_contig359	6	6	53105
M-clavaeformis_F_contig360	7	7	53040
M-clavaeformis_F_contig361	8	8	53022
M-clavaeformis_F_contig362	6	6	52950
M-clavaeformis_F_contig363	8	8	52903
M-clavaeformis_F_contig364	14	14	52864
M-clavaeformis_F_contig365	8	8	52809
M-clavaeformis_F_contig366	12	12	52752
M-clavaeformis_F_contig367	9	9	52750
M-clavaeformis_F_contig368	7	7	52675
M-clavaeformis_F_contig369	8	8	52608
M-clavaeformis_F_contig370	7	7	52577
M-clavaeformis_F_contig371	11	11	52523
M-clavaeformis_F_contig372	5	5	52425
M-clavaeformis_F_contig373	3	3	52406
M-clavaeformis_F_contig374	7	7	52059
M-clavaeformis_F_contig375	7	7	52052
M-clavaeformis_F_contig376	8	8	52046
M-clavaeformis_F_contig377	8	8	51926
M-clavaeformis_F_contig378	3	3	51888
M-clavaeformis_F_contig379	10	10	51861
M-clavaeformis_F_contig380	5	5	51812
M-clavaeformis_F_contig381	10	10	51812
M-clavaeformis_F_contig382	9	9	51759
M-clavaeformis_F_contig383	8	8	51738
M-clavaeformis_F_contig384	5	5	51732
M-clavaeformis_F_contig385	8	8	51719
M-clavaeformis_F_contig386	8	8	51686
M-clavaeformis_F_contig387	3	3	51650
M-clavaeformis_F_contig388	5	5	51642
M-clavaeformis_F_contig389	9	9	51541
M-clavaeformis_F_contig390	7	7	51537
M-clavaeformis_F_contig391	6	6	51470
M-clavaeformis_F_contig392	10	10	51441
M-clavaeformis_F_contig393	12	12	51439
M-clavaeformis_F_contig394	3	3	51398
M-clavaeformis_F_contig395	7	7	51389
M-clavaeformis_F_contig396	11	11	51294
M-clavaeformis_F_contig397	11	11	51250
M-clavaeformis_F_contig398	5	5	51219
M-clavaeformis_F_contig399	10	10	51191
M-clavaeformis_F_contig400	5	5	51190
M-clavaeformis_F_contig401	5	5	51103
M-clavaeformis_F_contig402	10	10	51048
M-clavaeformis_F_contig403	4	4	51031
M-clavaeformis_F_contig404	8	8	50963
M-clavaeformis_F_contig405	7	7	50846
M-clavaeformis_F_contig406	5	5	50826
M-clavaeformis_F_contig407	10	10	50824
M-clavaeformis_F_contig408	4	4	50772
M-clavaeformis_F_contig409	6	6	50763
M-clavaeformis_F_contig410	9	9	50715
M-clavaeformis_F_contig411	9	9	50710
M-clavaeformis_F_contig412	9	9	50677
M-clavaeformis_F_contig413	9	9	50613
M-clavaeformis_F_contig414	4	4	50579
M-clavaeformis_F_contig415	6	6	50497
M-clavaeformis_F_contig416	9	9	50457
M-clavaeformis_F_contig417	8	8	50451
M-clavaeformis_F_contig418	7	7	50394
M-clavaeformis_F_contig419	2	2	50369
M-clavaeformis_F_contig420	12	12	50343
M-clavaeformis_F_contig421	10	10	50305
M-clavaeformis_F_contig422	6	6	50291
M-clavaeformis_F_contig423	5	5	50281
M-clavaeformis_F_contig424	2	2	50269
M-clavaeformis_F_contig425	6	6	50227
M-clavaeformis_F_contig426	9	9	50130
M-clavaeformis_F_contig427	7	7	50026
M-clavaeformis_F_contig428	9	9	49897
M-clavaeformis_F_contig429	7	7	49820
M-clavaeformis_F_contig430	7	7	49791
M-clavaeformis_F_contig431	7	7	49779
M-clavaeformis_F_contig432	3	3	49771
M-clavaeformis_F_contig433	6	6	49687
M-clavaeformis_F_contig434	6	6	49633
M-clavaeformis_F_contig435	9	9	49526
M-clavaeformis_F_contig436	13	13	49463
M-clavaeformis_F_contig437	10	10	49451
M-clavaeformis_F_contig438	7	7	49428
M-clavaeformis_F_contig439	3	3	49394
M-clavaeformis_F_contig440	4	4	49382
M-clavaeformis_F_contig441	6	6	49358
M-clavaeformis_F_contig442	7	7	49234
M-clavaeformis_F_contig443	7	7	49182
M-clavaeformis_F_contig444	8	8	49176
M-clavaeformis_F_contig445	6	6	49174
M-clavaeformis_F_contig446	8	8	49120
M-clavaeformis_F_contig447	6	6	49095
M-clavaeformis_F_contig448	5	5	49060
M-clavaeformis_F_contig449	6	6	49056
M-clavaeformis_F_contig450	4	4	49050
M-clavaeformis_F_contig451	9	9	49031
M-clavaeformis_F_contig452	4	4	49021
M-clavaeformis_F_contig453	2	2	48970
M-clavaeformis_F_contig454	8	8	48919
M-clavaeformis_F_contig455	7	7	48693
M-clavaeformis_F_contig456	7	7	48643
M-clavaeformis_F_contig457	12	12	48604
M-clavaeformis_F_contig458	6	6	48584
M-clavaeformis_F_contig459	3	3	48527
M-clavaeformis_F_contig460	7	7	48490
M-clavaeformis_F_contig461	4	4	48468
M-clavaeformis_F_contig462	6	6	48450
M-clavaeformis_F_contig463	8	8	48414
M-clavaeformis_F_contig464	8	8	48391
M-clavaeformis_F_contig465	5	5	48364
M-clavaeformis_F_contig466	4	4	48335
M-clavaeformis_F_contig467	7	7	48303
M-clavaeformis_F_contig468	4	4	48290
M-clavaeformis_F_contig469	7	7	48265
M-clavaeformis_F_contig470	7	7	48250
M-clavaeformis_F_contig471	6	6	48204
M-clavaeformis_F_contig472	5	5	48156
M-clavaeformis_F_contig473	7	7	48067
M-clavaeformis_F_contig474	11	11	48015
M-clavaeformis_F_contig475	8	8	47990
M-clavaeformis_F_contig476	5	5	47938
M-clavaeformis_F_contig477	9	9	47906
M-clavaeformis_F_contig478	8	8	47837
M-clavaeformis_F_contig479	9	9	47829
M-clavaeformis_F_contig480	11	11	47770
M-clavaeformis_F_contig481	4	4	47765
M-clavaeformis_F_contig482	9	9	47763
M-clavaeformis_F_contig483	5	5	47715
M-clavaeformis_F_contig484	10	10	47682
M-clavaeformis_F_contig485	6	6	47626
M-clavaeformis_F_contig486	8	8	47569
M-clavaeformis_F_contig487	5	5	47550
M-clavaeformis_F_contig488	4	4	47540
M-clavaeformis_F_contig489	7	7	47458
M-clavaeformis_F_contig490	6	6	47429
M-clavaeformis_F_contig491	6	6	47363
M-clavaeformis_F_contig492	8	8	47336
M-clavaeformis_F_contig493	7	7	47334
M-clavaeformis_F_contig494	8	8	47299
M-clavaeformis_F_contig495	7	7	47249
M-clavaeformis_F_contig496	6	6	47207
M-clavaeformis_F_contig497	5	5	47158
M-clavaeformis_F_contig498	5	5	47125
M-clavaeformis_F_contig499	7	7	47054
M-clavaeformis_F_contig500	7	7	47019
M-clavaeformis_F_contig501	5	5	46971
M-clavaeformis_F_contig502	5	5	46968
M-clavaeformis_F_contig503	6	6	46954
M-clavaeformis_F_contig504	9	9	46940
M-clavaeformis_F_contig505	10	10	46883
M-clavaeformis_F_contig506	7	7	46819
M-clavaeformis_F_contig507	9	9	46745
M-clavaeformis_F_contig508	10	10	46674
M-clavaeformis_F_contig509	5	5	46650
M-clavaeformis_F_contig510	7	7	46642
M-clavaeformis_F_contig511	7	7	46622
M-clavaeformis_F_contig512	7	7	46525
M-clavaeformis_F_contig513	5	5	46504
M-clavaeformis_F_contig514	3	3	46500
M-clavaeformis_F_contig515	5	5	46420
M-clavaeformis_F_contig516	7	7	46362
M-clavaeformis_F_contig517	5	5	46311
M-clavaeformis_F_contig518	5	5	46309
M-clavaeformis_F_contig519	3	3	46305
M-clavaeformis_F_contig520	13	13	46284
M-clavaeformis_F_contig521	3	3	46264
M-clavaeformis_F_contig522	8	8	46259
M-clavaeformis_F_contig523	7	7	46253
M-clavaeformis_F_contig524	9	9	46248
M-clavaeformis_F_contig525	5	5	46233
M-clavaeformis_F_contig526	7	7	46206
M-clavaeformis_F_contig527	8	8	46131
M-clavaeformis_F_contig528	9	9	46122
M-clavaeformis_F_contig529	9	9	46108
M-clavaeformis_F_contig530	8	8	46105
M-clavaeformis_F_contig531	5	5	46062
M-clavaeformis_F_contig532	4	4	46054
M-clavaeformis_F_contig533	7	7	46032
M-clavaeformis_F_contig534	6	6	46026
M-clavaeformis_F_contig535	1	1	46026
M-clavaeformis_F_contig536	4	4	46003
M-clavaeformis_F_contig537	7	7	45986
M-clavaeformis_F_contig538	7	7	45860
M-clavaeformis_F_contig539	4	4	45813
M-clavaeformis_F_contig540	6	6	45785
M-clavaeformis_F_contig541	6	6	45766
M-clavaeformis_F_contig542	5	5	45718
M-clavaeformis_F_contig543	4	4	45690
M-clavaeformis_F_contig544	5	5	45683
M-clavaeformis_F_contig545	9	9	45673
M-clavaeformis_F_contig546	4	4	45641
M-clavaeformis_F_contig547	7	7	45636
M-clavaeformis_F_contig548	4	4	45485
M-clavaeformis_F_contig549	5	5	45442
M-clavaeformis_F_contig550	7	7	45412
M-clavaeformis_F_contig551	8	8	45363
M-clavaeformis_F_contig552	7	7	45350
M-clavaeformis_F_contig553	6	6	45347
M-clavaeformis_F_contig554	5	5	45345
M-clavaeformis_F_contig555	2	2	45343
M-clavaeformis_F_contig556	4	4	45332
M-clavaeformis_F_contig557	9	9	45291
M-clavaeformis_F_contig558	2	2	45255
M-clavaeformis_F_contig559	8	8	45246
M-clavaeformis_F_contig560	1	1	45224
M-clavaeformis_F_contig561	5	5	45208
M-clavaeformis_F_contig562	4	4	45183
M-clavaeformis_F_contig563	4	4	45161
M-clavaeformis_F_contig564	8	8	45122
M-clavaeformis_F_contig565	8	8	45094
M-clavaeformis_F_contig566	4	4	45043
M-clavaeformis_F_contig567	7	7	44995
M-clavaeformis_F_contig568	6	6	44938
M-clavaeformis_F_contig569	6	6	44913
M-clavaeformis_F_contig570	3	3	44873
M-clavaeformis_F_contig571	10	10	44782
M-clavaeformis_F_contig572	5	5	44757
M-clavaeformis_F_contig573	6	6	44751
M-clavaeformis_F_contig574	10	10	44748
M-clavaeformis_F_contig575	12	12	44646
M-clavaeformis_F_contig576	3	3	44641
M-clavaeformis_F_contig577	5	5	44638
M-clavaeformis_F_contig578	5	5	44630
M-clavaeformis_F_contig579	8	8	44627
M-clavaeformis_F_contig580	9	9	44589
M-clavaeformis_F_contig581	8	8	44583
M-clavaeformis_F_contig582	11	11	44531
M-clavaeformis_F_contig583	5	5	44528
M-clavaeformis_F_contig584	3	3	44513
M-clavaeformis_F_contig585	4	4	44509
M-clavaeformis_F_contig586	8	8	44467
M-clavaeformis_F_contig587	8	8	44409
M-clavaeformis_F_contig588	4	4	44380
M-clavaeformis_F_contig589	7	7	44354
M-clavaeformis_F_contig590	8	8	44346
M-clavaeformis_F_contig591	3	3	44335
M-clavaeformis_F_contig592	1	1	44330
M-clavaeformis_F_contig593	9	9	44280
M-clavaeformis_F_contig594	3	3	44277
M-clavaeformis_F_contig595	5	5	44245
M-clavaeformis_F_contig596	4	4	44227
M-clavaeformis_F_contig597	6	6	44221
M-clavaeformis_F_contig598	5	5	44181
M-clavaeformis_F_contig599	10	10	44135
M-clavaeformis_F_contig600	9	9	44098
M-clavaeformis_F_contig601	12	12	44019
M-clavaeformis_F_contig602	4	4	43975
M-clavaeformis_F_contig603	8	8	43914
M-clavaeformis_F_contig604	3	3	43905
M-clavaeformis_F_contig605	5	5	43904
M-clavaeformis_F_contig606	6	6	43877
M-clavaeformis_F_contig607	4	4	43862
M-clavaeformis_F_contig608	7	7	43859
M-clavaeformis_F_contig609	5	5	43856
M-clavaeformis_F_contig610	4	4	43746
M-clavaeformis_F_contig611	4	4	43733
M-clavaeformis_F_contig612	8	8	43696
M-clavaeformis_F_contig613	4	4	43682
M-clavaeformis_F_contig614	3	3	43622
M-clavaeformis_F_contig615	7	7	43559
M-clavaeformis_F_contig616	4	4	43553
M-clavaeformis_F_contig617	5	5	43502
M-clavaeformis_F_contig618	6	6	43451
M-clavaeformis_F_contig619	7	7	43450
M-clavaeformis_F_contig620	4	4	43434
M-clavaeformis_F_contig621	7	7	43426
M-clavaeformis_F_contig622	6	6	43394
M-clavaeformis_F_contig623	4	4	43376
M-clavaeformis_F_contig624	4	4	43358
M-clavaeformis_F_contig625	11	11	43344
M-clavaeformis_F_contig626	3	3	43342
M-clavaeformis_F_contig627	3	3	43315
M-clavaeformis_F_contig628	5	5	43287
M-clavaeformis_F_contig629	6	6	43280
M-clavaeformis_F_contig630	7	7	43273
M-clavaeformis_F_contig631	4	4	43265
M-clavaeformis_F_contig632	8	8	43251
M-clavaeformis_F_contig633	4	4	43239
M-clavaeformis_F_contig634	3	3	43182
