id_contig	#gene	#CDS	#b
L-elsbetiae_contig288	4	4	46605
L-elsbetiae_contig289	5	5	46576
L-elsbetiae_contig290	4	4	46250
L-elsbetiae_contig291	2	2	46239
L-elsbetiae_contig292	2	2	46186
L-elsbetiae_contig293	3	3	46149
L-elsbetiae_contig294	3	3	46088
L-elsbetiae_contig295	2	2	46054
L-elsbetiae_contig296	2	2	46034
L-elsbetiae_contig297	4	4	45872
L-elsbetiae_contig298	3	3	45858
L-elsbetiae_contig299	1	1	45821
L-elsbetiae_contig300	2	2	45803
L-elsbetiae_contig301	3	3	45782
L-elsbetiae_contig302	6	6	45675
L-elsbetiae_contig303	5	5	45651
L-elsbetiae_contig304	5	5	45583
L-elsbetiae_contig305	6	6	45530
L-elsbetiae_contig306	5	5	45520
L-elsbetiae_contig307	5	5	45434
L-elsbetiae_contig308	3	3	45389
L-elsbetiae_contig309	7	7	45389
L-elsbetiae_contig310	1	1	45306
L-elsbetiae_contig311	1	1	45286
L-elsbetiae_contig312	7	7	45178
L-elsbetiae_contig313	5	5	45143
L-elsbetiae_contig314	3	3	45122
L-elsbetiae_contig315	2	2	45077
L-elsbetiae_contig316	6	6	45024
L-elsbetiae_contig317	5	5	44992
L-elsbetiae_contig318	6	6	44991
L-elsbetiae_contig319	3	3	44949
L-elsbetiae_contig320	2	2	44915
L-elsbetiae_contig321	6	6	44888
L-elsbetiae_contig322	4	4	44835
L-elsbetiae_contig323	4	4	44834
L-elsbetiae_contig324	3	3	44822
L-elsbetiae_contig325	3	3	44812
L-elsbetiae_contig326	6	6	44806
L-elsbetiae_contig327	1	1	44805
L-elsbetiae_contig328	4	4	44792
L-elsbetiae_contig329	9	9	44783
L-elsbetiae_contig330	2	2	44760
L-elsbetiae_contig331	8	8	44752
L-elsbetiae_contig332	6	6	44667
L-elsbetiae_contig333	6	6	44615
L-elsbetiae_contig334	5	5	44524
L-elsbetiae_contig335	2	2	44427
L-elsbetiae_contig336	2	2	44381
L-elsbetiae_contig337	8	8	44341
L-elsbetiae_contig338	3	3	44244
L-elsbetiae_contig339	3	3	44098
L-elsbetiae_contig340	2	2	44055
L-elsbetiae_contig341	2	2	43944
L-elsbetiae_contig342	5	5	43930
L-elsbetiae_contig343	4	4	43861
L-elsbetiae_contig344	1	1	43852
L-elsbetiae_contig345	5	5	43766
L-elsbetiae_contig346	1	1	43728
L-elsbetiae_contig347	5	5	43722
L-elsbetiae_contig348	7	7	43705
L-elsbetiae_contig349	5	5	43700
L-elsbetiae_contig350	6	6	43698
L-elsbetiae_contig351	4	4	43615
L-elsbetiae_contig352	1	1	43553
L-elsbetiae_contig353	5	5	43499
L-elsbetiae_contig354	5	5	43482
L-elsbetiae_contig355	6	6	43479
L-elsbetiae_contig356	4	4	43458
L-elsbetiae_contig357	2	2	43377
L-elsbetiae_contig358	3	3	43365
L-elsbetiae_contig359	4	4	43319
L-elsbetiae_contig360	2	2	43307
L-elsbetiae_contig361	24	24	43284
L-elsbetiae_contig362	6	6	43119
L-elsbetiae_contig363	2	2	42973
L-elsbetiae_contig364	3	3	42963
L-elsbetiae_contig365	1	1	42822
L-elsbetiae_contig366	3	3	42799
L-elsbetiae_contig367	0	0	42762
L-elsbetiae_contig368	2	2	42721
L-elsbetiae_contig369	5	5	42682
L-elsbetiae_contig370	4	4	42660
L-elsbetiae_contig371	4	4	42596
L-elsbetiae_contig372	5	5	42594
L-elsbetiae_contig373	3	3	42584
L-elsbetiae_contig374	5	5	42515
L-elsbetiae_contig375	2	2	42435
L-elsbetiae_contig376	3	3	42430
L-elsbetiae_contig377	4	4	42391
L-elsbetiae_contig378	4	4	42337
L-elsbetiae_contig379	7	7	42333
L-elsbetiae_contig380	5	5	42224
L-elsbetiae_contig381	2	2	42214
L-elsbetiae_contig382	2	2	42213
L-elsbetiae_contig383	5	5	42176
L-elsbetiae_contig384	2	2	42147
L-elsbetiae_contig385	5	5	42107
L-elsbetiae_contig386	3	3	42087
L-elsbetiae_contig387	3	3	42081
L-elsbetiae_contig388	3	3	42077
L-elsbetiae_contig389	4	4	41997
L-elsbetiae_contig390	4	4	41996
L-elsbetiae_contig391	6	6	41985
L-elsbetiae_contig392	5	5	41963
L-elsbetiae_contig393	2	2	41937
L-elsbetiae_contig394	3	3	41887
L-elsbetiae_contig395	3	3	41875
L-elsbetiae_contig396	5	5	41867
L-elsbetiae_contig397	4	4	41697
L-elsbetiae_contig398	1	1	41659
L-elsbetiae_contig399	1	1	41651
L-elsbetiae_contig400	4	4	41607
L-elsbetiae_contig401	2	2	41601
L-elsbetiae_contig402	4	4	41596
L-elsbetiae_contig403	2	2	41578
L-elsbetiae_contig404	5	5	41533
L-elsbetiae_contig405	4	4	41526
L-elsbetiae_contig406	2	2	41512
L-elsbetiae_contig407	2	2	41502
L-elsbetiae_contig408	1	1	41489
L-elsbetiae_contig409	6	6	41482
L-elsbetiae_contig410	3	3	41478
L-elsbetiae_contig411	2	2	41460
L-elsbetiae_contig412	4	4	41427
L-elsbetiae_contig413	3	3	41403
L-elsbetiae_contig414	1	1	41401
L-elsbetiae_contig415	5	5	41390
L-elsbetiae_contig416	0	0	41383
L-elsbetiae_contig417	1	1	41372
L-elsbetiae_contig418	4	4	41335
L-elsbetiae_contig419	1	1	41286
L-elsbetiae_contig420	6	6	41243
L-elsbetiae_contig421	5	5	41186
L-elsbetiae_contig422	3	3	41185
L-elsbetiae_contig423	5	5	41147
L-elsbetiae_contig424	3	3	41143
L-elsbetiae_contig425	1	1	41123
L-elsbetiae_contig426	4	4	41117
L-elsbetiae_contig427	1	1	41112
L-elsbetiae_contig428	5	5	41069
L-elsbetiae_contig429	4	4	41063
L-elsbetiae_contig430	2	2	40991
L-elsbetiae_contig431	5	5	40929
L-elsbetiae_contig432	4	4	40891
L-elsbetiae_contig433	5	5	40782
L-elsbetiae_contig434	5	5	40754
L-elsbetiae_contig435	3	3	40749
L-elsbetiae_contig436	2	2	40747
L-elsbetiae_contig437	7	7	40712
L-elsbetiae_contig438	1	1	40702
L-elsbetiae_contig439	1	1	40683
L-elsbetiae_contig440	6	6	40655
L-elsbetiae_contig441	3	3	40591
L-elsbetiae_contig442	6	6	40561
L-elsbetiae_contig443	3	3	40428
L-elsbetiae_contig444	2	2	40399
L-elsbetiae_contig445	5	5	40367
L-elsbetiae_contig446	5	5	40367
L-elsbetiae_contig447	3	3	40323
L-elsbetiae_contig448	3	3	40282
L-elsbetiae_contig449	5	5	40271
L-elsbetiae_contig450	7	7	40256
L-elsbetiae_contig451	2	2	40246
L-elsbetiae_contig452	5	5	40237
L-elsbetiae_contig453	3	3	40200
L-elsbetiae_contig454	5	5	40200
L-elsbetiae_contig455	8	8	40151
L-elsbetiae_contig456	1	1	40110
L-elsbetiae_contig457	2	2	40073
L-elsbetiae_contig458	3	3	40068
L-elsbetiae_contig459	1	1	40063
L-elsbetiae_contig460	3	3	40062
L-elsbetiae_contig461	3	3	40022
L-elsbetiae_contig462	4	4	40019
L-elsbetiae_contig463	2	2	40016
L-elsbetiae_contig464	3	3	40016
L-elsbetiae_contig465	6	6	40016
L-elsbetiae_contig466	3	3	39979
L-elsbetiae_contig467	3	3	39974
L-elsbetiae_contig468	3	3	39966
L-elsbetiae_contig469	7	7	39934
L-elsbetiae_contig470	8	8	39926
L-elsbetiae_contig471	5	5	39915
L-elsbetiae_contig472	2	2	39915
L-elsbetiae_contig473	4	4	39912
L-elsbetiae_contig474	2	2	39902
L-elsbetiae_contig475	2	2	39783
L-elsbetiae_contig476	4	4	39758
L-elsbetiae_contig477	7	7	39731
L-elsbetiae_contig478	4	4	39714
L-elsbetiae_contig479	7	7	39693
L-elsbetiae_contig480	3	3	39635
L-elsbetiae_contig481	5	5	39631
L-elsbetiae_contig482	4	4	39577
L-elsbetiae_contig483	6	6	39560
L-elsbetiae_contig484	4	4	39552
L-elsbetiae_contig485	3	3	39475
L-elsbetiae_contig486	6	6	39461
L-elsbetiae_contig487	1	1	39430
L-elsbetiae_contig488	3	3	39368
L-elsbetiae_contig489	3	3	39331
L-elsbetiae_contig490	3	3	39317
L-elsbetiae_contig491	6	6	39255
L-elsbetiae_contig492	8	8	39245
L-elsbetiae_contig493	3	3	39242
L-elsbetiae_contig494	3	3	39170
L-elsbetiae_contig495	3	3	39162
L-elsbetiae_contig496	5	5	39161
L-elsbetiae_contig497	2	2	39156
L-elsbetiae_contig498	2	2	39064
L-elsbetiae_contig499	4	4	39052
L-elsbetiae_contig500	2	2	38998
L-elsbetiae_contig501	2	2	38978
L-elsbetiae_contig502	6	6	38963
L-elsbetiae_contig503	6	6	38838
L-elsbetiae_contig504	3	3	38804
L-elsbetiae_contig505	5	5	38786
L-elsbetiae_contig506	7	7	38760
L-elsbetiae_contig507	1	1	38745
L-elsbetiae_contig508	3	3	38737
L-elsbetiae_contig509	3	3	38731
L-elsbetiae_contig510	4	4	38701
L-elsbetiae_contig511	4	4	38692
L-elsbetiae_contig512	3	3	38672
L-elsbetiae_contig513	4	4	38630
L-elsbetiae_contig514	6	6	38604
L-elsbetiae_contig515	3	3	38574
L-elsbetiae_contig516	4	4	38453
L-elsbetiae_contig517	2	2	38433
L-elsbetiae_contig518	3	3	38424
L-elsbetiae_contig519	2	2	38411
L-elsbetiae_contig520	3	3	38401
L-elsbetiae_contig521	3	3	38357
L-elsbetiae_contig522	1	1	38341
L-elsbetiae_contig523	5	5	38322
L-elsbetiae_contig524	9	9	38318
L-elsbetiae_contig525	3	3	38183
L-elsbetiae_contig526	4	4	38159
L-elsbetiae_contig527	2	2	38150
L-elsbetiae_contig528	6	6	38148
L-elsbetiae_contig529	5	5	38146
L-elsbetiae_contig530	4	4	38144
L-elsbetiae_contig531	5	5	38106
L-elsbetiae_contig532	0	0	38096
L-elsbetiae_contig533	4	4	38075
L-elsbetiae_contig534	6	6	38064
L-elsbetiae_contig535	2	2	38000
L-elsbetiae_contig536	6	6	37926
L-elsbetiae_contig537	1	1	37874
L-elsbetiae_contig538	6	6	37766
L-elsbetiae_contig539	1	1	37681
L-elsbetiae_contig540	8	8	37667
L-elsbetiae_contig541	4	4	37611
L-elsbetiae_contig542	5	5	37592
L-elsbetiae_contig543	4	4	37582
L-elsbetiae_contig544	4	4	37567
L-elsbetiae_contig545	5	5	37565
L-elsbetiae_contig546	3	3	37478
L-elsbetiae_contig547	5	5	37478
L-elsbetiae_contig548	0	0	37453
L-elsbetiae_contig549	1	1	37358
L-elsbetiae_contig550	6	6	37349
L-elsbetiae_contig551	7	7	37338
L-elsbetiae_contig552	2	2	37304
L-elsbetiae_contig553	4	4	37267
L-elsbetiae_contig554	6	6	37267
L-elsbetiae_contig555	6	6	37247
L-elsbetiae_contig556	4	4	37159
L-elsbetiae_contig557	2	2	37146
L-elsbetiae_contig558	2	2	37105
L-elsbetiae_contig559	2	2	37099
L-elsbetiae_contig560	6	6	37097
L-elsbetiae_contig561	3	3	37084
L-elsbetiae_contig562	6	6	37075
L-elsbetiae_contig563	1	1	37066
L-elsbetiae_contig564	4	4	37058
L-elsbetiae_contig565	6	6	37043
L-elsbetiae_contig566	4	4	37035
L-elsbetiae_contig567	6	6	37012
L-elsbetiae_contig568	6	6	37003
L-elsbetiae_contig569	4	4	36994
L-elsbetiae_contig570	4	4	36970
L-elsbetiae_contig571	5	5	36955
L-elsbetiae_contig572	4	4	36943
L-elsbetiae_contig573	2	2	36921
L-elsbetiae_contig574	3	3	36920
L-elsbetiae_contig575	4	4	36899
L-elsbetiae_contig576	2	2	36871
L-elsbetiae_contig577	4	4	36862
L-elsbetiae_contig578	5	5	36860
L-elsbetiae_contig579	4	4	36852
L-elsbetiae_contig580	5	5	36843
L-elsbetiae_contig581	3	3	36826
L-elsbetiae_contig582	2	2	36766
L-elsbetiae_contig583	4	4	36749
L-elsbetiae_contig584	5	5	36735
L-elsbetiae_contig585	2	2	36711
L-elsbetiae_contig586	4	4	36701
L-elsbetiae_contig587	2	2	36656
L-elsbetiae_contig588	1	1	36654
L-elsbetiae_contig589	4	4	36627
L-elsbetiae_contig590	5	5	36607
L-elsbetiae_contig591	1	1	36541
L-elsbetiae_contig592	2	2	36540
L-elsbetiae_contig593	4	4	36522
L-elsbetiae_contig594	5	5	36508
L-elsbetiae_contig595	1	1	36508
L-elsbetiae_contig596	3	3	36484
L-elsbetiae_contig597	2	2	36480
L-elsbetiae_contig598	6	6	36466
L-elsbetiae_contig599	4	4	36466
L-elsbetiae_contig600	4	4	36448
L-elsbetiae_contig601	3	3	36438
L-elsbetiae_contig602	3	3	36412
L-elsbetiae_contig603	6	6	36408
L-elsbetiae_contig604	2	2	36401
L-elsbetiae_contig605	1	1	36369
L-elsbetiae_contig606	1	1	36356
L-elsbetiae_contig607	1	1	36349
L-elsbetiae_contig608	4	4	36283
L-elsbetiae_contig609	4	4	36272
L-elsbetiae_contig610	1	1	36253
L-elsbetiae_contig611	5	5	36238
L-elsbetiae_contig612	6	6	36202
L-elsbetiae_contig613	3	3	36180
L-elsbetiae_contig614	4	4	36165
L-elsbetiae_contig615	3	3	36151
L-elsbetiae_contig616	5	5	36126
L-elsbetiae_contig617	3	3	36111
L-elsbetiae_contig618	5	5	36109
L-elsbetiae_contig619	2	2	36095
L-elsbetiae_contig620	5	5	36089
L-elsbetiae_contig621	4	4	36086
L-elsbetiae_contig622	1	1	36055
L-elsbetiae_contig623	2	2	36036
L-elsbetiae_contig624	6	6	36006
L-elsbetiae_contig625	1	1	35994
L-elsbetiae_contig626	4	4	35983
L-elsbetiae_contig627	1	1	35933
L-elsbetiae_contig628	3	3	35909
L-elsbetiae_contig629	3	3	35899
L-elsbetiae_contig630	3	3	35838
L-elsbetiae_contig631	4	4	35771
L-elsbetiae_contig632	4	4	35721
L-elsbetiae_contig633	5	5	35719
L-elsbetiae_contig634	3	3	35658
L-elsbetiae_contig635	2	2	35629
L-elsbetiae_contig636	4	4	35541
L-elsbetiae_contig637	2	2	35490
L-elsbetiae_contig638	5	5	35478
L-elsbetiae_contig639	2	2	35474
L-elsbetiae_contig640	4	4	35462
L-elsbetiae_contig641	3	3	35423
L-elsbetiae_contig642	0	0	35409
L-elsbetiae_contig643	3	3	35405
L-elsbetiae_contig644	5	5	35400
L-elsbetiae_contig645	1	1	35345
L-elsbetiae_contig646	7	7	35338
L-elsbetiae_contig647	3	3	35322
L-elsbetiae_contig648	2	2	35309
L-elsbetiae_contig649	3	3	35303
L-elsbetiae_contig650	1	1	35274
L-elsbetiae_contig651	4	4	35224
L-elsbetiae_contig652	2	2	35178
L-elsbetiae_contig653	2	2	35158
L-elsbetiae_contig654	1	1	35146
L-elsbetiae_contig655	1	1	35145
L-elsbetiae_contig656	6	6	35137
L-elsbetiae_contig657	4	4	35110
L-elsbetiae_contig658	3	3	35110
L-elsbetiae_contig659	1	1	35072
L-elsbetiae_contig660	4	4	35066
L-elsbetiae_contig661	2	2	35035
L-elsbetiae_contig662	3	3	35033
L-elsbetiae_contig663	0	0	35032
L-elsbetiae_contig664	2	2	35025
L-elsbetiae_contig665	3	3	35021
L-elsbetiae_contig666	4	4	34993
L-elsbetiae_contig667	7	7	34931
L-elsbetiae_contig668	7	7	34915
L-elsbetiae_contig669	5	5	34891
L-elsbetiae_contig670	0	0	34888
L-elsbetiae_contig671	2	2	34858
L-elsbetiae_contig672	1	1	34855
L-elsbetiae_contig673	1	1	34851
L-elsbetiae_contig674	3	3	34847
L-elsbetiae_contig675	5	5	34840
L-elsbetiae_contig676	4	4	34830
L-elsbetiae_contig677	4	4	34816
L-elsbetiae_contig678	2	2	34793
L-elsbetiae_contig679	2	2	34793
L-elsbetiae_contig680	3	3	34786
L-elsbetiae_contig681	2	2	34755
L-elsbetiae_contig682	2	2	34699
L-elsbetiae_contig683	2	2	34691
L-elsbetiae_contig684	0	0	34691
L-elsbetiae_contig685	3	3	34686
L-elsbetiae_contig686	3	3	34651
L-elsbetiae_contig687	2	2	34633
L-elsbetiae_contig688	6	6	34625
L-elsbetiae_contig689	3	3	34562
L-elsbetiae_contig690	1	1	34515
L-elsbetiae_contig691	2	2	34435
L-elsbetiae_contig692	4	4	34433
L-elsbetiae_contig693	3	3	34411
L-elsbetiae_contig694	1	1	34409
L-elsbetiae_contig695	2	2	34391
L-elsbetiae_contig696	6	6	34387
L-elsbetiae_contig697	4	4	34362
L-elsbetiae_contig698	4	4	34354
