id_contig	#gene	#CDS	#b
KK037401.1	2	2	1476
KK037402.1	0	0	1476
KK037403.1	0	0	1475
KK037404.1	1	1	1476
KK037405.1	1	1	1461
KK037406.1	1	1	1459
KK037407.1	1	1	1456
KK037408.1	1	1	1452
KK037409.1	1	1	1453
KK037410.1	0	0	1443
KK037411.1	1	1	1434
KK037412.1	1	1	1433
KK037413.1	0	0	1426
KK037414.1	0	0	1426
KK037415.1	1	1	1424
KK037416.1	1	1	1423
KK037417.1	1	1	1412
KK037418.1	0	0	1413
KK037419.1	1	1	1409
KK037420.1	0	0	1402
KK037421.1	1	1	1381
KK037422.1	1	1	1368
KK037423.1	1	1	1361
KK037424.1	0	0	1356
KK037425.1	0	0	1350
KK037426.1	1	1	1344
KK037427.1	2	2	1324
KK037428.1	1	1	1323
KK037429.1	1	1	1319
KK037430.1	0	0	1319
KK037431.1	1	1	1313
KK037432.1	2	2	1309
KK037433.1	2	2	1302
KK037434.1	1	1	1300
KK037435.1	1	1	1299
KK037436.1	1	1	1294
KK037437.1	2	2	1286
KK037438.1	1	1	1265
KK037439.1	1	1	1260
KK037440.1	1	1	1256
KK037441.1	0	0	1255
KK037442.1	0	0	1249
KK037443.1	0	0	1241
KK037444.1	1	1	1239
KK037445.1	1	1	1239
KK037446.1	0	0	1232
KK037447.1	1	1	1221
KK037448.1	0	0	1218
KK037449.1	1	1	1216
KK037450.1	0	0	1191
KK037451.1	1	1	1189
KK037452.1	2	2	1183
KK037453.1	0	0	1182
KK037454.1	0	0	1182
KK037455.1	0	0	1166
KK037456.1	1	1	1164
KK037457.1	1	1	1157
KK037458.1	1	1	1154
KK037459.1	0	0	1148
KK037460.1	1	1	1153
KK037461.1	1	1	1154
KK037462.1	0	0	1149
KK037463.1	0	0	1142
KK037464.1	1	0	1128
KK037465.1	1	1	1125
KK037466.1	0	0	1123
KK037467.1	0	0	1120
KK037468.1	1	1	1114
KK037469.1	0	0	1105
KK037470.1	0	0	1102
KK037471.1	1	1	1100
KK037472.1	0	0	1097
KK037473.1	0	0	1093
KK037474.1	0	0	1088
KK037475.1	1	1	1084
KK037476.1	0	0	1083
KK037477.1	1	1	1076
KK037478.1	0	0	1072
KK037479.1	0	0	1073
KK037480.1	0	0	1072
KK037481.1	2	2	1069
KK037482.1	1	1	1061
KK037483.1	0	0	1062
KK037484.1	0	0	1061
KK037485.1	1	1	1059
KK037486.1	0	0	1053
KK037487.1	0	0	1052
KK037488.1	1	1	1049
KK037489.1	0	0	1041
KK037490.1	2	2	1037
KK037491.1	1	1	1037
KK037492.1	0	0	1033
KK037493.1	0	0	1019
KK037494.1	1	1	1013
KK037495.1	1	1	1011
KK037496.1	0	0	999
KK037497.1	1	1	995
KK037498.1	1	1	993
KK037499.1	0	0	990
KK037500.1	0	0	986
KK037501.1	0	0	984
KK037502.1	0	0	975
KK037503.1	0	0	964
KK037504.1	1	1	969
KK037505.1	0	0	966
KK037506.1	0	0	966
KK037507.1	1	1	961
KK037508.1	1	1	961
KK037509.1	1	1	956
KK037510.1	0	0	955
KK037511.1	1	1	955
KK037512.1	1	1	957
KK037513.1	0	0	950
KK037514.1	1	1	945
KK037515.1	1	1	943
KK037516.1	1	2	942
KK037517.1	1	1	941
KK037518.1	0	0	932
KK037519.1	1	1	931
KK037520.1	0	0	927
KK037521.1	1	1	926
KK037522.1	0	0	924
KK037523.1	1	1	924
KK037524.1	1	1	924
KK037525.1	1	1	924
KK037526.1	1	1	921
KK037527.1	0	0	913
KK037528.1	0	0	917
KK037529.1	1	1	917
KK037530.1	0	0	915
KK037531.1	1	0	915
KK037532.1	0	0	912
KK037533.1	0	0	912
KK037534.1	1	1	914
KK037535.1	1	1	909
KK037536.1	1	1	904
KK037537.1	1	1	901
KK037538.1	1	1	899
KK037539.1	1	1	898
KK037540.1	0	0	898
KK037541.1	0	0	895
KK037542.1	1	1	890
KK037543.1	1	1	891
KK037544.1	1	1	888
KK037545.1	0	0	888
KK037546.1	0	0	886
KK037547.1	0	0	879
KK037548.1	1	1	883
KK037549.1	0	0	882
KK037550.1	1	1	877
KK037551.1	1	1	877
KK037552.1	0	0	874
KK037553.1	1	1	874
KK037554.1	0	0	871
KK037555.1	1	1	872
KK037556.1	0	0	871
KK037557.1	0	0	865
KK037558.1	1	0	865
KK037559.1	0	0	861
KK037560.1	1	1	862
KK037561.1	1	1	863
KK037562.1	1	1	861
KK037563.1	1	1	861
KK037564.1	0	0	857
KK037565.1	1	1	859
KK037566.1	0	0	858
KK037567.1	1	1	857
KK037568.1	0	0	854
KK037569.1	0	0	852
KK037570.1	1	1	848
KK037571.1	1	1	848
KK037572.1	1	1	846
KK037573.1	1	1	847
KK037574.1	1	1	844
KK037575.1	0	0	843
KK037576.1	0	0	841
KK037577.1	0	0	834
KK037578.1	0	0	831
KK037579.1	1	1	828
KK037580.1	0	0	827
KK037581.1	0	0	825
KK037582.1	0	0	825
KK037583.1	0	0	817
KK037584.1	0	0	817
KK037585.1	1	1	812
KK037586.1	1	1	816
KK037587.1	0	0	814
KK037588.1	1	1	814
KK037589.1	1	1	813
KK037590.1	0	0	809
KK037591.1	1	1	808
KK037592.1	1	1	809
KK037593.1	1	1	804
KK037594.1	0	0	798
KK037595.1	1	1	799
KK037596.1	0	0	799
KK037597.1	1	1	799
KK037598.1	0	0	795
KK037599.1	1	1	793
KK037600.1	0	0	794
KK037601.1	0	0	794
KK037602.1	1	1	793
KK037603.1	0	0	788
KK037604.1	1	1	782
KK037605.1	1	1	784
KK037606.1	0	0	784
KK037607.1	1	1	784
KK037608.1	1	1	780
KK037609.1	0	0	779
KK037610.1	0	0	777
KK037611.1	0	0	777
KK037612.1	1	1	774
KK037613.1	0	0	773
KK037614.1	0	0	775
KK037615.1	1	1	771
KK037616.1	0	0	767
KK037617.1	1	0	767
KK037618.1	0	0	760
KK037619.1	1	1	758
KK037620.1	1	1	758
KK037621.1	0	0	753
KK037622.1	0	0	753
KK037623.1	0	0	754
KK037624.1	0	0	746
KK037625.1	0	0	751
KK037626.1	0	0	747
KK037627.1	1	1	749
KK037628.1	0	0	745
KK037629.1	0	0	747
KK037630.1	0	0	742
KK037631.1	0	0	739
KK037632.1	1	1	740
KK037633.1	0	0	735
KK037634.1	1	1	733
KK037635.1	0	0	731
KK037636.1	1	1	726
KK037637.1	0	0	726
KK037638.1	0	0	728
KK037639.1	0	0	726
KK037640.1	1	1	730
KK037641.1	1	1	724
KK037642.1	1	1	722
KK037643.1	0	0	720
KK037644.1	1	0	720
KK037645.1	1	1	715
KK037646.1	0	0	715
KK037647.1	1	1	715
KK037648.1	0	0	708
KK037649.1	1	1	710
KK037650.1	1	1	709
KK037651.1	0	0	704
KK037652.1	0	0	709
KK037653.1	1	1	706
KK037654.1	0	0	704
KK037655.1	0	0	703
KK037656.1	1	1	701
KK037657.1	0	0	696
KK037658.1	0	0	695
KK037659.1	0	0	693
KK037660.1	1	1	694
KK037661.1	0	0	692
KK037662.1	0	0	690
KK037663.1	0	0	686
KK037664.1	0	0	688
KK037665.1	0	0	684
KK037666.1	0	0	686
KK037667.1	0	0	685
KK037668.1	0	0	683
KK037669.1	0	0	684
KK037670.1	0	0	683
KK037671.1	0	0	677
KK037672.1	0	0	681
KK037673.1	1	1	680
KK037674.1	1	1	676
KK037675.1	0	0	674
KK037676.1	0	0	672
KK037677.1	0	0	669
KK037678.1	1	1	664
KK037679.1	0	0	666
KK037680.1	1	1	665
KK037681.1	1	1	662
KK037682.1	0	0	664
KK037683.1	0	0	664
KK037684.1	0	0	663
KK037685.1	1	1	658
KK037686.1	0	0	655
KK037687.1	0	0	654
KK037688.1	1	1	653
KK037689.1	1	1	653
KK037690.1	0	0	652
KK037691.1	1	1	651
KK037692.1	0	0	648
KK037693.1	1	1	644
KK037694.1	0	0	644
KK037695.1	1	1	644
KK037696.1	0	0	641
KK037697.1	1	1	642
KK037698.1	0	0	643
KK037699.1	0	0	639
KK037700.1	0	0	636
KK037701.1	1	1	634
KK037702.1	0	0	636
KK037703.1	0	0	636
KK037704.1	0	0	640
KK037705.1	0	0	637
KK037706.1	1	1	634
KK037707.1	0	0	632
KK037708.1	0	0	631
KK037709.1	0	0	631
KK037710.1	0	0	629
KK037711.1	1	1	625
KK037712.1	0	0	625
KK037713.1	0	0	626
KK037714.1	0	0	623
KK037715.1	0	0	624
KK037716.1	0	0	623
KK037717.1	0	0	622
KK037718.1	0	0	622
KK037719.1	1	1	621
KK037720.1	0	0	619
KK037721.1	1	1	618
KK037722.1	1	1	618
KK037723.1	0	0	618
KK037724.1	0	0	617
KK037725.1	1	0	618
KK037726.1	0	0	616
KK037727.1	0	0	611
KK037728.1	1	1	614
KK037729.1	0	0	613
KK037730.1	1	1	614
KK037731.1	0	0	613
KK037732.1	1	1	612
KK037733.1	0	0	611
KK037734.1	0	0	609
KK037735.1	0	0	605
KK037736.1	0	0	608
KK037737.1	0	0	608
KK037738.1	0	0	604
KK037739.1	0	0	604
KK037740.1	1	1	603
KK037741.1	1	1	603
KK037742.1	0	0	601
KK037743.1	0	0	599
KK037744.1	0	0	600
KK037745.1	0	0	596
KK037746.1	1	1	596
KK037747.1	0	0	595
KK037748.1	0	0	593
KK037749.1	1	1	591
KK037750.1	0	0	590
KK037751.1	0	0	589
KK037752.1	0	0	590
KK037753.1	1	1	590
KK037754.1	0	0	588
KK037755.1	0	0	585
KK037756.1	0	0	587
KK037757.1	1	1	586
KK037758.1	0	0	585
KK037759.1	0	0	585
KK037760.1	0	0	585
KK037761.1	0	0	586
KK037762.1	1	1	584
KK037763.1	0	0	583
KK037764.1	0	0	583
KK037765.1	0	0	579
KK037766.1	0	0	581
KK037767.1	0	0	580
KK037768.1	1	1	579
KK037769.1	0	0	581
KK037770.1	1	1	578
KK037771.1	0	0	578
KK037772.1	0	0	577
KK037773.1	1	1	576
KK037774.1	0	0	574
KK037775.1	1	1	573
KK037776.1	0	0	573
KK037777.1	0	0	571
KK037778.1	0	0	569
KK037779.1	0	0	570
KK037780.1	0	0	567
KK037781.1	0	0	566
KK037782.1	0	0	567
KK037783.1	0	0	565
KK037784.1	0	0	567
KK037785.1	0	0	565
KK037786.1	0	0	566
KK037787.1	0	0	565
KK037788.1	0	0	563
KK037789.1	0	0	563
KK037790.1	0	0	561
KK037791.1	0	0	561
KK037792.1	1	1	558
KK037793.1	1	1	560
KK037794.1	0	0	555
KK037795.1	0	0	558
KK037796.1	0	0	555
KK037797.1	0	0	556
KK037798.1	0	0	556
KK037799.1	1	1	555
KK037800.1	0	0	556
KK037801.1	0	0	554
KK037802.1	0	0	553
KK037803.1	0	0	553
KK037804.1	1	1	548
KK037805.1	0	0	552
KK037806.1	0	0	549
KK037807.1	0	0	550
KK037808.1	0	0	555
KK037809.1	0	0	549
KK037810.1	0	0	546
KK037811.1	0	0	549
KK037812.1	1	1	541
KK037813.1	0	0	547
KK037814.1	0	0	548
KK037815.1	0	0	548
KK037816.1	0	0	548
KK037817.1	0	0	546
KK037818.1	0	0	545
KK037819.1	0	0	544
KK037820.1	1	1	544
KK037821.1	0	0	544
KK037822.1	0	0	541
KK037823.1	0	0	542
KK037824.1	0	0	543
KK037825.1	0	0	541
KK037826.1	0	0	541
KK037827.1	1	1	541
KK037828.1	0	0	541
KK037829.1	0	0	541
KK037830.1	0	0	540
KK037831.1	0	0	539
KK037832.1	0	0	539
KK037833.1	0	0	539
KK037834.1	1	1	539
KK037835.1	0	0	539
KK037836.1	0	0	539
KK037837.1	0	0	537
KK037838.1	1	1	535
KK037839.1	0	0	533
KK037840.1	1	1	530
KK037841.1	0	0	530
KK037842.1	0	0	524
KK037843.1	1	1	526
KK037844.1	0	0	526
KK037845.1	1	1	526
KK037846.1	0	0	526
KK037847.1	1	1	525
KK037848.1	0	0	523
KK037849.1	0	0	523
KK037850.1	0	0	521
KK037851.1	0	0	520
KK037852.1	1	1	516
KK037853.1	0	0	519
KK037854.1	0	0	519
KK037855.1	0	0	518
KK037856.1	1	1	519
KK037857.1	0	0	519
KK037858.1	0	0	518
KK037859.1	0	0	517
KK037860.1	0	0	516
KK037861.1	0	0	516
KK037862.1	0	0	518
KK037863.1	0	0	515
KK037864.1	0	0	514
KK037865.1	0	0	511
KK037866.1	0	0	509
KK037867.1	0	0	510
KK037868.1	0	0	510
KK037869.1	0	0	509
KK037870.1	0	0	505
KK037871.1	0	0	509
KK037872.1	0	0	508
KK037873.1	0	0	504
KK037874.1	0	0	506
KK037875.1	1	1	507
KK037876.1	0	0	504
KK037877.1	0	0	505
KK037878.1	0	0	506
KK037879.1	0	0	506
KK037880.1	0	0	505
KK037881.1	1	1	505
KK037882.1	0	0	504
KK037883.1	0	0	503
KK037884.1	0	0	500
KK037885.1	0	0	502
KK037886.1	0	0	500
KK037887.1	0	0	501
KK037888.1	0	0	500
KK037889.1	0	0	500
KK037890.1	0	0	473
KK037891.1	0	0	462
KK037892.1	0	0	449
KK037893.1	0	0	436
KK037894.1	1	1	430
KK037895.1	0	0	427
KK037896.1	0	0	427
KK037897.1	0	0	400
KK037898.1	0	0	380
KK037899.1	0	0	360
KK037900.1	0	0	311
KK037901.1	0	0	308
KK037902.1	0	0	283
KK037903.1	0	0	284
KK037904.1	0	0	265
KK037905.1	0	0	223
KK037906.1	0	0	219
KK037907.1	0	0	211
KC012944.1	153	119	114989
KC012945.1	33	33	42213
