id_contig	#gene	#CDS	#b
C-linearis_contig67	99	99	1227046
C-linearis_contig68	119	119	1173188
C-linearis_contig69	128	128	1147596
C-linearis_contig70	89	89	1081068
C-linearis_contig71	112	112	1068225
C-linearis_contig72	79	79	1067626
C-linearis_contig73	55	55	1048344
C-linearis_contig74	77	77	1022658
C-linearis_contig75	86	86	1009463
C-linearis_contig76	105	105	994189
C-linearis_contig77	83	83	938874
C-linearis_contig78	43	43	934194
C-linearis_contig79	68	68	915527
C-linearis_contig80	91	91	907680
C-linearis_contig81	37	37	901653
C-linearis_contig82	66	66	900911
C-linearis_contig83	43	43	862966
C-linearis_contig84	60	60	846524
C-linearis_contig85	40	40	830466
C-linearis_contig86	84	84	829623
C-linearis_contig87	60	60	827972
C-linearis_contig88	63	63	771099
C-linearis_contig89	61	61	767639
C-linearis_contig90	42	42	729373
C-linearis_contig91	56	56	729305
C-linearis_contig92	42	42	703761
C-linearis_contig93	35	35	690810
C-linearis_contig94	34	34	688185
C-linearis_contig95	47	47	679525
C-linearis_contig96	52	52	678313
C-linearis_contig97	55	55	658774
C-linearis_contig98	29	29	629831
C-linearis_contig99	55	55	627094
C-linearis_contig100	26	26	621884
C-linearis_contig101	60	60	615051
C-linearis_contig102	47	47	612517
C-linearis_contig103	51	51	612240
C-linearis_contig104	61	61	601352
C-linearis_contig105	44	44	600710
C-linearis_contig106	43	43	584988
C-linearis_contig107	44	44	576041
C-linearis_contig108	34	34	563089
C-linearis_contig109	53	53	544803
C-linearis_contig110	52	52	538249
C-linearis_contig111	29	29	527458
C-linearis_contig112	46	46	526835
C-linearis_contig113	22	22	504054
C-linearis_contig114	49	49	492655
C-linearis_contig115	39	39	483257
C-linearis_contig116	35	35	482909
C-linearis_contig117	33	33	478268
C-linearis_contig118	40	40	430991
C-linearis_contig119	34	34	426158
C-linearis_contig120	24	24	395140
C-linearis_contig121	47	47	352159
C-linearis_contig122	22	22	332052
C-linearis_contig123	6	6	321019
C-linearis_contig124	16	16	285015
C-linearis_contig125	9	9	278722
C-linearis_contig126	7	7	274839
C-linearis_contig127	19	19	274810
C-linearis_contig128	16	16	257103
C-linearis_contig129	7	7	249043
C-linearis_contig130	13	13	245817
C-linearis_contig131	23	23	223422
C-linearis_contig132	25	25	221003
C-linearis_contig133	13	13	220777
C-linearis_contig134	12	12	219179
C-linearis_contig135	16	16	198964
C-linearis_contig136	4	4	197850
C-linearis_contig137	7	7	195625
C-linearis_contig138	5	5	195405
C-linearis_contig139	14	14	186038
C-linearis_contig140	11	11	184371
C-linearis_contig141	7	7	182097
C-linearis_contig142	18	18	174383
C-linearis_contig143	8	8	174382
C-linearis_contig144	6	6	168132
C-linearis_contig145	6	6	160529
C-linearis_contig146	9	9	159642
C-linearis_contig147	1	1	153527
C-linearis_contig148	5	5	151760
C-linearis_contig149	16	16	148299
C-linearis_contig150	6	6	146157
C-linearis_contig151	5	5	144538
C-linearis_contig152	34	34	144119
C-linearis_contig153	12	12	143335
C-linearis_contig154	2	2	143135
C-linearis_contig155	11	11	141129
C-linearis_contig156	2	2	138134
C-linearis_contig157	12	12	137354
C-linearis_contig158	11	11	136009
C-linearis_contig159	25	25	125574
C-linearis_contig160	1	1	124475
C-linearis_contig161	5	5	116834
C-linearis_contig162	0	0	113242
C-linearis_contig163	8	8	112061
C-linearis_contig164	6	6	110300
C-linearis_contig165	10	10	104223
C-linearis_contig166	15	15	101624
C-linearis_contig167	9	9	98876
C-linearis_contig168	0	0	86212
C-linearis_contig169	0	0	83002
C-linearis_contig170	1	1	82638
C-linearis_contig171	1	1	81412
C-linearis_contig172	0	0	74717
C-linearis_contig173	0	0	73110
C-linearis_contig174	5	5	72879
C-linearis_contig175	14	14	71183
C-linearis_contig176	13	13	69061
C-linearis_contig177	1	1	67673
C-linearis_contig178	2	2	66656
C-linearis_contig179	3	3	66502
C-linearis_contig180	5	5	64651
C-linearis_contig181	14	14	57798
C-linearis_contig182	0	0	56979
C-linearis_contig183	1	1	54595
C-linearis_contig184	0	0	53096
C-linearis_contig185	3	3	52088
C-linearis_contig186	0	0	51732
C-linearis_contig187	1	1	50797
C-linearis_contig188	2	2	50662
C-linearis_contig189	2	2	50050
C-linearis_contig190	0	0	49776
C-linearis_contig191	0	0	47968
C-linearis_contig192	0	0	45273
C-linearis_contig193	0	0	42053
C-linearis_contig194	0	0	40572
C-linearis_contig195	0	0	40160
C-linearis_contig196	2	2	38943
C-linearis_contig197	0	0	37911
C-linearis_contig198	4	4	36580
C-linearis_contig199	0	0	35716
C-linearis_contig200	0	0	35298
C-linearis_contig201	2	2	35250
C-linearis_contig202	1	1	34915
C-linearis_contig203	8	8	34721
C-linearis_contig204	1	1	32799
C-linearis_contig205	0	0	32468
C-linearis_contig206	0	0	31677
C-linearis_contig207	1	1	30319
C-linearis_contig208	0	0	29611
C-linearis_contig209	0	0	25400
C-linearis_contig210	0	0	24011
C-linearis_contig211	0	0	23510
C-linearis_contig212	0	0	23160
C-linearis_contig213	0	0	19819
C-linearis_contig214	0	0	19815
C-linearis_contig215	0	0	18819
C-linearis_contig216	10	10	17169
C-linearis_contig217	0	0	14248
