id_contig	#gene	#CDS	#b
scaffold10245	0	0	1028
scaffold10246	0	0	1028
scaffold10247	0	0	1028
scaffold10248	0	0	1028
scaffold10249	1	1	1028
scaffold1025	7	7	168243
scaffold10250	0	0	1027
scaffold10251	0	0	1027
scaffold10252	0	0	1027
scaffold10253	0	0	1026
scaffold10254	0	0	1026
scaffold10256	0	0	1026
scaffold10257	0	0	1025
scaffold10259	0	0	1025
scaffold1026	2	2	168001
scaffold10260	0	0	1025
scaffold10261	0	0	1025
scaffold10262	0	0	1025
scaffold10263	0	0	1025
scaffold10264	1	1	1024
scaffold10267	0	0	1024
scaffold10268	0	0	1024
scaffold10269	0	0	1024
scaffold1027	4	4	167895
scaffold10270	0	0	1023
scaffold10271	0	0	1023
scaffold10272	0	0	1023
scaffold10273	0	0	1023
scaffold10274	0	0	1023
scaffold10275	0	0	1023
scaffold10276	0	0	1023
scaffold10277	0	0	1023
scaffold10278	0	0	1022
scaffold10279	0	0	1022
scaffold1028	9	9	167800
scaffold10280	0	0	1021
scaffold10281	0	0	1021
scaffold10282	0	0	1021
scaffold10283	0	0	1021
scaffold10284	0	0	1021
scaffold10285	0	0	1021
scaffold10286	0	0	1020
scaffold10287	0	0	1020
scaffold10288	0	0	1020
scaffold10289	0	0	1019
scaffold1029	4	4	167670
scaffold10290	0	0	1019
scaffold10291	0	0	1019
scaffold10292	0	0	1018
scaffold10293	0	0	1018
scaffold10295	0	0	1017
scaffold10296	0	0	1017
scaffold10297	0	0	1017
scaffold10298	0	0	1016
scaffold10299	1	1	1016
scaffold103	33	33	567862
scaffold1030	6	6	167526
scaffold10300	0	0	1016
scaffold10301	0	0	1016
scaffold10303	0	0	1015
scaffold10304	0	0	1015
scaffold10305	0	0	1014
scaffold10306	0	0	1014
scaffold10308	0	0	1013
scaffold10309	0	0	1013
scaffold1031	7	7	167375
scaffold10310	0	0	1013
scaffold10311	0	0	1013
scaffold10312	0	0	1012
scaffold10313	0	0	1012
scaffold10314	0	0	1011
scaffold10315	0	0	1011
scaffold10316	0	0	1011
scaffold10317	0	0	1011
scaffold10318	0	0	1011
scaffold10319	0	0	1011
scaffold1032	3	3	167271
scaffold10320	0	0	1011
scaffold10321	0	0	1011
scaffold10322	0	0	1011
scaffold10323	0	0	1011
scaffold10324	0	0	1010
scaffold10325	0	0	1010
scaffold10326	0	0	1010
scaffold10327	0	0	1010
scaffold10328	0	0	1010
scaffold10329	0	0	1010
scaffold1033	4	4	166977
scaffold10330	0	0	1010
scaffold10331	0	0	1010
scaffold10332	0	0	1009
scaffold10333	0	0	1009
scaffold10335	0	0	1008
scaffold10336	0	0	1007
scaffold10337	0	0	1007
scaffold10338	0	0	1007
scaffold10339	0	0	1007
scaffold1034	8	8	166960
scaffold10340	0	0	1007
scaffold10341	0	0	1007
scaffold10342	0	0	1006
scaffold10344	0	0	1006
scaffold10345	0	0	1005
scaffold10346	0	0	1005
scaffold10347	0	0	1005
scaffold10348	0	0	1005
scaffold10349	0	0	1005
scaffold1035	10	10	166905
scaffold10350	0	0	1005
scaffold10351	0	0	1004
scaffold10352	0	0	1004
scaffold10353	0	0	1003
scaffold10354	0	0	1003
scaffold10355	0	0	1003
scaffold10357	0	0	1003
scaffold10358	0	0	1003
scaffold10359	0	0	1003
scaffold1036	7	7	166827
scaffold10360	0	0	1002
scaffold10361	0	0	1002
scaffold10362	0	0	1002
scaffold10363	0	0	1002
scaffold10364	0	0	1002
scaffold10366	0	0	1000
scaffold10367	0	0	1000
scaffold10368	0	0	999
scaffold10369	0	0	999
scaffold1037	5	5	166678
scaffold10370	1	1	998
scaffold10371	0	0	998
scaffold10372	0	0	997
scaffold10373	0	0	997
scaffold10374	0	0	997
scaffold10375	0	0	997
scaffold10376	0	0	997
scaffold10377	0	0	997
scaffold10378	0	0	996
scaffold10379	0	0	996
scaffold1038	8	8	166583
scaffold10380	0	0	995
scaffold10381	0	0	995
scaffold10382	0	0	995
scaffold10383	0	0	995
scaffold10384	0	0	994
scaffold10385	0	0	994
scaffold10386	0	0	993
scaffold10387	0	0	993
scaffold10388	0	0	993
scaffold10389	0	0	993
scaffold1039	7	7	166476
scaffold10390	0	0	993
scaffold10391	0	0	993
scaffold10392	0	0	992
scaffold10393	0	0	992
scaffold10394	0	0	992
scaffold10395	0	0	992
scaffold10396	0	0	992
scaffold10397	0	0	991
scaffold10398	0	0	991
scaffold10399	0	0	991
scaffold104	22	22	567796
scaffold10401	0	0	990
scaffold10402	0	0	990
scaffold10403	0	0	990
scaffold10404	0	0	990
scaffold10405	0	0	990
scaffold10406	0	0	989
scaffold10407	0	0	989
scaffold10408	0	0	989
scaffold10409	0	0	989
scaffold10410	0	0	988
scaffold10411	0	0	988
scaffold10412	0	0	988
scaffold10413	0	0	988
scaffold10414	0	0	988
scaffold10415	0	0	987
scaffold10416	0	0	987
scaffold10417	0	0	987
scaffold10418	0	0	987
scaffold10419	0	0	987
scaffold1042	8	8	165976
scaffold10420	0	0	986
scaffold10421	0	0	986
scaffold10422	0	0	986
scaffold10423	0	0	986
scaffold10424	0	0	985
scaffold10425	0	0	985
scaffold10426	0	0	985
scaffold10427	0	0	984
scaffold10428	0	0	984
scaffold10429	0	0	984
scaffold1043	6	6	165688
scaffold10430	0	0	984
scaffold10431	0	0	983
scaffold10432	0	0	983
scaffold10433	0	0	982
scaffold10434	0	0	982
scaffold10435	0	0	982
scaffold10436	0	0	982
scaffold10437	0	0	982
scaffold10438	0	0	982
scaffold10439	0	0	982
scaffold1044	4	4	165495
scaffold10440	0	0	981
scaffold10441	0	0	981
scaffold10442	0	0	981
scaffold10443	0	0	981
scaffold10444	0	0	981
scaffold10445	0	0	981
scaffold10446	0	0	981
scaffold10447	0	0	980
scaffold10448	0	0	980
scaffold10449	0	0	979
scaffold1045	2	2	165458
scaffold10450	0	0	979
scaffold10451	0	0	978
scaffold10452	0	0	978
scaffold10453	0	0	978
scaffold10454	1	1	978
scaffold10455	0	0	978
scaffold10456	0	0	978
scaffold10458	0	0	977
scaffold10459	0	0	977
scaffold1046	5	5	165425
scaffold10460	0	0	977
scaffold10461	0	0	977
scaffold10462	1	1	977
scaffold10464	0	0	976
scaffold10465	0	0	976
scaffold10466	0	0	976
scaffold10468	0	0	975
scaffold1047	8	8	165340
scaffold10471	0	0	975
scaffold10472	0	0	975
scaffold10473	0	0	974
scaffold10474	0	0	974
scaffold10475	0	0	974
scaffold10476	0	0	974
scaffold10477	0	0	974
scaffold10478	0	0	974
scaffold10479	0	0	974
scaffold1048	11	11	165210
scaffold10480	0	0	973
scaffold10481	0	0	973
scaffold10482	0	0	973
scaffold10483	0	0	973
scaffold10484	0	0	972
scaffold10485	0	0	972
scaffold10486	0	0	972
scaffold10487	0	0	972
scaffold10488	0	0	971
scaffold1049	4	4	164924
scaffold10490	1	1	971
scaffold10491	0	0	971
scaffold10492	0	0	970
scaffold10493	0	0	970
scaffold10494	0	0	970
scaffold10495	0	0	970
scaffold10496	0	0	969
scaffold10497	0	0	969
scaffold10498	0	0	969
scaffold10499	0	0	969
scaffold105	20	20	565489
scaffold1050	7	7	164833
scaffold10500	0	0	969
scaffold10501	0	0	968
scaffold10502	0	0	968
scaffold10503	1	1	968
scaffold10504	0	0	968
scaffold10505	0	0	968
scaffold10507	0	0	967
scaffold10508	0	0	967
scaffold10509	0	0	967
scaffold1051	5	5	164504
scaffold10510	0	0	966
scaffold10511	0	0	966
scaffold10512	0	0	966
scaffold10513	0	0	966
scaffold10514	0	0	966
scaffold10515	0	0	966
scaffold10517	0	0	965
scaffold10518	0	0	965
scaffold10519	0	0	965
scaffold1052	13	13	164420
scaffold10520	0	0	964
scaffold10521	0	0	964
scaffold10523	0	0	962
scaffold10524	0	0	962
scaffold10525	0	0	960
scaffold10526	0	0	960
scaffold10527	0	0	960
scaffold10528	0	0	959
scaffold10529	0	0	959
scaffold1053	2	2	164138
scaffold10530	0	0	959
scaffold10531	0	0	959
scaffold10532	0	0	959
scaffold10533	0	0	959
scaffold10534	0	0	959
scaffold10535	0	0	959
scaffold10536	0	0	959
scaffold10537	0	0	958
scaffold10538	0	0	958
scaffold10539	0	0	958
scaffold1054	2	2	164135
scaffold10540	0	0	958
scaffold10542	0	0	958
scaffold10543	0	0	957
scaffold10544	0	0	957
scaffold10545	0	0	957
scaffold10546	0	0	957
scaffold10547	0	0	956
scaffold10548	0	0	956
scaffold10549	0	0	956
scaffold10551	0	0	955
scaffold10552	0	0	955
scaffold10553	0	0	955
scaffold10554	0	0	955
scaffold10555	0	0	955
scaffold10556	0	0	955
scaffold10558	0	0	954
scaffold10559	0	0	954
scaffold1056	9	9	163796
scaffold10560	0	0	954
scaffold10561	0	0	954
scaffold10562	0	0	953
scaffold10563	0	0	953
scaffold10564	0	0	953
scaffold10565	0	0	953
scaffold10567	0	0	953
scaffold10568	0	0	952
scaffold10569	0	0	952
scaffold1057	6	6	163402
scaffold10571	0	0	951
scaffold10572	0	0	951
scaffold10573	0	0	951
scaffold10574	0	0	951
scaffold10575	0	0	951
scaffold10576	0	0	951
scaffold10577	0	0	951
scaffold10578	0	0	950
scaffold10579	0	0	950
scaffold1058	3	3	163230
scaffold10580	0	0	949
scaffold10581	0	0	949
scaffold10582	0	0	949
scaffold10583	0	0	949
scaffold10584	0	0	948
scaffold10586	0	0	948
scaffold10587	0	0	948
scaffold10588	0	0	948
scaffold10589	0	0	948
scaffold1059	5	5	163230
scaffold10590	0	0	948
scaffold10591	0	0	947
scaffold10592	0	0	947
scaffold10594	0	0	947
scaffold10595	0	0	947
scaffold10596	0	0	947
scaffold10597	0	0	947
scaffold10598	0	0	947
scaffold10599	0	0	947
scaffold106	23	23	564583
scaffold10600	0	0	946
scaffold10601	0	0	946
scaffold10602	0	0	946
scaffold10603	0	0	946
scaffold10604	0	0	946
scaffold10605	0	0	945
scaffold10606	0	0	945
scaffold10607	0	0	945
scaffold10608	0	0	945
scaffold10609	0	0	944
scaffold1061	1	1	162337
scaffold10610	0	0	944
scaffold10611	0	0	944
scaffold10612	0	0	943
scaffold10613	0	0	943
scaffold10614	0	0	943
scaffold10615	0	0	943
scaffold10616	0	0	943
scaffold10617	0	0	943
scaffold10618	0	0	943
scaffold10619	0	0	942
scaffold1062	7	7	162293
scaffold10620	0	0	942
scaffold10621	0	0	942
scaffold10622	0	0	942
scaffold10623	0	0	941
scaffold10624	0	0	941
scaffold10625	0	0	941
scaffold10626	0	0	941
scaffold10627	0	0	941
scaffold10628	0	0	941
scaffold10629	0	0	940
scaffold1063	5	5	162273
scaffold10630	0	0	940
scaffold10632	0	0	940
scaffold10633	0	0	940
scaffold10634	0	0	940
scaffold10635	0	0	939
scaffold10636	0	0	939
scaffold10637	0	0	939
scaffold10638	0	0	939
scaffold10639	0	0	938
scaffold1064	9	9	162167
scaffold10640	0	0	938
scaffold10641	0	0	938
scaffold10642	0	0	938
scaffold10643	0	0	938
scaffold10644	0	0	938
scaffold10645	0	0	937
scaffold10646	0	0	937
scaffold10647	0	0	937
scaffold10648	0	0	937
scaffold10649	0	0	937
scaffold1065	7	7	161938
scaffold10650	0	0	937
scaffold10652	0	0	937
scaffold10653	0	0	937
scaffold10654	0	0	936
scaffold10655	0	0	936
scaffold10656	0	0	936
scaffold10657	0	0	936
scaffold10659	0	0	936
scaffold1066	3	3	161694
scaffold10660	0	0	936
scaffold10661	0	0	936
scaffold10662	0	0	935
scaffold10663	0	0	935
scaffold10664	0	0	935
scaffold10665	0	0	935
scaffold10666	0	0	935
scaffold10667	0	0	934
scaffold10668	0	0	934
scaffold10669	0	0	934
scaffold1067	6	6	161658
scaffold10670	0	0	934
scaffold10671	0	0	934
scaffold10672	0	0	934
scaffold10673	0	0	934
scaffold10674	0	0	933
scaffold10675	0	0	933
scaffold10676	0	0	933
scaffold10677	0	0	933
scaffold10678	0	0	933
scaffold10679	0	0	933
scaffold1068	5	5	161488
scaffold10680	0	0	933
scaffold10681	0	0	932
scaffold10682	0	0	932
scaffold10683	0	0	932
scaffold10685	0	0	932
scaffold10686	0	0	932
scaffold10687	0	0	932
scaffold10688	0	0	931
scaffold1069	10	10	161474
scaffold10690	0	0	931
scaffold10691	0	0	931
scaffold10692	0	0	931
scaffold10693	0	0	931
scaffold10694	0	0	931
scaffold10695	0	0	931
scaffold10696	0	0	930
scaffold10697	0	0	930
scaffold10698	0	0	930
scaffold10699	0	0	930
scaffold107	34	34	558886
scaffold1070	3	3	161396
scaffold10700	0	0	929
scaffold10701	0	0	929
scaffold10702	0	0	929
scaffold10703	0	0	928
scaffold10704	0	0	928
scaffold10705	0	0	928
scaffold10706	0	0	928
scaffold10707	0	0	928
scaffold10708	0	0	927
scaffold10709	0	0	927
scaffold1071	8	8	161335
scaffold10710	0	0	927
scaffold10711	0	0	926
scaffold10712	0	0	926
scaffold10713	0	0	926
scaffold10714	0	0	926
scaffold10715	0	0	925
scaffold10717	0	0	925
scaffold10718	0	0	925
scaffold10719	0	0	925
scaffold1072	10	10	161087
scaffold10720	0	0	924
scaffold10721	0	0	924
scaffold10722	0	0	924
scaffold10723	0	0	923
scaffold10724	0	0	923
scaffold10725	0	0	923
scaffold10726	0	0	923
scaffold10727	0	0	923
scaffold10728	0	0	923
scaffold10729	0	0	923
scaffold1073	10	10	161081
scaffold10730	0	0	922
scaffold10731	0	0	922
scaffold10732	0	0	922
scaffold10733	0	0	922
scaffold10734	0	0	922
scaffold10735	0	0	922
scaffold10736	0	0	921
scaffold10737	0	0	921
scaffold10738	0	0	921
scaffold10739	0	0	921
scaffold1074	7	7	160925
scaffold10741	0	0	920
scaffold10742	0	0	920
scaffold10743	0	0	920
scaffold10744	0	0	920
scaffold10745	0	0	920
scaffold10746	0	0	920
scaffold10747	0	0	919
scaffold10748	0	0	919
scaffold10749	0	0	919
scaffold1075	5	5	160874
scaffold10750	0	0	919
scaffold10751	0	0	919
scaffold10752	0	0	919
scaffold10753	0	0	919
scaffold10754	0	0	918
scaffold10755	0	0	918
scaffold10756	0	0	918
scaffold10758	0	0	918
scaffold10759	0	0	918
scaffold1076	8	8	160261
scaffold10760	0	0	918
scaffold10761	0	0	917
scaffold10762	0	0	917
scaffold10763	0	0	917
scaffold10764	0	0	917
scaffold10765	0	0	917
scaffold10766	0	0	916
scaffold10767	0	0	916
scaffold10768	0	0	916
scaffold10769	0	0	916
scaffold1077	7	7	160147
scaffold10770	0	0	916
scaffold10771	0	0	916
scaffold10772	0	0	916
scaffold10773	0	0	915
scaffold10774	0	0	915
scaffold10775	0	0	915
scaffold10777	0	0	915
scaffold10778	0	0	915
scaffold10779	0	0	914
scaffold1078	4	4	160132
scaffold10780	0	0	914
scaffold10781	0	0	914
scaffold10782	0	0	914
scaffold10784	0	0	914
scaffold10785	0	0	913
scaffold10786	0	0	913
scaffold10787	0	0	913
scaffold10788	0	0	913
scaffold10789	0	0	912
scaffold1079	9	9	159546
scaffold10790	0	0	912
scaffold10792	0	0	912
scaffold10793	0	0	912
scaffold10794	0	0	911
scaffold10795	0	0	911
scaffold10796	0	0	911
scaffold10797	0	0	911
scaffold10798	0	0	910
scaffold10799	0	0	910
scaffold108	23	23	558779
scaffold1080	1	1	159475
scaffold10800	0	0	910
scaffold10801	0	0	910
scaffold10802	0	0	910
scaffold10803	0	0	910
scaffold10804	0	0	910
scaffold10805	0	0	910
scaffold10808	0	0	909
scaffold10809	0	0	909
scaffold1081	2	2	159411
scaffold10810	0	0	909
scaffold10811	0	0	909
scaffold10812	0	0	909
scaffold10813	0	0	908
scaffold10814	0	0	908
scaffold10815	0	0	908
scaffold10816	0	0	908
scaffold10817	0	0	908
scaffold10818	0	0	907
scaffold1082	7	7	159291
scaffold10820	0	0	907
scaffold10821	0	0	907
scaffold10822	0	0	907
scaffold10823	0	0	907
scaffold10824	0	0	907
scaffold10825	0	0	907
scaffold10826	0	0	906
scaffold10827	0	0	906
scaffold10828	0	0	906
scaffold10829	0	0	906
scaffold1083	5	5	159278
scaffold10830	0	0	906
scaffold10831	0	0	906
scaffold10832	0	0	905
scaffold10833	0	0	905
scaffold10834	0	0	905
scaffold10836	0	0	905
scaffold10837	0	0	905
scaffold10838	0	0	905
scaffold10839	0	0	905
scaffold1084	2	2	158993
scaffold10840	0	0	905
scaffold10841	0	0	905
scaffold10842	0	0	905
scaffold10843	0	0	904
scaffold10844	0	0	904
scaffold10845	0	0	904
scaffold10846	0	0	904
scaffold10847	0	0	904
scaffold10848	0	0	903
scaffold10849	0	0	903
scaffold1085	14	14	158926
scaffold10850	0	0	903
scaffold10851	0	0	903
scaffold10852	0	0	903
scaffold10853	0	0	902
scaffold10854	0	0	902
scaffold10855	0	0	902
scaffold10856	0	0	902
scaffold10857	0	0	902
scaffold10858	0	0	901
scaffold10859	0	0	901
scaffold1086	8	8	158854
scaffold10860	0	0	901
scaffold10861	0	0	901
scaffold10862	0	0	901
scaffold10863	0	0	901
scaffold10864	0	0	900
scaffold10865	0	0	900
scaffold10866	0	0	900
scaffold10867	0	0	900
scaffold10868	0	0	900
scaffold10869	0	0	900
scaffold1087	10	10	158800
scaffold10871	0	0	900
scaffold10872	0	0	899
scaffold10873	0	0	899
scaffold10874	0	0	899
scaffold10877	0	0	899
scaffold10878	0	0	898
scaffold10879	0	0	898
scaffold1088	2	2	158746
scaffold10880	0	0	898
scaffold10881	0	0	898
scaffold10882	0	0	898
scaffold10883	0	0	897
scaffold10884	0	0	897
scaffold10885	0	0	897
scaffold10886	0	0	897
scaffold10888	0	0	897
scaffold10889	0	0	897
scaffold1089	3	3	158515
scaffold10890	0	0	897
scaffold10891	0	0	896
scaffold10892	0	0	896
scaffold10893	0	0	896
scaffold10894	0	0	896
scaffold10895	0	0	895
scaffold10896	0	0	895
scaffold10897	0	0	895
scaffold10898	0	0	895
scaffold10899	0	0	895
scaffold109	23	23	555624
scaffold1090	5	5	158285
scaffold10900	0	0	895
scaffold10901	0	0	894
scaffold10902	1	1	894
scaffold10903	0	0	894
scaffold10905	0	0	894
scaffold10906	0	0	894
scaffold10907	0	0	894
scaffold10909	0	0	893
scaffold1091	5	5	158047
scaffold10910	0	0	893
scaffold10911	0	0	893
scaffold10912	0	0	893
scaffold10913	0	0	893
scaffold10914	0	0	893
scaffold10915	0	0	893
scaffold10916	0	0	892
scaffold10917	0	0	892
scaffold10918	0	0	892
scaffold10919	0	0	891
scaffold1092	1	1	157908
scaffold10920	0	0	891
scaffold10921	0	0	891
scaffold10923	0	0	890
scaffold10924	0	0	890
scaffold10925	0	0	889
scaffold10926	0	0	889
scaffold10927	0	0	889
scaffold10928	0	0	889
scaffold10929	0	0	889
scaffold1093	1	1	157826
scaffold10930	0	0	888
scaffold10931	0	0	888
scaffold10932	0	0	888
scaffold10933	0	0	888
scaffold10934	0	0	888
scaffold10935	0	0	888
scaffold10936	0	0	887
scaffold10937	0	0	887
scaffold10938	0	0	887
scaffold10939	0	0	887
scaffold1094	9	9	157717
scaffold10940	0	0	887
scaffold10941	0	0	887
scaffold10942	0	0	886
scaffold10944	0	0	886
scaffold10945	0	0	886
scaffold10946	0	0	886
scaffold10947	0	0	886
scaffold10949	0	0	885
scaffold1095	4	4	157556
scaffold10950	0	0	885
scaffold10951	0	0	885
scaffold10952	0	0	885
scaffold10953	0	0	885
scaffold10954	0	0	885
scaffold10955	0	0	885
scaffold10956	0	0	885
scaffold10957	0	0	884
scaffold10958	0	0	884
scaffold10959	0	0	884
scaffold10960	0	0	884
scaffold10961	0	0	884
scaffold10963	0	0	883
scaffold10964	0	0	883
scaffold10965	0	0	883
scaffold10966	0	0	883
scaffold10967	0	0	883
scaffold10968	0	0	883
scaffold10969	0	0	883
scaffold1097	4	4	156224
scaffold10970	0	0	882
scaffold10971	0	0	882
scaffold10972	0	0	882
scaffold10973	0	0	882
scaffold10974	0	0	882
scaffold10975	0	0	882
scaffold10976	0	0	882
scaffold10978	0	0	882
scaffold10979	0	0	881
scaffold1098	3	3	155704
scaffold10980	0	0	881
scaffold10981	0	0	881
scaffold10982	0	0	881
scaffold10983	0	0	880
scaffold10984	0	0	880
scaffold10985	0	0	880
scaffold10986	0	0	879
scaffold10987	0	0	879
scaffold10989	0	0	879
scaffold1099	5	5	155598
scaffold10990	0	0	879
scaffold10991	0	0	879
scaffold10992	0	0	879
scaffold10993	0	0	879
scaffold10994	0	0	878
scaffold10995	0	0	878
scaffold10996	0	0	878
scaffold10997	0	0	878
scaffold10999	0	0	878
scaffold11	34	34	1107949
scaffold110	20	20	554011
scaffold1100	5	5	155265
scaffold11000	0	0	877
scaffold11001	0	0	877
scaffold11002	0	0	877
scaffold11003	0	0	877
scaffold11004	0	0	877
