id_contig	#gene	#CDS	#b
D-herbacea_M_contig159	36	36	828148
D-herbacea_M_contig160	38	38	824948
D-herbacea_M_contig161	25	25	818662
D-herbacea_M_contig162	36	36	817743
D-herbacea_M_contig163	21	21	814213
D-herbacea_M_contig164	45	45	813620
D-herbacea_M_contig165	38	38	806234
D-herbacea_M_contig166	44	44	806101
D-herbacea_M_contig167	29	29	798559
D-herbacea_M_contig168	35	35	790491
D-herbacea_M_contig169	22	22	786130
D-herbacea_M_contig170	41	41	785931
D-herbacea_M_contig171	29	29	780061
D-herbacea_M_contig172	25	25	777851
D-herbacea_M_contig173	29	29	775658
D-herbacea_M_contig174	42	42	767039
D-herbacea_M_contig175	9	9	764789
D-herbacea_M_contig176	51	51	764486
D-herbacea_M_contig177	21	21	761254
D-herbacea_M_contig178	34	34	756388
D-herbacea_M_contig179	25	25	745985
D-herbacea_M_contig180	21	21	743277
D-herbacea_M_contig181	15	15	742548
D-herbacea_M_contig182	35	35	741043
D-herbacea_M_contig183	23	23	736626
D-herbacea_M_contig184	23	23	735220
D-herbacea_M_contig185	14	14	727377
D-herbacea_M_contig186	4	4	726705
D-herbacea_M_contig187	27	27	719793
D-herbacea_M_contig188	18	18	719140
D-herbacea_M_contig189	10	10	716105
D-herbacea_M_contig190	18	18	710278
D-herbacea_M_contig191	14	14	703424
D-herbacea_M_contig192	40	40	702957
D-herbacea_M_contig193	24	24	702868
D-herbacea_M_contig194	32	32	697475
D-herbacea_M_contig195	42	42	695079
D-herbacea_M_contig196	30	30	689869
D-herbacea_M_contig197	34	34	689680
D-herbacea_M_contig198	20	20	687628
D-herbacea_M_contig199	26	26	682004
D-herbacea_M_contig200	33	33	679029
D-herbacea_M_contig201	36	36	678027
D-herbacea_M_contig202	16	16	674928
D-herbacea_M_contig203	14	14	666221
D-herbacea_M_contig204	51	51	658040
D-herbacea_M_contig205	1	1	657155
D-herbacea_M_contig206	20	20	655710
D-herbacea_M_contig207	24	24	654365
D-herbacea_M_contig208	28	28	653233
D-herbacea_M_contig209	28	28	652805
D-herbacea_M_contig210	20	20	645118
D-herbacea_M_contig211	30	30	642878
D-herbacea_M_contig212	24	24	642851
D-herbacea_M_contig213	2	2	642327
D-herbacea_M_contig214	19	19	637938
D-herbacea_M_contig215	24	24	637763
D-herbacea_M_contig216	32	32	637169
D-herbacea_M_contig217	25	25	635072
D-herbacea_M_contig218	37	37	634814
D-herbacea_M_contig219	21	21	634266
D-herbacea_M_contig220	7	7	623491
D-herbacea_M_contig221	20	20	613613
D-herbacea_M_contig222	21	21	613058
D-herbacea_M_contig223	15	15	611840
D-herbacea_M_contig224	27	27	610169
D-herbacea_M_contig225	39	39	609934
D-herbacea_M_contig226	24	24	604969
D-herbacea_M_contig227	20	20	601518
D-herbacea_M_contig228	13	13	599646
D-herbacea_M_contig229	11	11	596571
D-herbacea_M_contig230	26	26	596438
D-herbacea_M_contig231	24	24	585008
D-herbacea_M_contig232	11	11	584241
D-herbacea_M_contig233	22	22	581972
D-herbacea_M_contig234	27	27	575298
D-herbacea_M_contig235	4	4	568908
D-herbacea_M_contig236	23	23	568438
D-herbacea_M_contig237	11	11	568285
D-herbacea_M_contig238	5	5	567005
D-herbacea_M_contig239	12	12	566120
D-herbacea_M_contig240	8	8	562823
D-herbacea_M_contig241	13	13	560589
D-herbacea_M_contig242	11	11	557027
D-herbacea_M_contig243	21	21	554771
D-herbacea_M_contig244	21	21	554733
D-herbacea_M_contig245	14	14	553904
D-herbacea_M_contig246	18	18	552247
D-herbacea_M_contig247	26	26	551546
D-herbacea_M_contig248	6	6	551304
D-herbacea_M_contig249	8	8	548973
D-herbacea_M_contig250	17	17	547385
D-herbacea_M_contig251	18	18	543741
D-herbacea_M_contig252	10	10	540307
D-herbacea_M_contig253	29	29	539670
D-herbacea_M_contig254	21	21	536816
D-herbacea_M_contig255	25	25	536674
D-herbacea_M_contig256	12	12	534895
D-herbacea_M_contig257	21	21	534552
D-herbacea_M_contig258	8	8	530683
D-herbacea_M_contig259	2	2	530455
D-herbacea_M_contig260	31	31	528936
D-herbacea_M_contig261	24	24	528634
D-herbacea_M_contig262	17	17	524492
D-herbacea_M_contig263	22	22	524152
D-herbacea_M_contig264	29	29	523996
D-herbacea_M_contig265	30	30	523294
D-herbacea_M_contig266	28	28	522584
D-herbacea_M_contig267	29	29	522410
D-herbacea_M_contig268	29	29	521565
D-herbacea_M_contig269	26	26	520849
D-herbacea_M_contig270	14	14	520661
D-herbacea_M_contig271	9	9	514178
D-herbacea_M_contig272	19	19	511261
D-herbacea_M_contig273	24	24	508595
D-herbacea_M_contig274	12	12	505761
D-herbacea_M_contig275	30	30	504448
D-herbacea_M_contig276	29	29	504422
D-herbacea_M_contig277	16	16	504019
D-herbacea_M_contig278	19	19	503568
D-herbacea_M_contig279	7	7	501854
D-herbacea_M_contig280	16	16	500188
D-herbacea_M_contig281	21	21	499867
D-herbacea_M_contig282	21	21	498786
D-herbacea_M_contig283	19	19	497202
D-herbacea_M_contig284	38	38	492928
D-herbacea_M_contig285	10	10	492732
D-herbacea_M_contig286	14	14	490331
D-herbacea_M_contig287	1	1	489486
D-herbacea_M_contig288	17	17	487329
D-herbacea_M_contig289	7	7	485308
D-herbacea_M_contig290	11	11	482025
D-herbacea_M_contig291	16	16	481247
D-herbacea_M_contig292	1	1	476733
D-herbacea_M_contig293	16	16	476650
D-herbacea_M_contig294	5	5	471299
D-herbacea_M_contig295	6	6	468472
D-herbacea_M_contig296	3	3	468044
D-herbacea_M_contig297	9	9	465884
D-herbacea_M_contig298	28	28	464709
D-herbacea_M_contig299	3	3	458768
D-herbacea_M_contig300	7	7	458627
D-herbacea_M_contig301	23	23	456410
D-herbacea_M_contig302	6	6	454645
D-herbacea_M_contig303	16	16	454162
D-herbacea_M_contig304	18	18	454040
D-herbacea_M_contig305	21	21	453771
D-herbacea_M_contig306	13	13	451872
D-herbacea_M_contig307	7	7	449220
D-herbacea_M_contig308	16	16	442163
D-herbacea_M_contig309	17	17	442037
D-herbacea_M_contig310	14	14	440819
D-herbacea_M_contig311	23	23	439041
D-herbacea_M_contig312	4	4	437708
D-herbacea_M_contig313	5	5	437593
D-herbacea_M_contig314	18	18	435268
D-herbacea_M_contig315	3	3	434818
D-herbacea_M_contig316	8	8	430671
D-herbacea_M_contig317	4	4	427003
D-herbacea_M_contig318	24	24	426963
D-herbacea_M_contig319	7	7	426852
D-herbacea_M_contig320	19	19	425919
D-herbacea_M_contig321	7	7	424803
D-herbacea_M_contig322	15	15	424288
D-herbacea_M_contig323	17	17	423868
D-herbacea_M_contig324	26	26	423743
D-herbacea_M_contig325	26	26	423497
D-herbacea_M_contig326	4	4	423041
D-herbacea_M_contig327	20	20	422470
D-herbacea_M_contig328	18	18	422088
D-herbacea_M_contig329	25	25	421391
D-herbacea_M_contig330	16	16	420945
D-herbacea_M_contig331	5	5	419012
D-herbacea_M_contig332	14	14	416227
D-herbacea_M_contig333	16	16	413110
D-herbacea_M_contig334	6	6	412340
D-herbacea_M_contig335	17	17	410699
D-herbacea_M_contig336	0	0	409684
D-herbacea_M_contig337	13	13	407695
D-herbacea_M_contig338	0	0	407264
D-herbacea_M_contig339	2	2	406185
D-herbacea_M_contig340	13	13	405117
D-herbacea_M_contig341	21	21	404831
D-herbacea_M_contig342	6	6	403560
D-herbacea_M_contig343	12	12	400081
D-herbacea_M_contig344	9	9	399974
D-herbacea_M_contig345	6	6	399724
D-herbacea_M_contig346	20	20	399441
D-herbacea_M_contig347	13	13	399207
D-herbacea_M_contig348	24	24	396978
D-herbacea_M_contig349	18	18	396896
D-herbacea_M_contig350	16	16	396523
D-herbacea_M_contig351	3	3	393772
D-herbacea_M_contig352	14	14	393709
D-herbacea_M_contig353	11	11	390176
D-herbacea_M_contig354	9	9	389063
D-herbacea_M_contig355	17	17	388863
D-herbacea_M_contig356	9	9	388360
D-herbacea_M_contig357	11	11	386342
D-herbacea_M_contig358	10	10	386243
D-herbacea_M_contig359	23	23	384769
D-herbacea_M_contig360	11	11	379338
D-herbacea_M_contig361	6	6	378317
D-herbacea_M_contig362	8	8	376259
D-herbacea_M_contig363	6	6	375596
D-herbacea_M_contig364	22	22	373858
D-herbacea_M_contig365	12	12	373473
D-herbacea_M_contig366	6	6	369715
D-herbacea_M_contig367	3	3	367921
D-herbacea_M_contig368	2	2	366692
D-herbacea_M_contig369	16	16	366314
D-herbacea_M_contig370	0	0	364155
D-herbacea_M_contig371	5	5	364101
D-herbacea_M_contig372	17	17	363371
D-herbacea_M_contig373	15	15	361710
D-herbacea_M_contig374	7	7	359994
D-herbacea_M_contig375	18	18	356453
D-herbacea_M_contig376	21	21	354810
D-herbacea_M_contig377	22	22	354021
D-herbacea_M_contig378	14	14	349468
D-herbacea_M_contig379	5	5	348254
D-herbacea_M_contig380	12	12	347676
D-herbacea_M_contig381	10	10	347512
D-herbacea_M_contig382	4	4	345771
D-herbacea_M_contig383	9	9	344542
D-herbacea_M_contig384	19	19	343124
D-herbacea_M_contig385	6	6	342547
D-herbacea_M_contig386	10	10	341849
D-herbacea_M_contig387	11	11	339590
D-herbacea_M_contig388	7	7	337801
D-herbacea_M_contig389	13	13	336953
D-herbacea_M_contig390	20	20	333907
D-herbacea_M_contig391	7	7	333400
D-herbacea_M_contig392	14	14	332594
D-herbacea_M_contig393	2	2	331825
D-herbacea_M_contig394	3	3	331241
D-herbacea_M_contig395	7	7	330094
D-herbacea_M_contig396	7	7	328329
D-herbacea_M_contig397	15	15	325022
D-herbacea_M_contig398	13	13	324843
D-herbacea_M_contig399	25	25	319528
D-herbacea_M_contig400	13	13	318565
D-herbacea_M_contig401	11	11	314123
D-herbacea_M_contig402	3	3	311947
D-herbacea_M_contig403	12	12	308260
D-herbacea_M_contig404	1	1	308086
D-herbacea_M_contig405	11	11	306854
D-herbacea_M_contig406	17	17	306067
D-herbacea_M_contig407	4	4	305411
D-herbacea_M_contig408	16	16	302426
D-herbacea_M_contig409	4	4	298896
D-herbacea_M_contig410	2	2	298149
D-herbacea_M_contig411	5	5	297140
D-herbacea_M_contig412	12	12	295028
D-herbacea_M_contig413	13	13	294715
D-herbacea_M_contig414	8	8	293287
D-herbacea_M_contig415	0	0	292596
D-herbacea_M_contig416	10	10	292515
D-herbacea_M_contig417	2	2	291722
D-herbacea_M_contig418	5	5	290517
D-herbacea_M_contig419	14	14	287691
D-herbacea_M_contig420	5	5	287593
D-herbacea_M_contig421	7	7	287242
D-herbacea_M_contig422	10	10	286393
D-herbacea_M_contig423	13	13	285977
D-herbacea_M_contig424	12	12	278725
D-herbacea_M_contig425	8	8	278105
D-herbacea_M_contig426	11	11	277691
D-herbacea_M_contig427	0	0	275734
D-herbacea_M_contig428	9	9	275251
D-herbacea_M_contig429	2	2	271097
D-herbacea_M_contig430	8	8	270841
D-herbacea_M_contig431	2	2	270805
D-herbacea_M_contig432	9	9	270140
D-herbacea_M_contig433	2	2	269984
D-herbacea_M_contig434	9	9	269498
D-herbacea_M_contig435	16	16	268609
D-herbacea_M_contig436	9	9	268468
D-herbacea_M_contig437	23	23	265100
D-herbacea_M_contig438	11	11	263993
D-herbacea_M_contig439	3	3	263029
D-herbacea_M_contig440	5	5	262721
D-herbacea_M_contig441	19	19	261716
D-herbacea_M_contig442	10	10	260222
D-herbacea_M_contig443	13	13	259973
D-herbacea_M_contig444	9	9	259437
D-herbacea_M_contig445	8	8	258798
D-herbacea_M_contig446	9	9	258610
D-herbacea_M_contig447	1	1	258257
D-herbacea_M_contig448	5	5	258166
D-herbacea_M_contig449	5	5	257947
D-herbacea_M_contig450	4	4	257931
D-herbacea_M_contig451	3	3	257010
D-herbacea_M_contig452	3	3	254327
D-herbacea_M_contig453	3	3	253303
D-herbacea_M_contig454	16	16	253174
D-herbacea_M_contig455	9	9	252731
D-herbacea_M_contig456	14	14	250978
D-herbacea_M_contig457	3	3	250689
D-herbacea_M_contig458	4	4	250232
D-herbacea_M_contig459	9	9	249550
D-herbacea_M_contig460	0	0	249464
D-herbacea_M_contig461	4	4	246771
D-herbacea_M_contig462	4	4	246648
D-herbacea_M_contig463	11	11	246452
D-herbacea_M_contig464	13	13	246202
D-herbacea_M_contig465	10	10	245017
D-herbacea_M_contig466	6	6	244773
D-herbacea_M_contig467	11	11	244011
D-herbacea_M_contig468	14	14	243335
D-herbacea_M_contig469	16	16	241453
D-herbacea_M_contig470	13	13	241064
D-herbacea_M_contig471	2	2	239956
D-herbacea_M_contig472	5	5	239325
D-herbacea_M_contig473	11	11	237746
D-herbacea_M_contig474	12	12	236596
D-herbacea_M_contig475	4	4	236523
D-herbacea_M_contig476	2	2	234176
D-herbacea_M_contig477	2	2	233546
D-herbacea_M_contig478	7	7	233083
D-herbacea_M_contig479	9	9	232480
D-herbacea_M_contig480	10	10	231119
D-herbacea_M_contig481	7	7	228663
D-herbacea_M_contig482	9	9	227949
D-herbacea_M_contig483	10	10	225390
D-herbacea_M_contig484	3	3	224786
D-herbacea_M_contig485	3	3	223556
D-herbacea_M_contig486	4	4	222482
D-herbacea_M_contig487	7	7	222445
D-herbacea_M_contig488	0	0	221991
D-herbacea_M_contig489	2	2	221369
D-herbacea_M_contig490	3	3	220843
D-herbacea_M_contig491	5	5	220358
D-herbacea_M_contig492	2	2	218915
D-herbacea_M_contig493	18	18	218419
D-herbacea_M_contig494	4	4	217849
D-herbacea_M_contig495	17	17	217377
D-herbacea_M_contig496	8	8	216871
D-herbacea_M_contig497	20	20	216158
D-herbacea_M_contig498	12	12	214384
D-herbacea_M_contig499	8	8	213622
D-herbacea_M_contig500	0	0	212302
D-herbacea_M_contig501	2	2	212292
D-herbacea_M_contig502	1	1	210467
D-herbacea_M_contig503	31	31	208199
D-herbacea_M_contig504	7	7	207343
D-herbacea_M_contig505	14	14	207204
D-herbacea_M_contig506	4	4	206961
D-herbacea_M_contig507	4	4	206761
D-herbacea_M_contig508	12	12	206434
D-herbacea_M_contig509	5	5	206086
D-herbacea_M_contig510	0	0	205946
D-herbacea_M_contig511	3	3	205001
D-herbacea_M_contig512	0	0	203503
D-herbacea_M_contig513	11	11	203462
D-herbacea_M_contig514	6	6	203130
D-herbacea_M_contig515	1	1	202278
D-herbacea_M_contig516	1	1	202071
D-herbacea_M_contig517	19	19	200937
D-herbacea_M_contig518	14	14	199436
D-herbacea_M_contig519	0	0	199370
D-herbacea_M_contig520	11	11	199160
D-herbacea_M_contig521	2	2	197190
D-herbacea_M_contig522	7	7	196391
D-herbacea_M_contig523	10	10	195834
D-herbacea_M_contig524	2	2	195554
D-herbacea_M_contig525	10	10	195322
D-herbacea_M_contig526	1	1	195058
D-herbacea_M_contig527	10	10	194666
D-herbacea_M_contig528	7	7	194425
D-herbacea_M_contig529	4	4	192428
D-herbacea_M_contig530	3	3	191765
D-herbacea_M_contig531	4	4	190440
D-herbacea_M_contig532	2	2	188590
D-herbacea_M_contig533	10	10	187056
D-herbacea_M_contig534	2	2	186639
D-herbacea_M_contig535	0	0	183717
D-herbacea_M_contig536	6	6	183632
D-herbacea_M_contig537	8	8	181485
D-herbacea_M_contig538	7	7	181036
D-herbacea_M_contig539	10	10	180528
D-herbacea_M_contig540	1	1	179486
D-herbacea_M_contig541	12	12	177994
D-herbacea_M_contig542	12	12	177744
D-herbacea_M_contig543	6	6	176958
D-herbacea_M_contig544	1	1	176802
D-herbacea_M_contig545	5	5	176718
D-herbacea_M_contig546	5	5	176594
D-herbacea_M_contig547	13	13	176536
D-herbacea_M_contig548	0	0	174940
D-herbacea_M_contig549	10	10	174597
D-herbacea_M_contig550	3	3	173934
D-herbacea_M_contig551	4	4	173674
D-herbacea_M_contig552	6	6	172778
D-herbacea_M_contig553	0	0	172142
D-herbacea_M_contig554	4	4	171824
D-herbacea_M_contig555	0	0	169778
D-herbacea_M_contig556	10	10	169133
D-herbacea_M_contig557	1	1	168840
D-herbacea_M_contig558	0	0	168671
D-herbacea_M_contig559	2	2	168066
D-herbacea_M_contig560	3	3	167810
D-herbacea_M_contig561	6	6	165959
D-herbacea_M_contig562	4	4	165892
D-herbacea_M_contig563	1	1	165530
D-herbacea_M_contig564	5	5	164710
D-herbacea_M_contig565	1	1	164477
D-herbacea_M_contig566	10	10	164066
D-herbacea_M_contig567	7	7	162968
D-herbacea_M_contig568	2	2	162235
D-herbacea_M_contig569	8	8	160901
D-herbacea_M_contig570	7	7	160732
D-herbacea_M_contig571	8	8	160325
D-herbacea_M_contig572	0	0	159898
D-herbacea_M_contig573	5	5	159773
D-herbacea_M_contig574	4	4	159707
D-herbacea_M_contig575	2	2	159683
D-herbacea_M_contig576	6	6	159553
D-herbacea_M_contig577	1	1	156198
D-herbacea_M_contig578	10	10	155040
D-herbacea_M_contig579	0	0	154304
D-herbacea_M_contig580	2	2	153465
D-herbacea_M_contig581	0	0	153306
D-herbacea_M_contig582	0	0	152985
D-herbacea_M_contig583	3	3	152083
D-herbacea_M_contig584	1	1	151017
D-herbacea_M_contig585	6	6	149651
D-herbacea_M_contig586	5	5	149352
D-herbacea_M_contig587	7	7	149352
D-herbacea_M_contig588	0	0	149271
D-herbacea_M_contig589	2	2	149135
D-herbacea_M_contig590	11	11	148520
D-herbacea_M_contig591	6	6	147984
D-herbacea_M_contig592	0	0	146071
D-herbacea_M_contig593	4	4	145497
D-herbacea_M_contig594	4	4	145036
D-herbacea_M_contig595	3	3	144568
D-herbacea_M_contig596	0	0	143931
D-herbacea_M_contig597	3	3	142837
D-herbacea_M_contig598	5	5	142548
D-herbacea_M_contig599	10	10	141753
D-herbacea_M_contig600	7	7	141328
D-herbacea_M_contig601	0	0	141206
D-herbacea_M_contig602	1	1	140971
D-herbacea_M_contig603	2	2	140602
D-herbacea_M_contig604	0	0	140305
D-herbacea_M_contig605	7	7	138823
D-herbacea_M_contig606	0	0	138637
D-herbacea_M_contig607	2	2	138260
D-herbacea_M_contig608	9	9	138181
D-herbacea_M_contig609	4	4	136443
D-herbacea_M_contig610	3	3	136159
D-herbacea_M_contig611	0	0	135826
D-herbacea_M_contig612	0	0	135799
D-herbacea_M_contig613	1	1	135768
D-herbacea_M_contig614	3	3	134852
D-herbacea_M_contig615	0	0	132697
D-herbacea_M_contig616	0	0	131811
D-herbacea_M_contig617	1	1	131747
D-herbacea_M_contig618	5	5	130315
D-herbacea_M_contig619	2	2	130026
D-herbacea_M_contig620	0	0	127542
D-herbacea_M_contig621	5	5	127461
D-herbacea_M_contig622	4	4	127119
D-herbacea_M_contig623	2	2	126808
D-herbacea_M_contig624	12	12	126791
D-herbacea_M_contig625	4	4	125957
D-herbacea_M_contig626	2	2	124233
D-herbacea_M_contig627	10	10	124008
D-herbacea_M_contig628	3	3	123579
D-herbacea_M_contig629	1	1	123248
D-herbacea_M_contig630	1	1	122975
D-herbacea_M_contig631	9	9	122245
D-herbacea_M_contig632	8	8	121282
D-herbacea_M_contig633	1	1	120104
D-herbacea_M_contig634	6	6	119732
D-herbacea_M_contig635	2	2	118423
D-herbacea_M_contig636	6	6	117985
D-herbacea_M_contig637	0	0	117697
D-herbacea_M_contig638	1	1	117194
D-herbacea_M_contig639	0	0	116914
D-herbacea_M_contig640	1	1	116100
D-herbacea_M_contig641	5	5	115587
D-herbacea_M_contig642	5	5	114944
D-herbacea_M_contig643	1	1	113777
D-herbacea_M_contig644	0	0	113617
D-herbacea_M_contig645	3	3	113500
D-herbacea_M_contig646	0	0	113103
D-herbacea_M_contig647	1	1	112983
D-herbacea_M_contig648	1	1	112929
D-herbacea_M_contig649	7	7	111878
D-herbacea_M_contig650	5	5	111464
D-herbacea_M_contig651	0	0	111416
D-herbacea_M_contig652	0	0	110697
D-herbacea_M_contig653	1	1	110439
D-herbacea_M_contig654	1	1	110207
D-herbacea_M_contig655	0	0	110039
D-herbacea_M_contig656	4	4	109652
D-herbacea_M_contig657	1	1	109425
D-herbacea_M_contig658	0	0	108899
D-herbacea_M_contig659	6	6	108716
D-herbacea_M_contig660	2	2	108607
D-herbacea_M_contig661	4	4	108380
D-herbacea_M_contig662	0	0	107881
D-herbacea_M_contig663	0	0	107588
D-herbacea_M_contig664	0	0	106923
D-herbacea_M_contig665	2	2	106077
D-herbacea_M_contig666	3	3	106032
D-herbacea_M_contig667	1	1	106008
D-herbacea_M_contig668	0	0	105883
D-herbacea_M_contig669	1	1	105364
D-herbacea_M_contig670	0	0	104985
D-herbacea_M_contig671	0	0	104217
D-herbacea_M_contig672	0	0	103404
D-herbacea_M_contig673	0	0	103198
D-herbacea_M_contig674	0	0	102945
D-herbacea_M_contig675	4	4	102912
D-herbacea_M_contig676	0	0	101547
D-herbacea_M_contig677	0	0	101435
D-herbacea_M_contig678	1	1	99814
D-herbacea_M_contig679	0	0	99153
D-herbacea_M_contig680	4	4	98993
D-herbacea_M_contig681	1	1	98868
D-herbacea_M_contig682	0	0	98366
D-herbacea_M_contig683	1	1	98348
D-herbacea_M_contig684	2	2	98009
D-herbacea_M_contig685	0	0	98005
D-herbacea_M_contig686	0	0	97946
D-herbacea_M_contig687	0	0	96630
D-herbacea_M_contig688	0	0	96545
D-herbacea_M_contig689	3	3	95455
D-herbacea_M_contig690	0	0	94841
D-herbacea_M_contig691	0	0	94737
D-herbacea_M_contig692	1	1	94202
