id_contig	#gene	#CDS	#b
scaffold16	1215	1215	2961653
scaffold1703	0	0	2557
scaffold170	3	3	73603
scaffold1718	0	0	2543
scaffold171	4	4	75952
scaffold1724	0	0	9906
scaffold1728	0	0	2532
scaffold172	5	5	71786
scaffold174	8	8	70296
scaffold1750	1	1	2519
scaffold1755	0	0	2514
scaffold175	6	6	67798
scaffold176	2	2	66008
scaffold1774	0	0	2500
scaffold177	7	7	65090
scaffold178	4	5	65336
scaffold179	6	8	63103
scaffold17	257	305	2541713
scaffold180	3	3	62676
scaffold181	3	3	61653
scaffold1827	0	0	2459
scaffold182	7	9	77727
scaffold183	2	2	59036
scaffold1847	2	2	8389
scaffold1849	0	0	2399
scaffold184	3	5	59551
scaffold1852	0	0	2370
scaffold1855	0	0	2341
scaffold1856	0	0	2327
scaffold1859	0	0	2308
scaffold185	5	6	58875
scaffold1866	0	0	2319
scaffold186	2	2	62740
scaffold1876	0	0	2221
scaffold187	2	4	63137
scaffold1881	0	0	2188
scaffold1883	0	0	2180
scaffold1885	1	1	2303
scaffold188	5	6	58294
scaffold1894	0	0	2146
scaffold1896	0	0	2145
scaffold18	256	282	2449480
scaffold1913	1	1	2100
scaffold1915	1	1	2093
scaffold1918	0	0	2085
scaffold191	6	6	56153
scaffold1923	0	0	2077
scaffold1929	0	0	2065
scaffold192	6	8	54602
scaffold1932	1	1	2054
scaffold1934	0	0	2051
scaffold1935	0	0	2050
scaffold1940	0	0	2039
scaffold1942	0	0	2027
scaffold1946	1	1	2012
scaffold1949	0	0	2007
scaffold194	3	3	52687
scaffold19523	0	0	9803
scaffold195	5	5	64633
scaffold196	1	1	49504
scaffold199	3	3	52495
scaffold19	214	246	2513880
scaffold201	1	1	45123
scaffold20398	0	0	9800
scaffold203	4	4	92599
scaffold2052	0	0	11109
scaffold205	2	2	47689
scaffold2061	0	0	10291
scaffold2064	0	0	9960
scaffold206	3	3	57484
scaffold207	6	6	51186
scaffold209	2	4	50319
scaffold20	199	234	2372098
scaffold210	4	4	42682
scaffold212	4	4	41324
scaffold213	3	3	39345
scaffold214	2	2	39358
scaffold216	4	4	37249
scaffold2170	1	1	10132
scaffold217	3	3	36985
scaffold218	2	2	35724
scaffold219	2	2	37700
scaffold21	210	234	2168861
scaffold220	3	3	46056
scaffold221	2	2	35264
scaffold222	2	2	34790
scaffold223	1	1	32891
scaffold226	3	3	31911
scaffold227	3	3	31910
scaffold22	212	243	2108218
scaffold2307	0	0	10130
scaffold230	2	2	39376
scaffold231	3	3	36123
scaffold233	1	1	29488
scaffold234	3	3	28859
scaffold236	3	3	28560
scaffold237	3	3	37891
scaffold238	2	2	27801
scaffold2390	0	0	10103
scaffold239	2	2	32976
scaffold23	224	258	2110010
scaffold240	4	7	27602
scaffold242	7	8	28451
scaffold243	1	1	28242
scaffold244	2	2	47808
scaffold245	2	2	27930
scaffold248	2	3	24525
scaffold249	5	5	32529
scaffold24	196	227	2107381
scaffold250	2	3	26643
scaffold251	2	2	27600
scaffold253	2	2	26864
scaffold254	4	5	44676
scaffold255	2	2	26678
scaffold2568	0	0	10125
scaffold2569	0	0	10164
scaffold256	3	3	26710
scaffold257	14	14	26549
scaffold2587	0	0	10149
scaffold258	2	2	26897
scaffold259	1	1	22640
scaffold25	188	210	2108166
scaffold260	1	1	24441
scaffold261	2	2	24481
scaffold262	2	2	24011
scaffold263	3	4	24679
scaffold264	2	2	24298
scaffold265	2	2	24315
scaffold266	2	3	24571
scaffold267	3	6	23182
scaffold268	2	2	24705
scaffold269	1	1	24105
scaffold26	232	256	2075746
scaffold271	1	1	23686
scaffold272	1	3	23011
scaffold273	2	2	27118
scaffold275	1	1	22631
scaffold276	0	0	22468
scaffold278	2	2	21521
scaffold279	4	4	24616
scaffold27	312	356	3173888
scaffold280	1	1	21460
scaffold281	2	2	21730
scaffold282	2	2	27267
scaffold283	4	5	28075
scaffold284	0	0	20911
scaffold285	1	1	22204
scaffold2872	0	0	10030
scaffold287	2	2	21607
scaffold2884	0	0	9879
scaffold28	183	210	1993720
scaffold290	1	1	20871
scaffold291	1	1	20770
scaffold292	3	3	27536
scaffold293	3	3	20122
scaffold295	3	3	20238
scaffold296	2	2	20831
scaffold297	2	2	22569
scaffold29	204	229	2042095
scaffold2	510	566	5019503
scaffold301	2	3	18239
scaffold302	1	1	19776
scaffold305	1	1	17655
scaffold307	3	3	41479
scaffold308	2	2	18018
scaffold3090	0	0	10050
scaffold309	2	2	17865
scaffold30	124	143	1907330
scaffold310	0	0	18235
scaffold311	1	1	17633
scaffold312	2	2	17896
scaffold313	0	0	17749
scaffold314	1	1	23886
scaffold315	1	1	17202
scaffold316	3	3	17969
scaffold317	2	2	17841
scaffold318	2	2	17709
scaffold31	155	178	1862797
scaffold320	2	2	18064
scaffold321	1	1	16858
scaffold322	1	1	24741
scaffold323	2	2	17373
scaffold324	1	2	16642
scaffold326	1	1	16767
scaffold328	3	3	18763
scaffold329	1	1	21021
scaffold32	162	176	1787097
scaffold331	1	1	16055
scaffold333	1	1	16176
scaffold334	2	3	21302
scaffold336	1	1	15617
scaffold338	3	3	36493
scaffold3396	0	0	10021
scaffold339	1	2	15011
scaffold33	172	197	1698327
scaffold340	0	0	15385
scaffold341	2	2	15109
scaffold342	0	0	15074
scaffold343	1	1	20537
scaffold344	2	4	19312
scaffold3456	0	0	9913
scaffold345	1	2	23476
scaffold346	1	1	15195
scaffold3474	1	1	9843
scaffold347	1	1	25921
scaffold34	103	126	1661918
scaffold352	1	1	14909
scaffold353	1	1	15066
scaffold355	3	3	24331
scaffold356	2	2	16424
scaffold3575	1	1	9891
scaffold357	1	1	14618
scaffold358	2	2	14078
scaffold359	1	1	15327
scaffold35	157	187	1488071
scaffold360	2	3	14202
scaffold363	2	2	13405
scaffold364	3	3	20660
scaffold367	0	0	17588
scaffold368	2	2	13641
scaffold369	0	0	13207
scaffold36	132	157	1449281
scaffold370	2	2	15229
scaffold372	1	1	14787
scaffold373	2	2	14022
scaffold374	2	3	13399
scaffold376	0	0	13489
scaffold37	135	162	1433875
scaffold382	2	3	13558
scaffold383	0	0	12848
scaffold385	1	1	12680
scaffold386	1	1	13392
scaffold387	0	0	13221
scaffold389	1	1	13297
scaffold38	135	149	1373032
scaffold391	0	0	12856
scaffold392	1	1	12571
scaffold393	1	1	11314
scaffold396	2	2	16167
scaffold397	1	2	19048
scaffold398	1	1	12350
scaffold399	1	1	12291
scaffold39	155	178	1358036
scaffold400	1	2	12776
scaffold4022	0	0	9965
scaffold402	0	0	12257
scaffold403	1	3	12572
scaffold405	2	2	12497
scaffold406	1	1	17527
scaffold407	4	4	12891
scaffold408	2	3	12143
scaffold409	1	1	12122
scaffold40	89	100	1358586
scaffold410	1	1	11908
scaffold411	0	0	19490
scaffold413	0	0	12433
scaffold414	1	1	12301
scaffold416	1	1	11343
scaffold417	0	0	11593
scaffold41	165	190	1351060
scaffold420	1	1	11506
scaffold421	2	2	11466
scaffold422	2	2	11714
scaffold423	0	0	11340
scaffold425	2	2	11786
scaffold4290	0	0	9903
scaffold429	2	2	11650
scaffold42	174	188	1593235
scaffold435	1	1	11190
scaffold436	2	2	11425
scaffold43	115	137	1340056
scaffold440	2	2	11697
scaffold441	2	2	11150
scaffold442	1	1	15606
scaffold445	1	1	10716
scaffold448	1	1	13503
scaffold44	130	150	1230887
scaffold454	1	1	19797
scaffold457	2	2	10521
scaffold45	86	93	1221704
scaffold461	0	0	10265
scaffold462	0	0	10198
scaffold463	1	2	10254
scaffold465	1	1	10397
scaffold4663	1	1	9835
scaffold466	0	0	10117
scaffold467	0	0	10330
scaffold469	1	1	10002
scaffold46	104	124	1196940
scaffold470	2	2	10042
scaffold471	1	1	9980
scaffold472	1	1	10240
scaffold473	0	0	10308
scaffold474	2	2	18029
scaffold476	1	1	12773
scaffold479	0	0	9747
scaffold47	121	138	1185986
scaffold480	0	0	9736
scaffold487	0	0	9498
scaffold488	2	2	25484
scaffold48	158	183	1823131
scaffold496	2	2	18063
scaffold499	1	1	13287
scaffold49	97	106	1140623
scaffold4	352	403	3866122
scaffold506	2	2	9425
scaffold508	1	1	9118
scaffold509	1	1	10164
scaffold50	99	114	1089665
scaffold512	2	2	15785
scaffold513	1	1	8848
scaffold514	1	1	8936
scaffold516	1	1	9042
scaffold518	1	1	9169
scaffold51	72	83	1029784
scaffold520	0	0	8836
scaffold521	1	1	8606
scaffold522	1	1	18065
scaffold523	0	0	8805
scaffold526	1	1	8724
scaffold528	1	2	8780
scaffold52	120	131	1015187
scaffold532	1	1	9035
scaffold533	1	1	8651
scaffold535	1	1	17802
scaffold536	0	0	8644
scaffold538	1	1	8967
scaffold53	70	78	999292
scaffold5401	0	0	19468
scaffold542	0	0	8599
scaffold549	1	1	8822
scaffold54	72	79	985927
scaffold551	0	0	8564
scaffold553	0	0	8557
scaffold554	0	0	8550
scaffold556	2	2	9617
scaffold558	1	1	15527
scaffold55	94	117	943852
scaffold560	0	0	8512
scaffold565	1	1	7789
scaffold566	0	0	8493
scaffold5677	0	0	9847
scaffold56	97	112	952701
scaffold572	0	0	8441
scaffold575	1	1	8435
scaffold57	71	78	920086
scaffold581	1	1	8407
scaffold5858	0	0	9884
scaffold585	1	1	8703
scaffold587	1	1	9857
scaffold58	65	65	904200
scaffold590	0	0	8383
scaffold591	1	1	8535
scaffold594	0	0	8374
scaffold596	2	2	13162
scaffold598	1	1	8366
scaffold59	81	90	897019
scaffold5	360	403	3599826
scaffold602	0	0	8360
scaffold605	1	1	8349
scaffold606	1	1	8183
scaffold607	2	2	8770
scaffold608	1	1	8341
scaffold609	0	0	8339
scaffold60	73	81	880620
scaffold610	0	0	8339
scaffold612	0	0	8337
scaffold613	0	0	8337
scaffold614	0	0	9781
scaffold615	0	0	8329
scaffold616	0	0	8327
scaffold618	0	0	8325
scaffold61	76	87	865159
scaffold623	0	0	8316
scaffold628	0	0	8307
scaffold629	0	0	8307
scaffold62	84	102	853804
scaffold630	0	0	8303
scaffold631	2	2	8597
scaffold635	1	1	8229
scaffold638	1	1	8351
scaffold639	1	1	14141
scaffold63	96	105	801463
scaffold640	1	3	8222
scaffold641	1	1	7890
scaffold642	1	1	8627
scaffold644	1	1	7626
scaffold647	1	1	7844
scaffold648	1	1	13197
scaffold649	1	1	7669
scaffold64	78	89	805295
scaffold652	1	1	7657
scaffold653	0	0	7656
scaffold656	1	1	7541
scaffold65	79	93	770645
scaffold660	1	1	7229
scaffold664	2	2	7721
scaffold665	1	1	7761
scaffold667	0	0	7353
scaffold66	74	97	763363
scaffold670	2	2	7418
scaffold671	0	0	7309
scaffold672	1	1	7352
scaffold673	0	0	7293
scaffold674	1	1	16739
scaffold677	0	0	7243
scaffold67	65	77	715043
scaffold681	1	1	7183
scaffold686	0	0	7148
scaffold68	43	48	712517
scaffold690	1	2	17172
scaffold6949	0	0	9822
scaffold69	62	79	698713
scaffold6	298	353	3599091
scaffold700	0	0	7056
scaffold702	0	0	7051
scaffold70	56	62	678986
scaffold711	0	0	6995
scaffold71	52	58	673201
scaffold725	0	0	20186
scaffold72	65	72	643037
scaffold731	1	1	7287
scaffold734	0	0	6921
scaffold738	0	0	6902
scaffold73	55	65	627155
scaffold740	0	0	6875
scaffold742	0	0	6822
scaffold743	0	0	7217
scaffold747	0	0	6690
scaffold74	48	56	588617
scaffold750	0	0	6907
scaffold751	0	0	6702
scaffold752	1	1	6547
scaffold754	1	1	6855
scaffold755	0	0	11889
scaffold756	1	1	6520
scaffold758	0	0	6427
scaffold759	0	0	6424
scaffold75	48	51	577767
scaffold765	1	1	6684
scaffold766	1	1	6234
scaffold768	1	1	6690
scaffold76	67	76	572288
scaffold7715	0	0	9755
scaffold773	0	0	6080
scaffold775	1	1	6387
scaffold777	1	1	6465
scaffold778	1	1	5944
scaffold77	48	59	584233
scaffold786	1	1	18608
scaffold78	44	56	546286
scaffold793	0	0	5956
scaffold795	1	1	5950
scaffold799	1	1	6255
scaffold79	32	35	534521
scaffold802	0	0	5923
scaffold803	0	0	5914
scaffold805	1	1	6020
scaffold808	1	1	6105
scaffold809	0	0	5900
scaffold80	37	43	538471
scaffold816	1	1	6196
scaffold81	42	47	531091
scaffold822	0	0	5871
scaffold825	0	0	5374
scaffold82	51	61	540427
scaffold8367	0	0	9905
scaffold83	40	45	526301
scaffold841	0	0	5826
scaffold849	1	1	4804
scaffold84	77	96	745096
scaffold85	62	66	512323
scaffold86	34	38	483205
scaffold870	1	1	5768
scaffold877	0	0	5748
scaffold87	39	50	477151
scaffold886	1	1	5720
scaffold88	40	45	469259
scaffold893	0	0	5875
scaffold896	0	0	5685
scaffold89	38	48	458271
scaffold8	295	341	3467539
scaffold900	1	1	5896
scaffold903	0	0	5565
scaffold905	0	0	5506
scaffold907	2	2	5708
scaffold909	0	0	5782
scaffold90	77	84	883810
scaffold911	1	1	15019
scaffold91	34	45	479592
scaffold922	0	0	5347
scaffold923	1	1	5246
scaffold924	0	0	5239
scaffold927	1	1	5331
scaffold92	27	35	454420
scaffold930	0	0	5146
scaffold933	0	0	5128
scaffold934	0	0	5131
scaffold935	1	1	5720
scaffold93	169	169	452733
scaffold940	1	1	5046
scaffold943	0	0	5030
scaffold944	0	0	5029
scaffold949	0	0	5006
scaffold94	40	50	433348
scaffold954	1	1	14831
scaffold955	0	0	4980
scaffold956	0	0	4974
scaffold957	1	1	4990
scaffold95	23	25	435198
scaffold960	1	1	10259
scaffold961	0	0	5434
scaffold962	1	1	4939
scaffold969	0	0	4910
scaffold96	57	62	569602
scaffold970	0	0	4907
scaffold973	0	0	5108
scaffold976	0	0	4890
scaffold978	0	0	4888
scaffold97	42	45	406335
scaffold9801	1	1	9805
scaffold983	0	0	4867
scaffold98	49	53	360487
scaffold990	0	0	4845
scaffold992	0	0	4838
scaffold995	0	0	4825
scaffold9	344	388	3386713
