id_contig	#gene	#CDS	#b
S-firma_M_contig375	5	5	37829
S-firma_M_contig376	6	6	37816
S-firma_M_contig377	7	7	37770
S-firma_M_contig378	3	3	37756
S-firma_M_contig379	2	2	37754
S-firma_M_contig380	2	2	37742
S-firma_M_contig381	1	1	37673
S-firma_M_contig382	5	5	37665
S-firma_M_contig383	5	5	37648
S-firma_M_contig384	4	4	37645
S-firma_M_contig385	8	8	37618
S-firma_M_contig386	4	4	37608
S-firma_M_contig387	4	4	37571
S-firma_M_contig388	6	6	37548
S-firma_M_contig389	5	5	37541
S-firma_M_contig390	5	5	37488
S-firma_M_contig391	6	6	37482
S-firma_M_contig392	5	5	37466
S-firma_M_contig393	6	6	37457
S-firma_M_contig394	4	4	37444
S-firma_M_contig395	5	5	37432
S-firma_M_contig396	9	9	37420
S-firma_M_contig397	4	4	37417
S-firma_M_contig398	2	2	37394
S-firma_M_contig399	7	7	37387
S-firma_M_contig400	5	5	37374
S-firma_M_contig401	4	4	37349
S-firma_M_contig402	8	8	37319
S-firma_M_contig403	4	4	37318
S-firma_M_contig404	5	5	37278
S-firma_M_contig405	2	2	37251
S-firma_M_contig406	5	5	37210
S-firma_M_contig407	4	4	37204
S-firma_M_contig408	8	8	37168
S-firma_M_contig409	6	6	37159
S-firma_M_contig410	7	7	37114
S-firma_M_contig411	6	6	37078
S-firma_M_contig412	9	9	37058
S-firma_M_contig413	3	3	37051
S-firma_M_contig414	8	8	37044
S-firma_M_contig415	9	9	37026
S-firma_M_contig416	3	3	37010
S-firma_M_contig417	7	7	36989
S-firma_M_contig418	4	4	36931
S-firma_M_contig419	4	4	36918
S-firma_M_contig420	6	6	36901
S-firma_M_contig421	6	6	36805
S-firma_M_contig422	3	3	36788
S-firma_M_contig423	4	4	36731
S-firma_M_contig424	5	5	36668
S-firma_M_contig425	3	3	36622
S-firma_M_contig426	5	5	36616
S-firma_M_contig427	5	5	36610
S-firma_M_contig428	8	8	36540
S-firma_M_contig429	1	1	36530
S-firma_M_contig430	4	4	36519
S-firma_M_contig431	5	5	36510
S-firma_M_contig432	8	8	36492
S-firma_M_contig433	2	2	36453
S-firma_M_contig434	4	4	36432
S-firma_M_contig435	7	7	36415
S-firma_M_contig436	5	5	36393
S-firma_M_contig437	4	4	36372
S-firma_M_contig438	3	3	36361
S-firma_M_contig439	5	5	36356
S-firma_M_contig440	4	4	36348
S-firma_M_contig441	4	4	36329
S-firma_M_contig442	7	7	36280
S-firma_M_contig443	1	1	36264
S-firma_M_contig444	5	5	36172
S-firma_M_contig445	4	4	36168
S-firma_M_contig446	8	8	36166
S-firma_M_contig447	4	4	36136
S-firma_M_contig448	5	5	36097
S-firma_M_contig449	11	11	36047
S-firma_M_contig450	4	4	36027
S-firma_M_contig451	3	3	36023
S-firma_M_contig452	3	3	36007
S-firma_M_contig453	7	7	35993
S-firma_M_contig454	5	5	35978
S-firma_M_contig455	4	4	35950
S-firma_M_contig456	7	7	35904
S-firma_M_contig457	5	5	35892
S-firma_M_contig458	6	6	35880
S-firma_M_contig459	4	4	35851
S-firma_M_contig460	3	3	35845
S-firma_M_contig461	8	8	35835
S-firma_M_contig462	7	7	35821
S-firma_M_contig463	6	6	35764
S-firma_M_contig464	3	3	35721
S-firma_M_contig465	3	3	35720
S-firma_M_contig466	5	5	35605
S-firma_M_contig467	8	8	35563
S-firma_M_contig468	3	3	35509
S-firma_M_contig469	4	4	35507
S-firma_M_contig470	6	6	35417
S-firma_M_contig471	4	4	35406
S-firma_M_contig472	6	6	35406
S-firma_M_contig473	8	8	35386
S-firma_M_contig474	5	5	35360
S-firma_M_contig475	4	4	35322
S-firma_M_contig476	4	4	35304
S-firma_M_contig477	1	1	35275
S-firma_M_contig478	8	8	35242
S-firma_M_contig479	5	5	35211
S-firma_M_contig480	5	5	35166
S-firma_M_contig481	4	4	35134
S-firma_M_contig482	4	4	35128
S-firma_M_contig483	7	7	35068
S-firma_M_contig484	7	7	35009
S-firma_M_contig485	6	6	34992
S-firma_M_contig486	2	2	34980
S-firma_M_contig487	5	5	34961
S-firma_M_contig488	4	4	34908
S-firma_M_contig489	2	2	34901
S-firma_M_contig490	5	5	34897
S-firma_M_contig491	3	3	34860
S-firma_M_contig492	4	4	34809
S-firma_M_contig493	1	1	34796
S-firma_M_contig494	8	8	34710
S-firma_M_contig495	2	2	34710
S-firma_M_contig496	3	3	34684
S-firma_M_contig497	5	5	34628
S-firma_M_contig498	6	6	34621
S-firma_M_contig499	7	7	34593
S-firma_M_contig500	5	5	34549
S-firma_M_contig501	7	7	34490
S-firma_M_contig502	6	6	34479
S-firma_M_contig503	5	5	34469
S-firma_M_contig504	3	3	34430
S-firma_M_contig505	5	5	34425
S-firma_M_contig506	6	6	34415
S-firma_M_contig507	7	7	34373
S-firma_M_contig508	6	6	34352
S-firma_M_contig509	3	3	34349
S-firma_M_contig510	6	6	34317
S-firma_M_contig511	6	6	34307
S-firma_M_contig512	3	3	34295
S-firma_M_contig513	8	8	34281
S-firma_M_contig514	5	5	34250
S-firma_M_contig515	4	4	34182
S-firma_M_contig516	4	4	34149
S-firma_M_contig517	4	4	34104
S-firma_M_contig518	8	8	34087
S-firma_M_contig519	6	6	34042
S-firma_M_contig520	3	3	34029
S-firma_M_contig521	5	5	34026
S-firma_M_contig522	4	4	34026
S-firma_M_contig523	2	2	33902
S-firma_M_contig524	2	2	33870
S-firma_M_contig525	3	3	33863
S-firma_M_contig526	3	3	33841
S-firma_M_contig527	4	4	33834
S-firma_M_contig528	4	4	33824
S-firma_M_contig529	7	7	33793
S-firma_M_contig530	6	6	33776
S-firma_M_contig531	4	4	33766
S-firma_M_contig532	1	1	33738
S-firma_M_contig533	1	1	33736
S-firma_M_contig534	6	6	33665
S-firma_M_contig535	6	6	33659
S-firma_M_contig536	3	3	33655
S-firma_M_contig537	7	7	33654
S-firma_M_contig538	4	4	33652
S-firma_M_contig539	8	8	33611
S-firma_M_contig540	4	4	33605
S-firma_M_contig541	4	4	33601
S-firma_M_contig542	2	2	33600
S-firma_M_contig543	6	6	33591
S-firma_M_contig544	4	4	33578
S-firma_M_contig545	3	3	33576
S-firma_M_contig546	1	1	33558
S-firma_M_contig547	3	3	33482
S-firma_M_contig548	3	3	33465
S-firma_M_contig549	6	6	33425
S-firma_M_contig550	8	8	33384
S-firma_M_contig551	5	5	33379
S-firma_M_contig552	3	3	33357
S-firma_M_contig553	6	6	33337
S-firma_M_contig554	3	3	33328
S-firma_M_contig555	6	6	33326
S-firma_M_contig556	3	3	33285
S-firma_M_contig557	7	7	33276
S-firma_M_contig558	4	4	33243
S-firma_M_contig559	6	6	33183
S-firma_M_contig560	5	5	33143
S-firma_M_contig561	4	4	33111
S-firma_M_contig562	6	6	33104
S-firma_M_contig563	3	3	33072
S-firma_M_contig564	5	5	33057
S-firma_M_contig565	4	4	33037
S-firma_M_contig566	5	5	32973
S-firma_M_contig567	5	5	32973
S-firma_M_contig568	6	6	32946
S-firma_M_contig569	4	4	32936
S-firma_M_contig570	2	2	32873
S-firma_M_contig571	5	5	32792
S-firma_M_contig572	6	6	32787
S-firma_M_contig573	6	6	32756
S-firma_M_contig574	4	4	32750
S-firma_M_contig575	4	4	32744
S-firma_M_contig576	4	4	32726
S-firma_M_contig577	4	4	32666
S-firma_M_contig578	1	1	32631
S-firma_M_contig579	6	6	32622
S-firma_M_contig580	4	4	32580
S-firma_M_contig581	6	6	32524
S-firma_M_contig582	5	5	32518
S-firma_M_contig583	6	6	32488
S-firma_M_contig584	3	3	32487
S-firma_M_contig585	4	4	32462
S-firma_M_contig586	6	6	32391
S-firma_M_contig587	5	5	32383
S-firma_M_contig588	4	4	32326
S-firma_M_contig589	7	7	32323
S-firma_M_contig590	1	1	32309
S-firma_M_contig591	3	3	32201
S-firma_M_contig592	7	7	32191
S-firma_M_contig593	3	3	32172
S-firma_M_contig594	5	5	32115
S-firma_M_contig595	4	4	32109
S-firma_M_contig596	2	2	32102
S-firma_M_contig597	8	8	32101
S-firma_M_contig598	5	5	32098
S-firma_M_contig599	4	4	32091
S-firma_M_contig600	3	3	32050
S-firma_M_contig601	9	9	31985
S-firma_M_contig602	5	5	31946
S-firma_M_contig603	3	3	31902
S-firma_M_contig604	5	5	31863
S-firma_M_contig605	5	5	31851
S-firma_M_contig606	6	6	31775
S-firma_M_contig607	4	4	31768
S-firma_M_contig608	5	5	31761
S-firma_M_contig609	5	5	31736
S-firma_M_contig610	5	5	31706
S-firma_M_contig611	4	4	31678
S-firma_M_contig612	8	8	31634
S-firma_M_contig613	5	5	31589
S-firma_M_contig614	1	1	31565
S-firma_M_contig615	4	4	31564
S-firma_M_contig616	4	4	31556
S-firma_M_contig617	3	3	31449
S-firma_M_contig618	2	2	31438
S-firma_M_contig619	4	4	31437
S-firma_M_contig620	6	6	31424
S-firma_M_contig621	2	2	31381
S-firma_M_contig622	4	4	31344
S-firma_M_contig623	6	6	31336
S-firma_M_contig624	6	6	31248
S-firma_M_contig625	5	5	31236
S-firma_M_contig626	3	3	31228
S-firma_M_contig627	4	4	31203
S-firma_M_contig628	6	6	31202
S-firma_M_contig629	4	4	31195
S-firma_M_contig630	3	3	31190
S-firma_M_contig631	5	5	31177
S-firma_M_contig632	6	6	31173
S-firma_M_contig633	5	5	31159
S-firma_M_contig634	2	2	31158
S-firma_M_contig635	2	2	31158
S-firma_M_contig636	7	7	31143
S-firma_M_contig637	3	3	31139
S-firma_M_contig638	3	3	31122
S-firma_M_contig639	5	5	31107
S-firma_M_contig640	6	6	31107
S-firma_M_contig641	3	3	31094
S-firma_M_contig642	5	5	31076
S-firma_M_contig643	2	2	31073
S-firma_M_contig644	7	7	31073
S-firma_M_contig645	2	2	31065
S-firma_M_contig646	6	6	31018
S-firma_M_contig647	2	2	30981
S-firma_M_contig648	3	3	30916
S-firma_M_contig649	4	4	30859
S-firma_M_contig650	3	3	30847
S-firma_M_contig651	3	3	30847
S-firma_M_contig652	4	4	30813
S-firma_M_contig653	4	4	30767
S-firma_M_contig654	4	4	30763
S-firma_M_contig655	5	5	30762
S-firma_M_contig656	5	5	30756
S-firma_M_contig657	2	2	30689
S-firma_M_contig658	3	3	30688
S-firma_M_contig659	3	3	30662
S-firma_M_contig660	4	4	30632
S-firma_M_contig661	5	5	30621
S-firma_M_contig662	5	5	30577
S-firma_M_contig663	4	4	30569
S-firma_M_contig664	3	3	30568
S-firma_M_contig665	6	6	30561
S-firma_M_contig666	5	5	30559
S-firma_M_contig667	5	5	30550
S-firma_M_contig668	6	6	30544
S-firma_M_contig669	10	10	30535
S-firma_M_contig670	4	4	30534
S-firma_M_contig671	4	4	30509
S-firma_M_contig672	4	4	30507
S-firma_M_contig673	3	3	30490
S-firma_M_contig674	5	5	30447
S-firma_M_contig675	1	1	30442
S-firma_M_contig676	3	3	30393
S-firma_M_contig677	3	3	30390
S-firma_M_contig678	4	4	30387
S-firma_M_contig679	4	4	30377
S-firma_M_contig680	4	4	30363
S-firma_M_contig681	4	4	30336
S-firma_M_contig682	4	4	30324
S-firma_M_contig683	4	4	30313
S-firma_M_contig684	4	4	30276
S-firma_M_contig685	6	6	30241
S-firma_M_contig686	2	2	30208
S-firma_M_contig687	6	6	30201
S-firma_M_contig688	2	2	30171
S-firma_M_contig689	5	5	30157
S-firma_M_contig690	6	6	30155
S-firma_M_contig691	2	2	30151
S-firma_M_contig692	3	3	30149
S-firma_M_contig693	6	6	30133
S-firma_M_contig694	3	3	30128
S-firma_M_contig695	9	9	30091
S-firma_M_contig696	8	8	30090
S-firma_M_contig697	3	3	30082
S-firma_M_contig698	4	4	30066
S-firma_M_contig699	5	5	30046
S-firma_M_contig700	4	4	30042
S-firma_M_contig701	1	1	30008
S-firma_M_contig702	7	7	30006
S-firma_M_contig703	5	5	29999
S-firma_M_contig704	4	4	29972
S-firma_M_contig705	4	4	29971
S-firma_M_contig706	5	5	29967
S-firma_M_contig707	2	2	29957
S-firma_M_contig708	3	3	29914
S-firma_M_contig709	4	4	29913
S-firma_M_contig710	4	4	29896
S-firma_M_contig711	3	3	29886
S-firma_M_contig712	5	5	29882
S-firma_M_contig713	5	5	29812
S-firma_M_contig714	4	4	29803
S-firma_M_contig715	6	6	29797
S-firma_M_contig716	4	4	29787
S-firma_M_contig717	2	2	29785
S-firma_M_contig718	4	4	29763
S-firma_M_contig719	2	2	29757
S-firma_M_contig720	4	4	29745
S-firma_M_contig721	3	3	29718
S-firma_M_contig722	5	5	29713
S-firma_M_contig723	2	2	29707
S-firma_M_contig724	2	2	29678
S-firma_M_contig725	1	1	29673
S-firma_M_contig726	3	3	29658
S-firma_M_contig727	5	5	29658
S-firma_M_contig728	5	5	29636
S-firma_M_contig729	5	5	29611
S-firma_M_contig730	4	4	29595
S-firma_M_contig731	7	7	29592
S-firma_M_contig732	1	1	29575
S-firma_M_contig733	4	4	29552
S-firma_M_contig734	5	5	29522
S-firma_M_contig735	5	5	29512
S-firma_M_contig736	1	1	29505
S-firma_M_contig737	4	4	29502
S-firma_M_contig738	4	4	29462
S-firma_M_contig739	4	4	29454
S-firma_M_contig740	3	3	29434
S-firma_M_contig741	2	2	29404
S-firma_M_contig742	2	2	29393
S-firma_M_contig743	4	4	29385
S-firma_M_contig744	1	1	29353
S-firma_M_contig745	3	3	29340
S-firma_M_contig746	5	5	29327
S-firma_M_contig747	4	4	29309
S-firma_M_contig748	4	4	29306
S-firma_M_contig749	2	2	29297
S-firma_M_contig750	4	4	29280
S-firma_M_contig751	3	3	29276
S-firma_M_contig752	0	0	29201
S-firma_M_contig753	1	1	29186
S-firma_M_contig754	4	4	29140
S-firma_M_contig755	4	4	29098
S-firma_M_contig756	3	3	29078
S-firma_M_contig757	7	7	29068
S-firma_M_contig758	3	3	29022
S-firma_M_contig759	5	5	28942
S-firma_M_contig760	2	2	28941
S-firma_M_contig761	1	1	28940
S-firma_M_contig762	3	3	28937
S-firma_M_contig763	6	6	28937
S-firma_M_contig764	4	4	28925
S-firma_M_contig765	3	3	28917
S-firma_M_contig766	1	1	28908
S-firma_M_contig767	7	7	28865
S-firma_M_contig768	3	3	28862
S-firma_M_contig769	4	4	28842
S-firma_M_contig770	4	4	28834
S-firma_M_contig771	2	2	28823
S-firma_M_contig772	4	4	28780
S-firma_M_contig773	5	5	28770
S-firma_M_contig774	5	5	28760
S-firma_M_contig775	5	5	28740
